,supplier_name,en_account_type,alerts_ratability,en_allocation_status,percentage_allocation,account_type,base_gallons,beginning_gallons,supplier_terminal_name,lifted_gallons,remaining_gallons,additional_gallons_allowed,additional_gallons_remaining,next_refresh_date,next_refresh_base_gallons,product_name,period,batchno,execution_date,staging_id,date
0,Holly,Contract,,Available,,PILOT TRAVEL CENTERS LLC - PRODUCT,0,4000,Albuquerque NM - VEC - T109,0,4000,0,0,07/02 00:00:00 MDT,4000,ALB GAS,Daily,10,2015-07-01 23:45:15,507799,2015-07-01
1,Holly,Contract,,Available,,PILOT TRAVEL CENTERS LLC - PRODUCT,0,4000,Albuquerque NM - VEC - T109,0,4000,0,0,07/03 00:00:00 MDT,4000,ALB GAS,Daily,6,2015-07-02 14:45:11,526874,2015-07-02
2,Holly,Contract,,Available,,PILOT TRAVEL CENTERS LLC - PRODUCT,0,4000,Albuquerque NM - VEC - T109,0,4000,0,0,07/04 00:00:00 MDT,4000,ALB GAS,Daily,2,2015-07-03 09:18:00,533438,2015-07-03
3,Holly,Contract,,Available,,PILOT TRAVEL CENTERS LLC - PRODUCT,0,4000,Albuquerque NM - VEC - T109,0,4000,0,0,07/05 00:00:00 MDT,4000,ALB GAS,Daily,2,2015-07-04 08:40:10,540777,2015-07-04
4,Holly,Contract,,Available,,PILOT TRAVEL CENTERS LLC - PRODUCT,0,4000,Albuquerque NM - VEC - T109,0,4000,0,0,07/06 00:00:00 MDT,4000,ALB GAS,Daily,2,2015-07-05 08:40:10,547220,2015-07-05
5,Holly,Contract,,Available,,PILOT TRAVEL CENTERS LLC - PRODUCT,0,4000,Albuquerque NM - VEC - T109,0,4000,0,0,07/07 00:00:00 MDT,4000,ALB GAS,Daily,2,2015-07-06 08:41:08,553536,2015-07-06
6,Holly,Contract,,Available,,PILOT TRAVEL CENTERS LLC - PRODUCT,0,4000,Albuquerque NM - VEC - T109,0,4000,0,0,07/08 00:00:00 MDT,4000,ALB GAS,Daily,4,2015-07-07 22:41:08,566549,2015-07-07
7,Holly,Contract,,Available,,PILOT TRAVEL CENTERS LLC - PRODUCT,0,4000,Albuquerque NM - VEC - T109,0,4000,0,0,07/09 00:00:00 MDT,4000,ALB GAS,Daily,3,2015-07-08 12:41:06,576150,2015-07-08
8,Holly,Contract,,Available,,PILOT TRAVEL CENTERS LLC - PRODUCT,0,4000,Albuquerque NM - VEC - T109,0,4000,0,0,07/11 00:00:00 MDT,4000,ALB GAS,Daily,9,2015-07-10 23:46:08,607467,2015-07-10
9,Holly,Contract,,Available,,PILOT TRAVEL CENTERS LLC - PRODUCT,0,4000,Albuquerque NM - VEC - T109,0,4000,0,0,07/12 00:00:00 MDT,4000,ALB GAS,Daily,10,2015-07-11 23:46:06,637517,2015-07-11
10,Holly,Contract,,Available,,PILOT TRAVEL CENTERS LLC - PRODUCT,0,4000,Albuquerque NM - VEC - T109,0,4000,0,0,07/13 00:00:00 MDT,4000,ALB GAS,Daily,10,2015-07-12 23:46:09,666931,2015-07-12
11,Holly,Contract,,Available,,PILOT TRAVEL CENTERS LLC - PRODUCT,0,4000,Albuquerque NM - VEC - T109,0,4000,0,0,07/14 00:00:00 MDT,4000,ALB GAS,Daily,10,2015-07-13 23:46:05,697527,2015-07-13
12,Holly,Contract,,Available,,PILOT TRAVEL CENTERS LLC - PRODUCT,0,4000,Albuquerque NM - VEC - T109,0,4000,0,0,07/15 00:00:00 MDT,4000,ALB GAS,Daily,10,2015-07-14 23:46:07,729393,2015-07-14
13,Holly,Contract,,Available,,PILOT TRAVEL CENTERS LLC - PRODUCT,0,4000,Albuquerque NM - VEC - T109,0,4000,0,0,07/16 00:00:00 MDT,4000,ALB GAS,Daily,10,2015-07-15 23:46:06,754867,2015-07-15
14,Holly,Contract,,Available,,PILOT TRAVEL CENTERS LLC - PRODUCT,0,4000,Albuquerque NM - VEC - T109,0,4000,0,0,07/17 00:00:00 MDT,4000,ALB GAS,Daily,10,2015-07-16 23:46:09,788169,2015-07-16
15,Holly,Contract,,Available,,PILOT TRAVEL CENTERS LLC - PRODUCT,0,4000,Albuquerque NM - VEC - T109,0,4000,0,0,07/18 00:00:00 MDT,4000,ALB GAS,Daily,10,2015-07-17 23:46:09,820193,2015-07-17
16,Holly,Contract,,Available,,PILOT TRAVEL CENTERS LLC - PRODUCT,0,4000,Albuquerque NM - VEC - T109,0,4000,0,0,07/19 00:00:00 MDT,4000,ALB GAS,Daily,9,2015-07-18 23:46:05,850655,2015-07-18
17,Holly,Contract,,Available,,PILOT TRAVEL CENTERS LLC - PRODUCT,0,4000,Albuquerque NM - VEC - T109,0,4000,0,0,07/20 00:00:00 MDT,4000,ALB GAS,Daily,10,2015-07-19 23:46:07,881916,2015-07-19
18,Holly,Contract,,Available,,PILOT TRAVEL CENTERS LLC - PRODUCT,0,4000,Albuquerque NM - VEC - T109,0,4000,0,0,07/21 00:00:00 MDT,4000,ALB GAS,Daily,10,2015-07-20 23:46:08,912251,2015-07-20
19,Holly,Contract,,Available,,PILOT TRAVEL CENTERS LLC - PRODUCT,0,4000,Albuquerque NM - VEC - T109,0,4000,0,0,07/22 00:00:00 MDT,4000,ALB GAS,Daily,10,2015-07-21 23:46:05,942746,2015-07-21
20,Holly,Contract,,Available,,PILOT TRAVEL CENTERS LLC - PRODUCT,0,4000,Albuquerque NM - VEC - T109,0,4000,0,0,07/23 00:00:00 MDT,4000,ALB GAS,Daily,10,2015-07-22 23:46:08,974898,2015-07-22
