,supplier_name,en_account_type,alerts_ratability,en_allocation_status,percentage_allocation,account_type,base_gallons,beginning_gallons,supplier_terminal_name,lifted_gallons,remaining_gallons,additional_gallons_allowed,additional_gallons_remaining,next_refresh_date,next_refresh_base_gallons,product_name,period,batchno,execution_date,staging_id,date
0,Holly,Contract,,Unknown,,PILOT TRAVEL CENTERS LLC - PRODUCT,,4000,Albuquerque NM - VEC - T109,0,4000,0,0,06/03 00:00:00 MDT,4000,ALB GAS,Daily,1,2015-06-02 08:08:11,286,2015-06-02
1,Holly,Contract,,Unknown,,PILOT TRAVEL CENTERS LLC - PRODUCT,,4000,Albuquerque NM - VEC - T109,0,4000,0,0,06/04 00:00:00 MDT,4000,ALB GAS,Daily,2,2015-06-03 07:40:43,7276,2015-06-03
2,Holly,Contract,,Unknown,,PILOT TRAVEL CENTERS LLC - PRODUCT,,4000,Albuquerque NM - VEC - T109,0,4000,0,0,06/05 00:00:00 MDT,4000,ALB GAS,Daily,1,2015-06-04 05:31:12,8998,2015-06-04
3,Holly,Contract,,Unknown,,PILOT TRAVEL CENTERS LLC - PRODUCT,,4000,Albuquerque NM - VEC - T109,0,4000,0,0,06/06 00:00:00 MDT,4000,ALB GAS,Daily,1,2015-06-05 03:37:55,12639,2015-06-05
4,Holly,Contract,,Unknown,,PILOT TRAVEL CENTERS LLC - PRODUCT,,4000,Albuquerque NM - VEC - T109,0,4000,0,0,06/08 00:00:00 MDT,4000,ALB GAS,Daily,1,2015-06-08 00:43:23,15256,2015-06-08
5,Holly,Contract,,Unknown,,PILOT TRAVEL CENTERS LLC - PRODUCT,,4000,Albuquerque NM - VEC - T109,0,4000,0,0,06/10 00:00:00 MDT,4000,ALB GAS,Daily,1,2015-06-09 07:37:35,17808,2015-06-09
6,Holly,Contract,,Unknown,,PILOT TRAVEL CENTERS LLC - PRODUCT,,4000,Albuquerque NM - VEC - T109,0,4000,0,0,06/10 00:00:00 MDT,4000,ALB GAS,Daily,1,2015-06-10 00:59:35,20425,2015-06-10
7,Holly,Contract,,Available,,PILOT TRAVEL CENTERS LLC - PRODUCT,,4000,Albuquerque NM - VEC - T109,0,4000,0,0,06/12 00:00:00 MDT,4000,ALB GAS,Daily,1,2015-06-11 06:21:51,23454,2015-06-11
8,Holly,Contract,,Available,,PILOT TRAVEL CENTERS LLC - PRODUCT,,4000,Albuquerque NM - VEC - T109,0,4000,0,0,06/14 00:00:00 MDT,4000,ALB GAS,Daily,10,2015-06-13 23:46:03,49702,2015-06-13
9,Holly,Contract,,Available,,PILOT TRAVEL CENTERS LLC - PRODUCT,,4000,Albuquerque NM - VEC - T109,0,4000,0,0,06/15 00:00:00 MDT,4000,ALB GAS,Daily,10,2015-06-14 23:46:06,69486,2015-06-14
10,Holly,Contract,,Available,,PILOT TRAVEL CENTERS LLC - PRODUCT,,4000,Albuquerque NM - VEC - T109,0,4000,0,0,06/16 00:00:00 MDT,4000,ALB GAS,Daily,10,2015-06-15 23:46:04,100077,2015-06-15
11,Holly,Contract,,Available,,PILOT TRAVEL CENTERS LLC - PRODUCT,0.0,4000,Albuquerque NM - VEC - T109,0,4000,0,0,06/17 00:00:00 MDT,4000,ALB GAS,Daily,10,2015-06-16 23:46:02,122355,2015-06-16
12,Holly,Contract,,Available,,PILOT TRAVEL CENTERS LLC - PRODUCT,0.0,4000,Albuquerque NM - VEC - T109,0,4000,0,0,06/18 00:00:00 MDT,4000,ALB GAS,Daily,10,2015-06-17 23:46:05,140962,2015-06-17
13,Holly,Contract,,Available,,PILOT TRAVEL CENTERS LLC - PRODUCT,0.0,4000,Albuquerque NM - VEC - T109,0,4000,0,0,06/19 00:00:00 MDT,4000,ALB GAS,Daily,10,2015-06-18 23:46:03,159729,2015-06-18
14,Holly,Contract,,Available,,PILOT TRAVEL CENTERS LLC - PRODUCT,0.0,4000,Albuquerque NM - VEC - T109,0,4000,0,0,06/20 00:00:00 MDT,4000,ALB GAS,Daily,10,2015-06-19 23:46:02,176164,2015-06-19
15,Holly,Contract,,Available,,PILOT TRAVEL CENTERS LLC - PRODUCT,0.0,4000,Albuquerque NM - VEC - T109,0,4000,0,0,06/21 00:00:00 MDT,4000,ALB GAS,Daily,10,2015-06-20 23:46:05,190660,2015-06-20
16,Holly,Contract,,Available,,PILOT TRAVEL CENTERS LLC - PRODUCT,0.0,4000,Albuquerque NM - VEC - T109,0,4000,0,0,06/22 00:00:00 MDT,4000,ALB GAS,Daily,10,2015-06-21 23:46:04,215885,2015-06-21
17,Holly,Contract,,Available,,PILOT TRAVEL CENTERS LLC - PRODUCT,0.0,4000,Albuquerque NM - VEC - T109,0,4000,0,0,06/23 00:00:00 MDT,4000,ALB GAS,Daily,10,2015-06-22 23:46:05,238991,2015-06-22
18,Holly,Contract,,Available,,PILOT TRAVEL CENTERS LLC - PRODUCT,0.0,4000,Albuquerque NM - VEC - T109,0,4000,0,0,06/24 00:00:00 MDT,4000,ALB GAS,Daily,10,2015-06-23 23:46:01,276732,2015-06-23
19,Holly,Contract,,Available,,PILOT TRAVEL CENTERS LLC - PRODUCT,0.0,4000,Albuquerque NM - VEC - T109,0,4000,0,0,06/25 00:00:00 MDT,4000,ALB GAS,Daily,10,2015-06-24 23:45:09,306873,2015-06-24
20,Holly,Contract,,Available,,PILOT TRAVEL CENTERS LLC - PRODUCT,0.0,4000,Albuquerque NM - VEC - T109,0,4000,0,0,06/26 00:00:00 MDT,4000,ALB GAS,Daily,9,2015-06-25 23:45:08,338299,2015-06-25
21,Holly,Contract,,Available,,PILOT TRAVEL CENTERS LLC - PRODUCT,0.0,4000,Albuquerque NM - VEC - T109,0,4000,0,0,06/27 00:00:00 MDT,4000,ALB GAS,Daily,10,2015-06-26 23:45:10,367615,2015-06-26
22,Holly,Contract,,Available,,PILOT TRAVEL CENTERS LLC - PRODUCT,0.0,4000,Albuquerque NM - VEC - T109,0,4000,0,0,06/28 00:00:00 MDT,4000,ALB GAS,Daily,10,2015-06-27 23:45:10,394760,2015-06-27
23,Holly,Contract,,Available,,PILOT TRAVEL CENTERS LLC - PRODUCT,0.0,4000,Albuquerque NM - VEC - T109,0,4000,0,0,06/29 00:00:00 MDT,4000,ALB GAS,Daily,10,2015-06-28 23:45:10,418931,2015-06-28
24,Holly,Contract,,Available,,PILOT TRAVEL CENTERS LLC - PRODUCT,0.0,4000,Albuquerque NM - VEC - T109,0,4000,0,0,06/30 00:00:00 MDT,4000,ALB GAS,Daily,10,2015-06-29 23:45:12,449746,2015-06-29
25,Holly,Contract,,Available,,PILOT TRAVEL CENTERS LLC - PRODUCT,0.0,4000,Albuquerque NM - VEC - T109,0,4000,0,0,07/01 00:00:00 MDT,4000,ALB GAS,Daily,8,2015-06-30 23:45:10,476411,2015-06-30
26,Holly,Contract,,Available,,PILOT TRAVEL CENTERS LLC - PRODUCT,0.0,4000,Albuquerque NM - VEC - T109,0,4000,0,0,07/02 00:00:00 MDT,4000,ALB GAS,Daily,10,2015-07-01 23:45:15,507799,2015-07-01
27,Holly,Contract,,Available,,PILOT TRAVEL CENTERS LLC - PRODUCT,0.0,4000,Albuquerque NM - VEC - T109,0,4000,0,0,07/03 00:00:00 MDT,4000,ALB GAS,Daily,6,2015-07-02 14:45:11,526874,2015-07-02
28,Holly,Contract,,Available,,PILOT TRAVEL CENTERS LLC - PRODUCT,0.0,4000,Albuquerque NM - VEC - T109,0,4000,0,0,07/04 00:00:00 MDT,4000,ALB GAS,Daily,2,2015-07-03 09:18:00,533438,2015-07-03
29,Holly,Contract,,Available,,PILOT TRAVEL CENTERS LLC - PRODUCT,0.0,4000,Albuquerque NM - VEC - T109,0,4000,0,0,07/05 00:00:00 MDT,4000,ALB GAS,Daily,2,2015-07-04 08:40:10,540777,2015-07-04
30,Holly,Contract,,Available,,PILOT TRAVEL CENTERS LLC - PRODUCT,0.0,4000,Albuquerque NM - VEC - T109,0,4000,0,0,07/06 00:00:00 MDT,4000,ALB GAS,Daily,2,2015-07-05 08:40:10,547220,2015-07-05
31,Holly,Contract,,Available,,PILOT TRAVEL CENTERS LLC - PRODUCT,0.0,4000,Albuquerque NM - VEC - T109,0,4000,0,0,07/07 00:00:00 MDT,4000,ALB GAS,Daily,2,2015-07-06 08:41:08,553536,2015-07-06
32,Holly,Contract,,Available,,PILOT TRAVEL CENTERS LLC - PRODUCT,0.0,4000,Albuquerque NM - VEC - T109,0,4000,0,0,07/08 00:00:00 MDT,4000,ALB GAS,Daily,4,2015-07-07 22:41:08,566549,2015-07-07
33,Holly,Contract,,Available,,PILOT TRAVEL CENTERS LLC - PRODUCT,0.0,4000,Albuquerque NM - VEC - T109,0,4000,0,0,07/09 00:00:00 MDT,4000,ALB GAS,Daily,3,2015-07-08 12:41:06,576150,2015-07-08
34,Holly,Contract,,Available,,PILOT TRAVEL CENTERS LLC - PRODUCT,0.0,4000,Albuquerque NM - VEC - T109,0,4000,0,0,07/11 00:00:00 MDT,4000,ALB GAS,Daily,9,2015-07-10 23:46:08,607467,2015-07-10
35,Holly,Contract,,Available,,PILOT TRAVEL CENTERS LLC - PRODUCT,0.0,4000,Albuquerque NM - VEC - T109,0,4000,0,0,07/12 00:00:00 MDT,4000,ALB GAS,Daily,10,2015-07-11 23:46:06,637517,2015-07-11
36,Holly,Contract,,Available,,PILOT TRAVEL CENTERS LLC - PRODUCT,0.0,4000,Albuquerque NM - VEC - T109,0,4000,0,0,07/13 00:00:00 MDT,4000,ALB GAS,Daily,10,2015-07-12 23:46:09,666931,2015-07-12
37,Holly,Contract,,Available,,PILOT TRAVEL CENTERS LLC - PRODUCT,0.0,4000,Albuquerque NM - VEC - T109,0,4000,0,0,07/14 00:00:00 MDT,4000,ALB GAS,Daily,10,2015-07-13 23:46:05,697527,2015-07-13
38,Holly,Contract,,Available,,PILOT TRAVEL CENTERS LLC - PRODUCT,0.0,4000,Albuquerque NM - VEC - T109,0,4000,0,0,07/15 00:00:00 MDT,4000,ALB GAS,Daily,10,2015-07-14 23:46:07,729393,2015-07-14
39,Holly,Contract,,Available,,PILOT TRAVEL CENTERS LLC - PRODUCT,0.0,4000,Albuquerque NM - VEC - T109,0,4000,0,0,07/16 00:00:00 MDT,4000,ALB GAS,Daily,10,2015-07-15 23:46:06,754867,2015-07-15
