,alerts_ratability,en_allocation_status,percentage_allocation,account_type,base_gallons,beginning_gallons,supplier_terminal_name,lifted_gallons,remaining_gallons,additional_gallons_allowed,additional_gallons_remaining,next_refresh_date,next_refresh_base_gallons,product_name,period,batchno,execution_date,staging_id,date
16,,Unknown,,HIGH VOLUME TRUCK STOP,,34521.0,CA - Barstow-Colton KM,16400.0,44012.0,,,06/04 00:00:00 PDT,,CA CARB ULSD,Daily,2,2015-06-03 07:42:43,951,2015-06-03
17,,Unknown,,HIGH VOLUME TRUCK STOP,,241644.0,CA - Barstow-Colton KM,107400.0,158408.0,,,06/06 00:00:00 PDT,,CA CARB ULSD,Weekly,2,2015-06-03 07:42:43,952,2015-06-03
18,,Available,,HIGH VOLUME TRUCK STOP,,60412.0,CA - Barstow-Colton KM,30300.0,30112.0,,,06/14 00:00:00 PDT,,CA CARB ULSD,Daily,9,2015-06-13 23:53:33,51296,2015-06-13
19,,Available,,HIGH VOLUME TRUCK STOP,,265808.0,CA - Barstow-Colton KM,30300.0,235508.0,,,06/20 00:00:00 PDT,,CA CARB ULSD,Weekly,9,2015-06-13 23:53:33,51297,2015-06-13
20,,Low,,HIGH VOLUME TRUCK STOP,,60412.0,CA - Barstow-Colton KM,52900.0,7512.0,,,06/15 00:00:00 PDT,,CA CARB ULSD,Daily,10,2015-06-14 23:53:46,71080,2015-06-14
21,,Available,,HIGH VOLUME TRUCK STOP,,265808.0,CA - Barstow-Colton KM,90800.0,175008.0,,,06/20 00:00:00 PDT,,CA CARB ULSD,Weekly,10,2015-06-14 23:53:46,71081,2015-06-14
22,,Available,,HIGH VOLUME TRUCK STOP,,60412.0,CA - Barstow-Colton KM,30440.0,29972.0,,,06/16 00:00:00 PDT,,CA CARB ULSD,Daily,10,2015-06-15 23:53:39,101607,2015-06-15
23,,Available,,HIGH VOLUME TRUCK STOP,,265808.0,CA - Barstow-Colton KM,136460.0,129348.0,,,06/20 00:00:00 PDT,,CA CARB ULSD,Weekly,10,2015-06-15 23:53:39,101608,2015-06-15
24,,Available,,HIGH VOLUME TRUCK STOP,0.0,60412.0,CA - Barstow-Colton KM,30400.0,30012.0,0.0,0.0,06/17 00:00:00 PDT,,CA CARB ULSD,Daily,4,2015-06-16 10:56:45,112895,2015-06-16
25,,Limited,,HIGH VOLUME TRUCK STOP,0.0,265808.0,CA - Barstow-Colton KM,182070.0,83738.0,0.0,0.0,06/20 00:00:00 PDT,,CA CARB ULSD,Weekly,4,2015-06-16 10:56:45,112896,2015-06-16
26,,Available,,HIGH VOLUME TRUCK STOP,0.0,60412.0,CA - Barstow-Colton KM,0.0,60412.0,0.0,0.0,06/19 00:00:00 PDT,,CA CARB ULSD,Daily,1,2015-06-19 02:27:39,161292,2015-06-19
27,,Low,,HIGH VOLUME TRUCK STOP,0.0,265808.0,CA - Barstow-Colton KM,227670.0,38138.0,0.0,0.0,06/20 00:00:00 PDT,,CA CARB ULSD,Weekly,1,2015-06-19 02:27:39,161293,2015-06-19
28,,Available,,HIGH VOLUME TRUCK STOP,0.0,60412.0,CA - Barstow-Colton KM,15231.0,45181.0,0.0,0.0,06/22 00:00:00 PDT,,CA CARB ULSD,Daily,2,2015-06-21 09:20:43,201282,2015-06-21
29,,Available,,HIGH VOLUME TRUCK STOP,0.0,265808.0,CA - Barstow-Colton KM,60641.0,205167.0,0.0,0.0,06/27 00:00:00 PDT,,CA CARB ULSD,Weekly,2,2015-06-21 09:20:43,201283,2015-06-21
30,,Available,,HIGH VOLUME TRUCK STOP,0.0,60412.0,CA - Barstow-Colton KM,22802.0,37610.0,0.0,0.0,06/23 00:00:00 PDT,,CA CARB ULSD,Daily,3,2015-06-22 12:50:27,231891,2015-06-22
31,,Available,,HIGH VOLUME TRUCK STOP,0.0,265808.0,CA - Barstow-Colton KM,83443.0,182365.0,0.0,0.0,06/27 00:00:00 PDT,,CA CARB ULSD,Weekly,3,2015-06-22 12:50:27,231892,2015-06-22
32,,Available,,HIGH VOLUME TRUCK STOP,0.0,60412.0,CA - Barstow-Colton KM,9000.0,51412.0,0.0,0.0,06/24 00:00:00 PDT,,CA CARB ULSD,Daily,3,2015-06-23 08:51:25,258869,2015-06-23
33,,Available,,HIGH VOLUME TRUCK STOP,0.0,265808.0,CA - Barstow-Colton KM,122842.0,142966.0,0.0,0.0,06/27 00:00:00 PDT,,CA CARB ULSD,Weekly,3,2015-06-23 08:51:25,258870,2015-06-23
34,,Available,,HIGH VOLUME TRUCK STOP,0.0,60412.0,CA - Barstow-Colton KM,0.0,60412.0,0.0,0.0,06/25 00:00:00 PDT,,CA CARB ULSD,Daily,4,2015-06-24 08:55:52,289009,2015-06-24
35,,Available,,HIGH VOLUME TRUCK STOP,0.0,265808.0,CA - Barstow-Colton KM,160281.0,105527.0,0.0,0.0,06/27 00:00:00 PDT,,CA CARB ULSD,Weekly,4,2015-06-24 08:55:52,289010,2015-06-24
36,,Available,,HIGH VOLUME TRUCK STOP,0.0,60412.0,CA - Barstow-Colton KM,15200.0,45212.0,0.0,0.0,06/26 00:00:00 PDT,,CA CARB ULSD,Daily,2,2015-06-25 06:55:44,316700,2015-06-25
37,,Limited,,HIGH VOLUME TRUCK STOP,0.0,265808.0,CA - Barstow-Colton KM,175481.0,90327.0,0.0,0.0,06/27 00:00:00 PDT,,CA CARB ULSD,Weekly,2,2015-06-25 06:55:44,316701,2015-06-25
38,,Available,,HIGH VOLUME TRUCK STOP,0.0,60412.0,CA - Barstow-Colton KM,15200.0,45212.0,0.0,0.0,06/27 00:00:00 PDT,,CA CARB ULSD,Daily,1,2015-06-26 07:02:11,345762,2015-06-26
39,,Low,,HIGH VOLUME TRUCK STOP,0.0,265808.0,CA - Barstow-Colton KM,236280.0,29528.0,0.0,0.0,06/27 00:00:00 PDT,,CA CARB ULSD,Weekly,1,2015-06-26 07:02:11,345763,2015-06-26
40,,Available,,HIGH VOLUME TRUCK STOP,0.0,60412.0,CA - Barstow-Colton KM,0.0,60412.0,0.0,0.0,06/28 00:00:00 PDT,,CA CARB ULSD,Daily,1,2015-06-27 04:11:34,372144,2015-06-27
41,,Available,,HIGH VOLUME TRUCK STOP,0.0,265808.0,CA - Barstow-Colton KM,0.0,265808.0,0.0,0.0,07/04 00:00:00 PDT,,CA CARB ULSD,Weekly,1,2015-06-27 04:11:34,372145,2015-06-27
42,,Available,,HIGH VOLUME TRUCK STOP,0.0,60412.0,CA - Barstow-Colton KM,0.0,60412.0,0.0,0.0,06/29 00:00:00 PDT,,CA CARB ULSD,Daily,1,2015-06-28 04:27:23,398267,2015-06-28
43,,Available,,HIGH VOLUME TRUCK STOP,0.0,265808.0,CA - Barstow-Colton KM,15400.0,250408.0,0.0,0.0,07/04 00:00:00 PDT,,CA CARB ULSD,Weekly,1,2015-06-28 04:27:23,398268,2015-06-28
44,,Limited,,HIGH VOLUME TRUCK STOP,0.0,60412.0,CA - Barstow-Colton KM,45600.0,14812.0,0.0,0.0,06/30 00:00:00 PDT,,CA CARB ULSD,Daily,7,2015-06-29 20:49:22,448214,2015-06-29
45,,Available,,HIGH VOLUME TRUCK STOP,0.0,265808.0,CA - Barstow-Colton KM,91402.0,174406.0,0.0,0.0,07/04 00:00:00 PDT,,CA CARB ULSD,Weekly,7,2015-06-29 20:49:22,448215,2015-06-29
46,,Low,,HIGH VOLUME TRUCK STOP,0.0,60412.0,CA - Barstow-Colton KM,55378.0,5034.0,0.0,0.0,07/01 00:00:00 PDT,,CA CARB ULSD,Daily,11,2015-06-30 23:49:36,478037,2015-06-30
47,,Available,,HIGH VOLUME TRUCK STOP,0.0,265808.0,CA - Barstow-Colton KM,146780.0,119028.0,0.0,0.0,07/04 00:00:00 PDT,,CA CARB ULSD,Weekly,11,2015-06-30 23:49:36,478038,2015-06-30
48,,Unknown,,HIGH VOLUME TRUCK STOP,,27616.0,CA - CHICO KM,0.0,48328.0,,,06/04 00:00:00 PDT,,CA CARB ULSD,Daily,2,2015-06-03 07:42:43,953,2015-06-03
49,,Unknown,,HIGH VOLUME TRUCK STOP,,193315.0,CA - CHICO KM,105755.0,106892.0,,,06/06 00:00:00 PDT,,CA CARB ULSD,Weekly,2,2015-06-03 07:42:43,954,2015-06-03
50,,Limited,,HIGH VOLUME TRUCK STOP,,48328.0,CA - CHICO KM,37517.0,10811.0,,,06/14 00:00:00 PDT,,CA CARB ULSD,Daily,9,2015-06-13 23:53:33,51298,2015-06-13
51,,Available,,HIGH VOLUME TRUCK STOP,,212647.0,CA - CHICO KM,37517.0,175130.0,,,06/20 00:00:00 PDT,,CA CARB ULSD,Weekly,9,2015-06-13 23:53:33,51299,2015-06-13
52,,Available,,HIGH VOLUME TRUCK STOP,,48328.0,CA - CHICO KM,30327.0,18001.0,,,06/15 00:00:00 PDT,,CA CARB ULSD,Daily,10,2015-06-14 23:53:46,71082,2015-06-14
53,,Available,,HIGH VOLUME TRUCK STOP,,212647.0,CA - CHICO KM,67844.0,144803.0,,,06/20 00:00:00 PDT,,CA CARB ULSD,Weekly,10,2015-06-14 23:53:46,71083,2015-06-14
54,,Available,,HIGH VOLUME TRUCK STOP,,48328.0,CA - CHICO KM,30455.0,17873.0,,,06/16 00:00:00 PDT,,CA CARB ULSD,Daily,10,2015-06-15 23:53:39,101609,2015-06-15
55,,Available,,HIGH VOLUME TRUCK STOP,,212647.0,CA - CHICO KM,98299.0,114348.0,,,06/20 00:00:00 PDT,,CA CARB ULSD,Weekly,10,2015-06-15 23:53:39,101610,2015-06-15
56,,Available,,HIGH VOLUME TRUCK STOP,0.0,48328.0,CA - CHICO KM,22645.0,25683.0,0.0,0.0,06/17 00:00:00 PDT,,CA CARB ULSD,Daily,4,2015-06-16 10:56:45,112897,2015-06-16
57,,Available,,HIGH VOLUME TRUCK STOP,0.0,212647.0,CA - CHICO KM,120944.0,91703.0,0.0,0.0,06/20 00:00:00 PDT,,CA CARB ULSD,Weekly,4,2015-06-16 10:56:45,112898,2015-06-16
58,,Available,,HIGH VOLUME TRUCK STOP,0.0,48328.0,CA - CHICO KM,30521.0,17807.0,0.0,0.0,06/19 00:00:00 PDT,,CA CARB ULSD,Daily,1,2015-06-19 02:27:39,161294,2015-06-19
59,,Out,,HIGH VOLUME TRUCK STOP,0.0,212647.0,CA - CHICO KM,219908.0,-7262.0,0.0,0.0,06/20 00:00:00 PDT,,CA CARB ULSD,Weekly,1,2015-06-19 02:27:39,161295,2015-06-19
60,,Available,,HIGH VOLUME TRUCK STOP,0.0,48328.0,CA - CHICO KM,0.0,48328.0,0.0,0.0,06/22 00:00:00 PDT,,CA CARB ULSD,Daily,2,2015-06-21 09:20:43,201284,2015-06-21
61,,Available,,HIGH VOLUME TRUCK STOP,0.0,212647.0,CA - CHICO KM,29649.0,182998.0,0.0,0.0,06/27 00:00:00 PDT,,CA CARB ULSD,Weekly,2,2015-06-21 09:20:43,201285,2015-06-21
62,,Available,,HIGH VOLUME TRUCK STOP,0.0,48328.0,CA - CHICO KM,22902.0,25426.0,0.0,0.0,06/23 00:00:00 PDT,,CA CARB ULSD,Daily,3,2015-06-22 12:50:27,231893,2015-06-22
63,,Available,,HIGH VOLUME TRUCK STOP,0.0,212647.0,CA - CHICO KM,82237.0,130410.0,0.0,0.0,06/27 00:00:00 PDT,,CA CARB ULSD,Weekly,3,2015-06-22 12:50:27,231894,2015-06-22
64,,Available,,HIGH VOLUME TRUCK STOP,0.0,48328.0,CA - CHICO KM,0.0,48328.0,0.0,0.0,06/24 00:00:00 PDT,,CA CARB ULSD,Daily,3,2015-06-23 08:51:25,258871,2015-06-23
65,,Available,,HIGH VOLUME TRUCK STOP,0.0,212647.0,CA - CHICO KM,105015.0,107632.0,0.0,0.0,06/27 00:00:00 PDT,,CA CARB ULSD,Weekly,3,2015-06-23 08:51:25,258872,2015-06-23
66,,Available,,HIGH VOLUME TRUCK STOP,0.0,48328.0,CA - CHICO KM,7602.0,40726.0,0.0,0.0,06/25 00:00:00 PDT,,CA CARB ULSD,Daily,4,2015-06-24 08:55:52,289011,2015-06-24
67,,Available,,HIGH VOLUME TRUCK STOP,0.0,212647.0,CA - CHICO KM,135481.0,77166.0,0.0,0.0,06/27 00:00:00 PDT,,CA CARB ULSD,Weekly,4,2015-06-24 08:55:52,289012,2015-06-24
68,,Available,,HIGH VOLUME TRUCK STOP,0.0,48328.0,CA - CHICO KM,7377.0,40951.0,0.0,0.0,06/26 00:00:00 PDT,,CA CARB ULSD,Daily,2,2015-06-25 06:55:44,316702,2015-06-25
69,,Low,,HIGH VOLUME TRUCK STOP,0.0,212647.0,CA - CHICO KM,188256.0,24391.0,0.0,0.0,06/27 00:00:00 PDT,,CA CARB ULSD,Weekly,2,2015-06-25 06:55:44,316703,2015-06-25
70,,Available,,HIGH VOLUME TRUCK STOP,0.0,48328.0,CA - CHICO KM,15199.0,33129.0,0.0,0.0,06/27 00:00:00 PDT,,CA CARB ULSD,Daily,1,2015-06-26 07:02:11,345764,2015-06-26
71,,Out,,HIGH VOLUME TRUCK STOP,0.0,212647.0,CA - CHICO KM,218984.0,-6338.0,0.0,0.0,06/27 00:00:00 PDT,,CA CARB ULSD,Weekly,1,2015-06-26 07:02:11,345765,2015-06-26
72,,Available,,HIGH VOLUME TRUCK STOP,0.0,48328.0,CA - CHICO KM,0.0,48328.0,0.0,0.0,06/28 00:00:00 PDT,,CA CARB ULSD,Daily,1,2015-06-27 04:11:34,372146,2015-06-27
73,,Available,,HIGH VOLUME TRUCK STOP,0.0,212647.0,CA - CHICO KM,0.0,212647.0,0.0,0.0,07/04 00:00:00 PDT,,CA CARB ULSD,Weekly,1,2015-06-27 04:11:34,372147,2015-06-27
74,,Available,,HIGH VOLUME TRUCK STOP,0.0,48328.0,CA - CHICO KM,0.0,48328.0,0.0,0.0,06/29 00:00:00 PDT,,CA CARB ULSD,Daily,1,2015-06-28 04:27:23,398269,2015-06-28
75,,Available,,HIGH VOLUME TRUCK STOP,0.0,212647.0,CA - CHICO KM,45603.0,167044.0,0.0,0.0,07/04 00:00:00 PDT,,CA CARB ULSD,Weekly,1,2015-06-28 04:27:23,398270,2015-06-28
76,,Available,,HIGH VOLUME TRUCK STOP,0.0,48328.0,CA - CHICO KM,11677.0,36651.0,0.0,0.0,06/30 00:00:00 PDT,,CA CARB ULSD,Daily,7,2015-06-29 20:49:22,448216,2015-06-29
77,,Available,,HIGH VOLUME TRUCK STOP,0.0,212647.0,CA - CHICO KM,109805.0,102842.0,0.0,0.0,07/04 00:00:00 PDT,,CA CARB ULSD,Weekly,7,2015-06-29 20:49:22,448217,2015-06-29
78,,Low,,HIGH VOLUME TRUCK STOP,0.0,48328.0,CA - CHICO KM,44400.0,3928.0,0.0,0.0,07/01 00:00:00 PDT,,CA CARB ULSD,Daily,11,2015-06-30 23:49:36,478039,2015-06-30
79,,Limited,,HIGH VOLUME TRUCK STOP,0.0,212647.0,CA - CHICO KM,154205.0,58442.0,0.0,0.0,07/04 00:00:00 PDT,,CA CARB ULSD,Weekly,11,2015-06-30 23:49:36,478040,2015-06-30
80,,Unknown,,HIGH VOLUME TRUCK STOP,,41425.0,CA - SACRAMENTO ALL TERMINALS,15301.0,57193.0,,,06/04 00:00:00 PDT,,CA CARB ULSD,Daily,2,2015-06-03 07:42:43,955,2015-06-03
81,,Unknown,,HIGH VOLUME TRUCK STOP,,289973.0,CA - SACRAMENTO ALL TERMINALS,221861.0,97109.0,,,06/06 00:00:00 PDT,,CA CARB ULSD,Weekly,2,2015-06-03 07:42:43,956,2015-06-03
82,,Available,,HIGH VOLUME TRUCK STOP,,72494.0,CA - SACRAMENTO ALL TERMINALS,22950.0,49544.0,,,06/14 00:00:00 PDT,,CA CARB ULSD,Daily,9,2015-06-13 23:53:33,51300,2015-06-13
83,,Available,,HIGH VOLUME TRUCK STOP,,318970.0,CA - SACRAMENTO ALL TERMINALS,22950.0,296020.0,,,06/20 00:00:00 PDT,,CA CARB ULSD,Weekly,9,2015-06-13 23:53:33,51301,2015-06-13
84,,Available,,HIGH VOLUME TRUCK STOP,,72494.0,CA - SACRAMENTO ALL TERMINALS,45900.0,26594.0,,,06/15 00:00:00 PDT,,CA CARB ULSD,Daily,10,2015-06-14 23:53:46,71084,2015-06-14
85,,Available,,HIGH VOLUME TRUCK STOP,,318970.0,CA - SACRAMENTO ALL TERMINALS,76500.0,242470.0,,,06/20 00:00:00 PDT,,CA CARB ULSD,Weekly,10,2015-06-14 23:53:46,71085,2015-06-14
86,,Limited,,HIGH VOLUME TRUCK STOP,,72494.0,CA - SACRAMENTO ALL TERMINALS,61201.0,11293.0,,,06/16 00:00:00 PDT,,CA CARB ULSD,Daily,10,2015-06-15 23:53:39,101611,2015-06-15
87,,Available,,HIGH VOLUME TRUCK STOP,,318970.0,CA - SACRAMENTO ALL TERMINALS,145351.0,173619.0,,,06/20 00:00:00 PDT,,CA CARB ULSD,Weekly,10,2015-06-15 23:53:39,101612,2015-06-15
88,,Available,,HIGH VOLUME TRUCK STOP,0.0,72494.0,CA - SACRAMENTO ALL TERMINALS,15301.0,57193.0,0.0,0.0,06/17 00:00:00 PDT,,CA CARB ULSD,Daily,4,2015-06-16 10:56:45,112899,2015-06-16
89,,Available,,HIGH VOLUME TRUCK STOP,0.0,318970.0,CA - SACRAMENTO ALL TERMINALS,175952.0,143018.0,0.0,0.0,06/20 00:00:00 PDT,,CA CARB ULSD,Weekly,4,2015-06-16 10:56:45,112900,2015-06-16
90,,Limited,,HIGH VOLUME TRUCK STOP,0.0,72494.0,CA - SACRAMENTO ALL TERMINALS,61201.0,11293.0,0.0,0.0,06/19 00:00:00 PDT,,CA CARB ULSD,Daily,1,2015-06-19 02:27:39,161296,2015-06-19
91,,Out,,HIGH VOLUME TRUCK STOP,0.0,318970.0,CA - SACRAMENTO ALL TERMINALS,321305.0,-2335.0,0.0,0.0,06/20 00:00:00 PDT,,CA CARB ULSD,Weekly,1,2015-06-19 02:27:39,161297,2015-06-19
92,,Available,,HIGH VOLUME TRUCK STOP,0.0,72494.0,CA - SACRAMENTO ALL TERMINALS,0.0,72494.0,0.0,0.0,06/22 00:00:00 PDT,,CA CARB ULSD,Daily,2,2015-06-21 09:20:43,201286,2015-06-21
93,,Available,,HIGH VOLUME TRUCK STOP,0.0,318970.0,CA - SACRAMENTO ALL TERMINALS,45900.0,273070.0,0.0,0.0,06/27 00:00:00 PDT,,CA CARB ULSD,Weekly,2,2015-06-21 09:20:43,201287,2015-06-21
94,,Available,,HIGH VOLUME TRUCK STOP,0.0,72494.0,CA - SACRAMENTO ALL TERMINALS,22950.0,49544.0,0.0,0.0,06/23 00:00:00 PDT,,CA CARB ULSD,Daily,3,2015-06-22 12:50:27,231895,2015-06-22
95,,Available,,HIGH VOLUME TRUCK STOP,0.0,318970.0,CA - SACRAMENTO ALL TERMINALS,107100.0,211870.0,0.0,0.0,06/27 00:00:00 PDT,,CA CARB ULSD,Weekly,3,2015-06-22 12:50:27,231896,2015-06-22
96,,Available,,HIGH VOLUME TRUCK STOP,0.0,72494.0,CA - SACRAMENTO ALL TERMINALS,0.0,72494.0,0.0,0.0,06/24 00:00:00 PDT,,CA CARB ULSD,Daily,3,2015-06-23 08:51:25,258873,2015-06-23
97,,Available,,HIGH VOLUME TRUCK STOP,0.0,318970.0,CA - SACRAMENTO ALL TERMINALS,122402.0,196568.0,0.0,0.0,06/27 00:00:00 PDT,,CA CARB ULSD,Weekly,3,2015-06-23 08:51:25,258874,2015-06-23
98,,Available,,HIGH VOLUME TRUCK STOP,0.0,72494.0,CA - SACRAMENTO ALL TERMINALS,15300.0,57194.0,0.0,0.0,06/25 00:00:00 PDT,,CA CARB ULSD,Daily,4,2015-06-24 08:55:52,289013,2015-06-24
99,,Available,,HIGH VOLUME TRUCK STOP,0.0,318970.0,CA - SACRAMENTO ALL TERMINALS,206558.0,112412.0,0.0,0.0,06/27 00:00:00 PDT,,CA CARB ULSD,Weekly,4,2015-06-24 08:55:52,289014,2015-06-24
100,,Available,,HIGH VOLUME TRUCK STOP,0.0,72494.0,CA - SACRAMENTO ALL TERMINALS,0.0,72494.0,0.0,0.0,06/26 00:00:00 PDT,,CA CARB ULSD,Daily,2,2015-06-25 06:55:44,316704,2015-06-25
101,,Limited,,HIGH VOLUME TRUCK STOP,0.0,318970.0,CA - SACRAMENTO ALL TERMINALS,267781.0,51189.0,0.0,0.0,06/27 00:00:00 PDT,,CA CARB ULSD,Weekly,2,2015-06-25 06:55:44,316705,2015-06-25
102,,Available,,HIGH VOLUME TRUCK STOP,0.0,72494.0,CA - SACRAMENTO ALL TERMINALS,0.0,72494.0,0.0,0.0,06/27 00:00:00 PDT,,CA CARB ULSD,Daily,1,2015-06-26 07:02:11,345766,2015-06-26
103,,Out,,HIGH VOLUME TRUCK STOP,0.0,318970.0,CA - SACRAMENTO ALL TERMINALS,321381.0,-2411.0,0.0,0.0,06/27 00:00:00 PDT,,CA CARB ULSD,Weekly,1,2015-06-26 07:02:11,345767,2015-06-26
104,,Available,,HIGH VOLUME TRUCK STOP,0.0,72494.0,CA - SACRAMENTO ALL TERMINALS,0.0,72494.0,0.0,0.0,06/28 00:00:00 PDT,,CA CARB ULSD,Daily,1,2015-06-27 04:11:34,372148,2015-06-27
105,,Available,,HIGH VOLUME TRUCK STOP,0.0,318970.0,CA - SACRAMENTO ALL TERMINALS,0.0,318970.0,0.0,0.0,07/04 00:00:00 PDT,,CA CARB ULSD,Weekly,1,2015-06-27 04:11:34,372149,2015-06-27
106,,Available,,HIGH VOLUME TRUCK STOP,0.0,72494.0,CA - SACRAMENTO ALL TERMINALS,0.0,72494.0,0.0,0.0,06/29 00:00:00 PDT,,CA CARB ULSD,Daily,1,2015-06-28 04:27:23,398271,2015-06-28
107,,Available,,HIGH VOLUME TRUCK STOP,0.0,318970.0,CA - SACRAMENTO ALL TERMINALS,53550.0,265420.0,0.0,0.0,07/04 00:00:00 PDT,,CA CARB ULSD,Weekly,1,2015-06-28 04:27:23,398272,2015-06-28
108,,Available,,HIGH VOLUME TRUCK STOP,0.0,72494.0,CA - SACRAMENTO ALL TERMINALS,45903.0,26591.0,0.0,0.0,06/30 00:00:00 PDT,,CA CARB ULSD,Daily,7,2015-06-29 20:49:22,448218,2015-06-29
109,,Available,,HIGH VOLUME TRUCK STOP,0.0,318970.0,CA - SACRAMENTO ALL TERMINALS,145366.0,173604.0,0.0,0.0,07/04 00:00:00 PDT,,CA CARB ULSD,Weekly,7,2015-06-29 20:49:22,448219,2015-06-29
110,,Available,,HIGH VOLUME TRUCK STOP,0.0,72494.0,CA - SACRAMENTO ALL TERMINALS,7652.0,64842.0,0.0,0.0,07/01 00:00:00 PDT,,CA CARB ULSD,Daily,11,2015-06-30 23:49:36,478041,2015-06-30
111,,Available,,HIGH VOLUME TRUCK STOP,0.0,318970.0,CA - SACRAMENTO ALL TERMINALS,153018.0,165952.0,0.0,0.0,07/04 00:00:00 PDT,,CA CARB ULSD,Weekly,11,2015-06-30 23:49:36,478042,2015-06-30
112,,Unknown,,HIGH VOLUME TRUCK STOP,,9666.0,CA - SAN JOSE ALL TERMINALS,0.0,16916.0,,,06/04 00:00:00 PDT,,CA CARB ULSD,Daily,2,2015-06-03 07:42:43,957,2015-06-03
113,,Unknown,,HIGH VOLUME TRUCK STOP,,67660.0,CA - SAN JOSE ALL TERMINALS,44002.0,30424.0,,,06/06 00:00:00 PDT,,CA CARB ULSD,Weekly,2,2015-06-03 07:42:43,958,2015-06-03
114,,Out,,HIGH VOLUME TRUCK STOP,,16916.0,CA - SAN JOSE ALL TERMINALS,22800.0,-5885.0,,,06/14 00:00:00 PDT,,CA CARB ULSD,Daily,9,2015-06-13 23:53:33,51302,2015-06-13
