index,Lifted_mod_daily_weekly_value,Lifted_mod_daily_nextrefresh,Lifted_actual_daily,Lifted_actual_weekly,Lifted_actual_monthly,Week_structure_weekly_value,Week_structure_next_refresh,date,account_type,supplier_terminal_name,product_name,"('base_gallons', 'Daily')","('base_gallons', 'Monthly')","('base_gallons', 'Weekly')",daily_nextrefresh_flag,daily_weekValue_flag,"('beginning_gallons', 'Daily')","('beginning_gallons', 'Monthly')","('beginning_gallons', 'Weekly')","('en_allocation_status', 'Daily')","('en_allocation_status', 'Monthly')","('en_allocation_status', 'Weekly')","('percentage_allocation', 'Daily')","('percentage_allocation', 'Monthly')","('percentage_allocation', 'Weekly')","('alerts_ratability', 'Daily')","('alerts_ratability', 'Monthly')","('alerts_ratability', 'Weekly')","('next_refresh_date', 'Daily')","('next_refresh_date', 'Monthly')",Modified_NRD,"('next_refresh_date', 'Weekly')",id,sanityWeekly_CumulativeDaily_WeeksByLiftedGallons,sanityWeekly_CumulativeDaily_NextRefreshDate,sanityMonthly_CumulativeDaily_WeeksByLiftedGallons,sanityMonthly_CumulativeDaily_WeeksByNextRefreshDate
"2015-07-17 00:00:00",38513,38513,30812,131045,662396,w4,w3,"2015-07-17 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1002 TRACY CA TRM CHEVRON","DIESEL #2",43819,1358379,306731,1,1,65729,1494217,383414,Available,Available,Available,150%,110%,125%,"On Target","Above Trend","Above Trend","07/18 00:00:00 PDT","08/01 00:00:00 PDT",0,"2015-07-22 00:00:00",402,1,1,0,0
"2015-07-18 00:00:00",7654,7654,7654,138699,670050,w4,w3,"2015-07-18 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1002 TRACY CA TRM CHEVRON","DIESEL #2",43819,1358379,306731,0,0,65729,1494217,383414,Available,Available,Available,150%,110%,125%,"Below Trend","On Target","On Target","07/19 00:00:00 PDT","08/01 00:00:00 PDT",0,"2015-07-22 00:00:00",428,1,1,0,0
"2015-07-19 00:00:00",15603,15603,15603,154302,685653,w4,w3,"2015-07-19 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1002 TRACY CA TRM CHEVRON","DIESEL #2",43819,1358379,306731,0,0,65729,1494217,383414,Available,Available,Available,150%,110%,125%,"On Target","On Target","On Target","07/20 00:00:00 PDT","08/01 00:00:00 PDT",0,"2015-07-22 00:00:00",454,1,1,0,0
"2015-07-20 00:00:00",53919,53919,53919,208221,739572,w4,w3,"2015-07-20 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1002 TRACY CA TRM CHEVRON","DIESEL #2",43819,1358379,306731,0,0,65729,1494217,383414,Low,Available,Limited,150%,110%,125%,"Above Trend","On Target","On Target","07/21 00:00:00 PDT","08/01 00:00:00 PDT",0,"2015-07-22 00:00:00",480,1,1,0,0
"2015-07-21 00:00:00",31010,31010,31010,239231,770582,w4,w3,"2015-07-21 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1002 TRACY CA TRM CHEVRON","DIESEL #2",43819,1358379,306731,0,0,65729,1494217,383414,Available,Limited,Limited,150%,110%,125%,"On Target","On Target","On Target","07/22 00:00:00 PDT","08/01 00:00:00 PDT",0,"2015-07-22 00:00:00",506,1,1,0,0
"2015-07-22 00:00:00",46218,46218,46218,46218,816800,w5,w4,"2015-07-22 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1002 TRACY CA TRM CHEVRON","DIESEL #2",43819,1358379,306731,0,0,65729,1494217,383414,Limited,Available,Available,150%,110%,125%,"Above Trend","On Target","Above Trend","07/23 00:00:00 PDT","08/01 00:00:00 PDT",0,"2015-07-29 00:00:00",532,1,1,0,0
"2015-07-23 00:00:00",46316,46316,46316,92534,863116,w5,w4,"2015-07-23 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1002 TRACY CA TRM CHEVRON","DIESEL #2",43819,1358379,306731,0,0,65729,1494217,383414,Limited,Available,Available,150%,110%,125%,"Above Trend","On Target","Above Trend","07/24 00:00:00 PDT","08/01 00:00:00 PDT",0,"2015-07-29 00:00:00",558,1,1,0,0
"2015-07-24 00:00:00",30806,30806,30806,123340,893922,w5,w4,"2015-07-24 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1002 TRACY CA TRM CHEVRON","DIESEL #2",43819,1358379,306731,0,0,65729,1494217,383414,Available,Available,Available,150%,110%,125%,"On Target","On Target","On Target","07/25 00:00:00 PDT","08/01 00:00:00 PDT",0,"2015-07-29 00:00:00",584,1,1,0,0
"2015-07-25 00:00:00",23061,23061,7655,146401,916983,w5,w4,"2015-07-25 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1002 TRACY CA TRM CHEVRON","DIESEL #2",43819,1358379,306731,1,1,65729,1494217,383414,Available,Available,Available,150%,110%,125%,"Below Trend","On Target","On Target","07/26 00:00:00 PDT","08/01 00:00:00 PDT",0,"2015-07-29 00:00:00",610,1,1,0,0
"2015-07-26 00:00:00",15606,15606,15606,162007,932589,w5,w4,"2015-07-26 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1002 TRACY CA TRM CHEVRON","DIESEL #2",43819,1358379,306731,0,0,65729,1494217,383414,Available,Available,Available,150%,110%,125%,"On Target","On Target","On Target","07/27 00:00:00 PDT","08/01 00:00:00 PDT",0,"2015-07-29 00:00:00",636,1,1,0,0
"2015-07-27 00:00:00",38414,38414,30810,200421,971003,w5,w4,"2015-07-27 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1002 TRACY CA TRM CHEVRON","DIESEL #2",43819,1358379,306731,1,1,65729,1494217,383414,Available,Available,Available,150%,110%,125%,"On Target","On Target","On Target","07/28 00:00:00 PDT","08/01 00:00:00 PDT",0,"2015-07-29 00:00:00",662,1,1,0,0
"2015-07-28 00:00:00",61672,61672,61672,262093,1032675,w5,w4,"2015-07-28 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1002 TRACY CA TRM CHEVRON","DIESEL #2",43819,1358379,306731,0,0,65729,1494217,383414,Low,Available,Available,150%,110%,125%,"Above Trend","On Target","On Target","07/29 00:00:00 PDT","08/01 00:00:00 PDT",0,"2015-07-29 00:00:00",688,1,1,0,0
"2015-07-29 00:00:00",30811,30811,30811,30811,1063486,w6,w5,"2015-07-29 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1002 TRACY CA TRM CHEVRON","DIESEL #2",43819,1358379,306731,0,0,65729,1494217,383414,Available,Limited,Available,150%,110%,125%,"On Target","On Target","On Target","07/30 00:00:00 PDT","08/01 00:00:00 PDT",0,"2015-08-05 00:00:00",714,1,1,0,0
"2015-07-30 00:00:00",61525,61525,61525,92336,1125011,w6,w5,"2015-07-30 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1002 TRACY CA TRM CHEVRON","DIESEL #2",43819,1358379,306731,0,0,65729,1494217,383414,Low,Limited,Available,150%,110%,125%,"Above Trend","On Target","Above Trend","07/31 00:00:00 PDT","08/01 00:00:00 PDT",0,"2015-08-05 00:00:00",740,1,1,0,0
"2015-07-31 00:00:00",15407,15407,15407,107743,1140418,w6,w5,"2015-07-31 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1002 TRACY CA TRM CHEVRON","DIESEL #2",43819,1358379,306731,0,0,65729,1494217,383414,Available,Limited,Available,150%,110%,125%,"On Target","On Target","On Target","08/01 00:00:00 PDT","08/01 00:00:00 PDT",0,"2015-08-05 00:00:00",766,1,1,0,0
"2015-07-01 00:00:00",164316,164316,164316,164316,164316,w1,w1,"2015-07-01 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1022 TAMPA FL TRM CHEVRON","DIESEL #2",103226,3200000,722581,0,0,154839,3520000,903226,Out,Available,Available,150%,110%,125%,"Above Trend","Above Trend","Above Trend","07/02 00:00:00 EDT","08/01 00:00:00 EDT",0,"2015-07-08 00:00:00",14,1,1,1,1
"2015-07-02 00:00:00",67896,67896,67896,232212,232212,w1,w1,"2015-07-02 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1022 TAMPA FL TRM CHEVRON","DIESEL #2",103226,3200000,722581,0,0,154839,3520000,903226,Available,Available,Available,150%,110%,125%,"On Target","Above Trend","Above Trend","07/03 00:00:00 EDT","08/01 00:00:00 EDT",0,"2015-07-08 00:00:00",40,1,1,1,1
"2015-07-03 00:00:00",83145,83145,30245,315357,315357,w1,w1,"2015-07-03 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1022 TAMPA FL TRM CHEVRON","DIESEL #2",103226,3200000,722581,1,1,154839,3520000,903226,Available,Available,Available,150%,110%,125%,"On Target","Above Trend","Above Trend","07/04 00:00:00 EDT","08/01 00:00:00 EDT",0,"2015-07-08 00:00:00",66,1,1,1,1
"2015-07-04 00:00:00",30412,30412,7509,345769,345769,w1,w1,"2015-07-04 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1022 TAMPA FL TRM CHEVRON","DIESEL #2",103226,3200000,722581,1,1,154839,3520000,903226,Available,Available,Available,150%,110%,125%,"Below Trend","Above Trend","On Target","07/05 00:00:00 EDT","08/01 00:00:00 EDT",0,"2015-07-08 00:00:00",92,1,1,1,1
"2015-07-05 00:00:00",29862,29862,7498,375631,375631,w1,w1,"2015-07-05 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1022 TAMPA FL TRM CHEVRON","DIESEL #2",103226,3200000,722581,1,1,154839,3520000,903226,Available,Available,Available,150%,110%,125%,"Below Trend","On Target","On Target","07/06 00:00:00 EDT","08/01 00:00:00 EDT",0,"2015-07-08 00:00:00",118,1,1,1,1
"2015-07-06 00:00:00",37698,37698,30099,413329,413329,w1,w1,"2015-07-06 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1022 TAMPA FL TRM CHEVRON","DIESEL #2",103226,3200000,722581,1,1,154839,3520000,903226,Available,Available,Available,150%,110%,125%,"On Target","On Target","On Target","07/07 00:00:00 EDT","08/01 00:00:00 EDT",0,"2015-07-08 00:00:00",144,1,1,1,1
"2015-07-07 00:00:00",121408,121408,83408,534737,534737,w1,w1,"2015-07-07 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1022 TAMPA FL TRM CHEVRON","DIESEL #2",103226,3200000,722581,1,1,154839,3520000,903226,Limited,Available,Limited,150%,110%,125%,"On Target","On Target","On Target","07/08 00:00:00 EDT","08/01 00:00:00 EDT",0,"2015-07-08 00:00:00",170,1,1,1,1
"2015-07-08 00:00:00",52564,52564,52564,52564,587301,w2,w2,"2015-07-08 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1022 TAMPA FL TRM CHEVRON","DIESEL #2",103226,3200000,722581,0,0,154839,3520000,903226,Available,Available,Available,150%,110%,125%,"On Target","On Target","On Target","07/09 00:00:00 EDT","08/01 00:00:00 EDT",0,"2015-07-15 00:00:00",196,1,1,1,1
"2015-07-09 00:00:00",0,218394,0,0,0,w3,w2,"2015-07-09 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1022 TAMPA FL TRM CHEVRON","DIESEL #2",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-07-15 00:00:00",0,1,0,0,0
"2015-07-10 00:00:00",157973,157973,157973,428931,963668,w3,w2,"2015-07-10 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1022 TAMPA FL TRM CHEVRON","DIESEL #2",103226,3200000,722581,0,0,154839,3520000,903226,Out,Available,Available,150%,110%,125%,"Above Trend","Above Trend","Above Trend","07/11 00:00:00 EDT","08/01 00:00:00 EDT",0,"2015-07-15 00:00:00",222,0,1,0,1
"2015-07-11 00:00:00",74089,74089,74089,503020,1037757,w3,w2,"2015-07-11 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1022 TAMPA FL TRM CHEVRON","DIESEL #2",103226,3200000,722581,0,0,154839,3520000,903226,Available,Available,Limited,150%,110%,125%,"On Target","Above Trend","Above Trend","07/12 00:00:00 EDT","08/01 00:00:00 EDT",0,"2015-07-15 00:00:00",248,0,1,0,1
"2015-07-12 00:00:00",25699,25699,25699,528719,1063456,w3,w2,"2015-07-12 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1022 TAMPA FL TRM CHEVRON","DIESEL #2",103226,3200000,722581,0,0,154839,3520000,903226,Available,Available,Limited,150%,110%,125%,"Below Trend","On Target","Above Trend","07/13 00:00:00 EDT","08/01 00:00:00 EDT",0,"2015-07-15 00:00:00",274,0,1,0,1
"2015-07-13 00:00:00",151197,151197,151197,679916,1214653,w3,w2,"2015-07-13 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1022 TAMPA FL TRM CHEVRON","DIESEL #2",103226,3200000,722581,0,0,154839,3520000,903226,Low,Available,Limited,150%,110%,125%,"Above Trend","Above Trend","Above Trend","07/14 00:00:00 EDT","08/01 00:00:00 EDT",0,"2015-07-15 00:00:00",300,0,1,0,1
"2015-07-14 00:00:00",111238,111238,111238,791154,1325891,w3,w2,"2015-07-14 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1022 TAMPA FL TRM CHEVRON","DIESEL #2",103226,3200000,722581,0,0,154839,3520000,903226,Limited,Available,Low,150%,110%,125%,"On Target","Above Trend","Above Trend","07/15 00:00:00 EDT","08/01 00:00:00 EDT",0,"2015-07-15 00:00:00",326,0,1,0,1
"2015-07-15 00:00:00",157308,157308,157308,157308,1483199,w4,w3,"2015-07-15 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1022 TAMPA FL TRM CHEVRON","DIESEL #2",103226,3200000,722581,0,0,154839,3520000,903226,Out,Available,Available,150%,110%,125%,"Above Trend","Above Trend","Above Trend","07/16 00:00:00 EDT","08/01 00:00:00 EDT",0,"2015-07-22 00:00:00",352,1,1,0,1
"2015-07-16 00:00:00",127706,127706,127706,285014,1610905,w4,w3,"2015-07-16 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1022 TAMPA FL TRM CHEVRON","DIESEL #2",103226,3200000,722581,0,0,154839,3520000,903226,Limited,Available,Available,150%,110%,125%,"Above Trend","Above Trend","Above Trend","07/17 00:00:00 EDT","08/01 00:00:00 EDT",0,"2015-07-22 00:00:00",378,1,1,0,1
"2015-07-17 00:00:00",173121,173121,173121,458135,1784026,w4,w3,"2015-07-17 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1022 TAMPA FL TRM CHEVRON","DIESEL #2",103226,3200000,722581,0,0,154839,3520000,903226,Out,Available,Limited,150%,110%,125%,"Above Trend","Above Trend","Above Trend","07/18 00:00:00 EDT","08/01 00:00:00 EDT",0,"2015-07-22 00:00:00",404,1,1,0,1
"2015-07-18 00:00:00",72459,72459,72459,530594,1856485,w4,w3,"2015-07-18 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1022 TAMPA FL TRM CHEVRON","DIESEL #2",103226,3200000,722581,0,0,154839,3520000,903226,Available,Limited,Limited,150%,110%,125%,"On Target","Above Trend","Above Trend","07/19 00:00:00 EDT","08/01 00:00:00 EDT",0,"2015-07-22 00:00:00",430,1,1,0,1
"2015-07-19 00:00:00",15171,15171,15171,545765,1871656,w4,w3,"2015-07-19 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1022 TAMPA FL TRM CHEVRON","DIESEL #2",103226,3200000,722581,0,0,154839,3520000,903226,Available,Limited,Limited,150%,110%,125%,"Below Trend","Above Trend","Above Trend","07/20 00:00:00 EDT","08/01 00:00:00 EDT",0,"2015-07-22 00:00:00",456,1,1,0,1
"2015-07-20 00:00:00",128058,128058,128058,673823,1999714,w4,w3,"2015-07-20 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1022 TAMPA FL TRM CHEVRON","DIESEL #2",103226,3200000,722581,0,0,154839,3520000,903226,Low,Limited,Limited,150%,110%,125%,"Above Trend","Above Trend","Above Trend","07/21 00:00:00 EDT","08/01 00:00:00 EDT",0,"2015-07-22 00:00:00",482,1,1,0,1
"2015-07-21 00:00:00",151728,151728,151728,825551,2151442,w4,w3,"2015-07-21 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1022 TAMPA FL TRM CHEVRON","DIESEL #2",103226,3200000,722581,0,0,154839,3520000,903226,Low,Limited,Low,150%,110%,125%,"Above Trend","Above Trend","Above Trend","07/22 00:00:00 EDT","08/01 00:00:00 EDT",0,"2015-07-22 00:00:00",508,1,1,0,1
"2015-07-22 00:00:00",166723,166723,166723,166723,2318165,w5,w4,"2015-07-22 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1022 TAMPA FL TRM CHEVRON","DIESEL #2",103226,3200000,722581,0,0,154839,3520000,903226,Out,Available,Available,150%,110%,125%,"Above Trend","Above Trend","Above Trend","07/23 00:00:00 EDT","08/01 00:00:00 EDT",0,"2015-07-29 00:00:00",534,1,1,0,1
"2015-07-23 00:00:00",158883,158883,158883,325606,2477048,w5,w4,"2015-07-23 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1022 TAMPA FL TRM CHEVRON","DIESEL #2",103226,3200000,722581,0,0,154839,3520000,903226,Out,Limited,Available,150%,110%,125%,"Above Trend","Above Trend","Above Trend","07/24 00:00:00 EDT","08/01 00:00:00 EDT",0,"2015-07-29 00:00:00",560,1,1,0,1
"2015-07-24 00:00:00",90870,90870,90870,416476,2567918,w5,w4,"2015-07-24 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1022 TAMPA FL TRM CHEVRON","DIESEL #2",103226,3200000,722581,0,0,154839,3520000,903226,Available,Limited,Available,150%,110%,125%,"On Target","Above Trend","Above Trend","07/25 00:00:00 EDT","08/01 00:00:00 EDT",0,"2015-07-29 00:00:00",586,1,1,0,1
"2015-07-25 00:00:00",83420,83420,83420,499896,2651338,w5,w4,"2015-07-25 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1022 TAMPA FL TRM CHEVRON","DIESEL #2",103226,3200000,722581,0,0,154839,3520000,903226,Available,Limited,Available,150%,110%,125%,"On Target","Above Trend","Above Trend","07/26 00:00:00 EDT","08/01 00:00:00 EDT",0,"2015-07-29 00:00:00",612,1,1,0,1
"2015-07-26 00:00:00",50787,50787,50787,550683,2702125,w5,w4,"2015-07-26 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1022 TAMPA FL TRM CHEVRON","DIESEL #2",103226,3200000,722581,0,0,154839,3520000,903226,Available,Limited,Available,150%,110%,125%,"On Target","Above Trend","Above Trend","07/27 00:00:00 EDT","08/01 00:00:00 EDT",0,"2015-07-29 00:00:00",638,1,1,0,1
"2015-07-27 00:00:00",120471,120471,120471,671154,2822596,w5,w4,"2015-07-27 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1022 TAMPA FL TRM CHEVRON","DIESEL #2",103226,3200000,722581,0,0,154839,3520000,903226,Limited,Low,Limited,150%,110%,125%,"On Target","Above Trend","Above Trend","07/28 00:00:00 EDT","08/01 00:00:00 EDT",0,"2015-07-29 00:00:00",664,1,1,0,1
"2015-07-28 00:00:00",129003,129003,129003,800157,2951599,w5,w4,"2015-07-28 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1022 TAMPA FL TRM CHEVRON","DIESEL #2",103226,3200000,722581,0,0,154839,3520000,903226,Low,Low,Low,150%,110%,125%,"Above Trend","Above Trend","Above Trend","07/29 00:00:00 EDT","08/01 00:00:00 EDT",0,"2015-07-29 00:00:00",690,1,1,0,1
"2015-07-29 00:00:00",158240,158240,158240,158240,3109839,w6,w5,"2015-07-29 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1022 TAMPA FL TRM CHEVRON","DIESEL #2",103226,3200000,722581,0,0,154839,3520000,903226,Out,Low,Available,150%,110%,125%,"Above Trend","Above Trend","Above Trend","07/30 00:00:00 EDT","08/01 00:00:00 EDT",0,"2015-08-05 00:00:00",716,1,1,0,1
"2015-07-30 00:00:00",125632,125632,125632,283872,3235471,w6,w5,"2015-07-30 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1022 TAMPA FL TRM CHEVRON","DIESEL #2",103226,3200000,722581,0,0,154839,3520000,903226,Low,Low,Available,150%,110%,125%,"Above Trend","Above Trend","Above Trend","07/31 00:00:00 EDT","08/01 00:00:00 EDT",0,"2015-08-05 00:00:00",742,1,1,0,1
"2015-07-31 00:00:00",83214,83214,83214,367086,3318685,w6,w5,"2015-07-31 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1022 TAMPA FL TRM CHEVRON","DIESEL #2",103226,3200000,722581,0,0,154839,3520000,903226,Available,Low,Available,150%,110%,125%,"On Target","Above Trend","Above Trend","08/01 00:00:00 EDT","08/01 00:00:00 EDT",0,"2015-08-05 00:00:00",768,1,1,0,1
"2015-07-01 00:00:00",65444,65444,65444,65444,65444,w1,w1,"2015-07-01 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1037 PASCAGOULA MS TRM CHEVRON","DIESEL #2",78694,2439516,550858,0,0,118041,2683468,688573,Limited,Available,Available,150%,110%,125%,"On Target","On Target","On Target","07/02 00:00:00 CDT","08/01 00:00:00 CDT",0,"2015-07-08 00:00:00",15,1,1,1,1
"2015-07-02 00:00:00",54373,54373,54373,119817,119817,w1,w1,"2015-07-02 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1037 PASCAGOULA MS TRM CHEVRON","DIESEL #2",78694,2439516,550858,0,0,118041,2683468,688573,Available,Available,Available,150%,110%,125%,"On Target","Above Trend","On Target","07/03 00:00:00 CDT","08/01 00:00:00 CDT",0,"2015-07-08 00:00:00",41,1,1,1,1
"2015-07-03 00:00:00",57064,57064,26155,176881,176881,w1,w1,"2015-07-03 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1037 PASCAGOULA MS TRM CHEVRON","DIESEL #2",78694,2439516,550858,1,1,118041,2683468,688573,Available,Available,Available,150%,110%,125%,"On Target","Above Trend","On Target","07/04 00:00:00 CDT","08/01 00:00:00 CDT",0,"2015-07-08 00:00:00",67,1,1,1,1
"2015-07-04 00:00:00",38017,38017,23133,214898,214898,w1,w1,"2015-07-04 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1037 PASCAGOULA MS TRM CHEVRON","DIESEL #2",78694,2439516,550858,1,1,118041,2683468,688573,Available,Available,Available,150%,110%,125%,"On Target","On Target","On Target","07/05 00:00:00 CDT","08/01 00:00:00 CDT",0,"2015-07-08 00:00:00",93,1,1,1,1
"2015-07-05 00:00:00",46262,46262,23130,261160,261160,w1,w1,"2015-07-05 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1037 PASCAGOULA MS TRM CHEVRON","DIESEL #2",78694,2439516,550858,1,1,118041,2683468,688573,Available,Available,Available,150%,110%,125%,"On Target","On Target","On Target","07/06 00:00:00 CDT","08/01 00:00:00 CDT",0,"2015-07-08 00:00:00",119,1,1,1,1
"2015-07-06 00:00:00",53548,53548,7663,314708,314708,w1,w1,"2015-07-06 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1037 PASCAGOULA MS TRM CHEVRON","DIESEL #2",78694,2439516,550858,1,1,118041,2683468,688573,Available,Available,Available,150%,110%,125%,"Below Trend","On Target","On Target","07/07 00:00:00 CDT","08/01 00:00:00 CDT",0,"2015-07-08 00:00:00",145,1,1,1,1
"2015-07-07 00:00:00",106176,106176,67894,420884,420884,w1,w1,"2015-07-07 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1037 PASCAGOULA MS TRM CHEVRON","DIESEL #2",78694,2439516,550858,1,1,118041,2683468,688573,Limited,Available,Limited,150%,110%,125%,"On Target","On Target","On Target","07/08 00:00:00 CDT","08/01 00:00:00 CDT",0,"2015-07-08 00:00:00",171,1,1,1,1
"2015-07-08 00:00:00",35904,35904,35904,35904,472163,w2,w2,"2015-07-08 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1037 PASCAGOULA MS TRM CHEVRON","DIESEL #2",78694,2439516,550858,0,0,118041,2683468,688573,Available,Available,Available,150%,110%,125%,"On Target","On Target","On Target","07/09 00:00:00 CDT","08/01 00:00:00 CDT",0,"2015-07-15 00:00:00",197,1,1,0,0
"2015-07-09 00:00:00",0,111774,0,0,0,w3,w2,"2015-07-09 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1037 PASCAGOULA MS TRM CHEVRON","DIESEL #2",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-07-15 00:00:00",0,1,0,0,0
"2015-07-10 00:00:00",62897,62897,62897,210575,646834,w3,w2,"2015-07-10 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1037 PASCAGOULA MS TRM CHEVRON","DIESEL #2",78694,2439516,550858,0,0,118041,2683468,688573,Limited,Available,Available,150%,110%,125%,"On Target","On Target","On Target","07/11 00:00:00 CDT","08/01 00:00:00 CDT",0,"2015-07-15 00:00:00",223,0,1,0,0
"2015-07-11 00:00:00",58916,58916,51202,269491,705750,w3,w2,"2015-07-11 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1037 PASCAGOULA MS TRM CHEVRON","DIESEL #2",78694,2439516,550858,1,1,118041,2683468,688573,Available,Available,Available,150%,110%,125%,"On Target","On Target","On Target","07/12 00:00:00 CDT","08/01 00:00:00 CDT",0,"2015-07-15 00:00:00",249,0,1,0,0
"2015-07-12 00:00:00",88410,88410,88410,357901,794160,w3,w2,"2015-07-12 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1037 PASCAGOULA MS TRM CHEVRON","DIESEL #2",78694,2439516,550858,0,0,118041,2683468,688573,Limited,Available,Limited,150%,110%,125%,"On Target","On Target","On Target","07/13 00:00:00 CDT","08/01 00:00:00 CDT",0,"2015-07-15 00:00:00",275,0,1,0,0
"2015-07-13 00:00:00",61201,61201,53543,419102,855361,w3,w2,"2015-07-13 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1037 PASCAGOULA MS TRM CHEVRON","DIESEL #2",78694,2439516,550858,1,1,118041,2683468,688573,Available,Available,Limited,150%,110%,125%,"On Target","On Target","On Target","07/14 00:00:00 CDT","08/01 00:00:00 CDT",0,"2015-07-15 00:00:00",301,0,1,0,0
"2015-07-14 00:00:00",61822,61822,46598,480924,917183,w3,w2,"2015-07-14 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1037 PASCAGOULA MS TRM CHEVRON","DIESEL #2",78694,2439516,550858,1,1,118041,2683468,688573,Available,Available,Limited,150%,110%,125%,"On Target","On Target","On Target","07/15 00:00:00 CDT","08/01 00:00:00 CDT",0,"2015-07-15 00:00:00",327,0,1,0,0
"2015-07-15 00:00:00",72089,72089,72089,72089,996987,w4,w3,"2015-07-15 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1037 PASCAGOULA MS TRM CHEVRON","DIESEL #2",78694,2439516,550858,0,0,118041,2683468,688573,Limited,Available,Available,150%,110%,125%,"On Target","On Target","On Target","07/16 00:00:00 CDT","08/01 00:00:00 CDT",0,"2015-07-22 00:00:00",353,1,1,0,0
"2015-07-16 00:00:00",110583,110583,102867,182672,1107570,w4,w3,"2015-07-16 00:00:00","PILOT TRAVEL CENTERS LLC : CHV7460761","1037 PASCAGOULA MS TRM CHEVRON","DIESEL #2",78694,2439516,550858,1,1,118041,2683468,688573,Low,Available,Available,150%,110%,125%,"Above Trend","Above Trend","Above Trend","07/17 00:00:00 CDT","08/01 00:00:00 CDT",0,"2015-07-22 00:00:00",379,1,1,0,0
