index,Lifted_mod_daily_weekly_value,Lifted_mod_daily_nextrefresh,Lifted_actual_daily,Lifted_actual_weekly,Lifted_actual_monthly,Week_structure_weekly_value,Week_structure_next_refresh,date,account_type,supplier_terminal_name,product_name,"('base_gallons', 'Daily')","('base_gallons', 'Monthly')","('base_gallons', 'Weekly')",daily_nextrefresh_flag,daily_weekValue_flag,"('beginning_gallons', 'Daily')","('beginning_gallons', 'Monthly')","('beginning_gallons', 'Weekly')","('en_allocation_status', 'Daily')","('en_allocation_status', 'Monthly')","('en_allocation_status', 'Weekly')","('percentage_allocation', 'Daily')","('percentage_allocation', 'Monthly')","('percentage_allocation', 'Weekly')","('alerts_ratability', 'Daily')","('alerts_ratability', 'Monthly')","('alerts_ratability', 'Weekly')","('next_refresh_date', 'Daily')","('next_refresh_date', 'Monthly')",Modified_NRD,"('next_refresh_date', 'Weekly')",sanityWeekly_CumulativeDaily_WeeksByLiftedGallons,sanityWeekly_CumulativeDaily_NextRefreshDate,sanityMonthly_CumulativeDaily_WeeksByLiftedGallons,sanityMonthly_CumulativeDaily_WeeksByNextRefreshDate
"2015-06-25 00:00:00",0,0,0,0,0,w1,w4,"2015-06-25 00:00:00","HIGH VOLUME TRUCK STOP","MTN - SALT LAKE CITY BIG WEST","MTN ULSD #2",0,NULL,0,0,0,0,NULL,0,Out,NULL,Out,,NULL,,,NULL,,"06/26 00:00:00 MDT",NULL,0,"2015-06-28 00:00:00",1,1,1,1
"2015-06-26 00:00:00",0,0,0,0,0,w1,w4,"2015-06-26 00:00:00","HIGH VOLUME TRUCK STOP","MTN - SALT LAKE CITY BIG WEST","MTN ULSD #2",0,NULL,0,0,0,0,NULL,0,Out,NULL,Out,,NULL,,,NULL,,"06/27 00:00:00 MDT",NULL,0,"2015-06-28 00:00:00",1,1,1,1
"2015-06-27 00:00:00",0,22500,0,22500,0,w1,w5,"2015-06-27 00:00:00","HIGH VOLUME TRUCK STOP","MTN - SALT LAKE CITY BIG WEST","MTN ULSD #2",0,NULL,0,0,1,42000,NULL,210000,Available,NULL,Available,,NULL,,,NULL,,"06/28 00:00:00 MDT",NULL,0,"2015-06-30 00:00:00",0,1,1,0
"2015-06-28 00:00:00",12000,12000,12000,34500,0,w1,w5,"2015-06-28 00:00:00","HIGH VOLUME TRUCK STOP","MTN - SALT LAKE CITY BIG WEST","MTN ULSD #2",0,NULL,0,0,0,42000,NULL,210000,Available,NULL,Available,,NULL,,,NULL,,"06/29 00:00:00 MDT",NULL,0,"2015-06-30 00:00:00",0,1,0,0
"2015-06-29 00:00:00",78301,78301,46800,112801,0,w1,w5,"2015-06-29 00:00:00","HIGH VOLUME TRUCK STOP","MTN - SALT LAKE CITY BIG WEST","MTN ULSD #2",0,NULL,0,1,1,42000,NULL,210000,Out,NULL,Available,,NULL,,,NULL,,"06/30 00:00:00 MDT",NULL,0,"2015-06-30 00:00:00",0,1,0,0
"2015-06-30 00:00:00",0,0,0,0,0,w2,w6,"2015-06-30 00:00:00","HIGH VOLUME TRUCK STOP","MTN - SALT LAKE CITY BIG WEST","MTN ULSD #2",0,NULL,0,0,0,42000,NULL,0,Available,NULL,Out,,NULL,,,NULL,,"07/01 00:00:00 MDT",NULL,0,"2015-07-07 00:00:00",1,1,0,0
"2015-06-01 00:00:00",0,0,0,0,0,w1,w1,"2015-06-01 00:00:00","HIGH VOLUME TRUCK STOP","MTN - SALT LAKE CITY TESORO","MTN ULSD #2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-06-08 00:00:00",1,1,1,1
"2015-06-02 00:00:00",0,0,0,0,0,w1,w1,"2015-06-02 00:00:00","HIGH VOLUME TRUCK STOP","MTN - SALT LAKE CITY TESORO","MTN ULSD #2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-06-08 00:00:00",1,1,1,1
"2015-06-03 00:00:00",10505,10505,10505,147448,0,w1,w1,"2015-06-03 00:00:00","HIGH VOLUME TRUCK STOP","MTN - SALT LAKE CITY TESORO","MTN ULSD #2",NULL,NULL,NULL,0,0,82908,NULL,580356,Unknown,NULL,Unknown,,NULL,,,NULL,,"06/04 00:00:00 MDT",NULL,0,"2015-06-08 00:00:00",0,0,0,0
"2015-06-04 00:00:00",0,0,0,0,0,w2,w1,"2015-06-04 00:00:00","HIGH VOLUME TRUCK STOP","MTN - SALT LAKE CITY TESORO","MTN ULSD #2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-06-08 00:00:00",1,0,0,0
"2015-06-05 00:00:00",0,0,0,0,0,w2,w1,"2015-06-05 00:00:00","HIGH VOLUME TRUCK STOP","MTN - SALT LAKE CITY TESORO","MTN ULSD #2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-06-08 00:00:00",1,0,0,0
"2015-06-06 00:00:00",0,0,0,0,0,w2,w1,"2015-06-06 00:00:00","HIGH VOLUME TRUCK STOP","MTN - SALT LAKE CITY TESORO","MTN ULSD #2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-06-08 00:00:00",1,0,0,0
"2015-06-07 00:00:00",0,0,0,0,0,w2,w1,"2015-06-07 00:00:00","HIGH VOLUME TRUCK STOP","MTN - SALT LAKE CITY TESORO","MTN ULSD #2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-06-08 00:00:00",1,0,0,0
"2015-06-08 00:00:00",0,0,0,0,0,w2,w2,"2015-06-08 00:00:00","HIGH VOLUME TRUCK STOP","MTN - SALT LAKE CITY TESORO","MTN ULSD #2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-06-15 00:00:00",1,1,0,0
"2015-06-09 00:00:00",0,0,0,0,0,w2,w2,"2015-06-09 00:00:00","HIGH VOLUME TRUCK STOP","MTN - SALT LAKE CITY TESORO","MTN ULSD #2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-06-15 00:00:00",1,1,0,0
"2015-06-10 00:00:00",0,0,0,0,0,w2,w2,"2015-06-10 00:00:00","HIGH VOLUME TRUCK STOP","MTN - SALT LAKE CITY TESORO","MTN ULSD #2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-06-15 00:00:00",1,1,0,0
"2015-06-11 00:00:00",0,0,0,0,0,w2,w2,"2015-06-11 00:00:00","HIGH VOLUME TRUCK STOP","MTN - SALT LAKE CITY TESORO","MTN ULSD #2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-06-15 00:00:00",1,1,0,0
"2015-06-12 00:00:00",0,0,0,0,0,w2,w2,"2015-06-12 00:00:00","HIGH VOLUME TRUCK STOP","MTN - SALT LAKE CITY TESORO","MTN ULSD #2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-06-15 00:00:00",1,1,0,0
"2015-06-13 00:00:00",85568,85568,85568,422956,0,w2,w2,"2015-06-13 00:00:00","HIGH VOLUME TRUCK STOP","MTN - SALT LAKE CITY TESORO","MTN ULSD #2",NULL,NULL,NULL,0,0,82908,NULL,580356,Out,NULL,Limited,,NULL,,,NULL,,"06/14 00:00:00 MDT",NULL,0,"2015-06-15 00:00:00",0,0,0,0
"2015-06-14 00:00:00",99371,99371,99371,522327,0,w2,w2,"2015-06-14 00:00:00","HIGH VOLUME TRUCK STOP","MTN - SALT LAKE CITY TESORO","MTN ULSD #2",NULL,NULL,NULL,0,0,82908,NULL,580356,Out,NULL,Low,,NULL,,,NULL,,"06/15 00:00:00 MDT",NULL,0,"2015-06-15 00:00:00",0,0,0,0
"2015-06-15 00:00:00",66259,66259,66259,66259,0,w3,w3,"2015-06-15 00:00:00","HIGH VOLUME TRUCK STOP","MTN - SALT LAKE CITY TESORO","MTN ULSD #2",NULL,NULL,NULL,0,0,145089,NULL,580356,Available,NULL,Available,,NULL,,,NULL,,"06/16 00:00:00 MDT",NULL,0,"2015-06-22 00:00:00",1,1,0,0
"2015-06-16 00:00:00",27453,27453,27453,93712,0,w3,w3,"2015-06-16 00:00:00","HIGH VOLUME TRUCK STOP","MTN - SALT LAKE CITY TESORO","MTN ULSD #2",0,NULL,0,0,0,145089,NULL,580356,Available,NULL,Available,,NULL,,,NULL,,"06/17 00:00:00 MDT",NULL,0,"2015-06-22 00:00:00",1,1,0,0
"2015-06-17 00:00:00",0,0,0,0,0,w4,w3,"2015-06-17 00:00:00","HIGH VOLUME TRUCK STOP","MTN - SALT LAKE CITY TESORO","MTN ULSD #2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-06-22 00:00:00",1,0,0,0
"2015-06-18 00:00:00",0,0,0,0,0,w4,w3,"2015-06-18 00:00:00","HIGH VOLUME TRUCK STOP","MTN - SALT LAKE CITY TESORO","MTN ULSD #2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-06-22 00:00:00",1,0,0,0
"2015-06-19 00:00:00",0,0,0,426694,0,w4,w3,"2015-06-19 00:00:00","HIGH VOLUME TRUCK STOP","MTN - SALT LAKE CITY TESORO","MTN ULSD #2",0,NULL,0,0,0,145089,NULL,580356,Available,NULL,Limited,,NULL,,,NULL,,"06/20 00:00:00 MDT",NULL,0,"2015-06-22 00:00:00",0,0,0,0
"2015-06-20 00:00:00",0,0,0,0,0,w5,w3,"2015-06-20 00:00:00","HIGH VOLUME TRUCK STOP","MTN - SALT LAKE CITY TESORO","MTN ULSD #2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-06-22 00:00:00",1,0,0,0
"2015-06-21 00:00:00",0,0,0,580362,0,w5,w3,"2015-06-21 00:00:00","HIGH VOLUME TRUCK STOP","MTN - SALT LAKE CITY TESORO","MTN ULSD #2",0,NULL,0,0,0,145089,NULL,580356,Available,NULL,Out,,NULL,,,NULL,,"06/22 00:00:00 MDT",NULL,0,"2015-06-22 00:00:00",0,0,0,0
"2015-06-22 00:00:00",70928,70928,70928,70928,0,w6,w4,"2015-06-22 00:00:00","HIGH VOLUME TRUCK STOP","MTN - SALT LAKE CITY TESORO","MTN ULSD #2",0,NULL,0,0,0,145089,NULL,580356,Available,NULL,Available,,NULL,,,NULL,,"06/23 00:00:00 MDT",NULL,0,"2015-06-29 00:00:00",1,1,0,0
"2015-06-23 00:00:00",84960,155888,52808,155888,84960,w6,w5,"2015-06-23 00:00:00","HIGH VOLUME TRUCK STOP","MTN - SALT LAKE CITY TESORO","MTN ULSD #2",0,0,0,1,1,149940,700192,771120,Available,Available,Available,,,,,,,"06/24 00:00:00 MDT","07/01 00:00:00 MDT",0,"2015-07-01 00:00:00",1,1,0,0
"2015-06-24 00:00:00",87140,87140,17704,243028,172100,w6,w5,"2015-06-24 00:00:00","HIGH VOLUME TRUCK STOP","MTN - SALT LAKE CITY TESORO","MTN ULSD #2",0,0,0,1,1,149940,700192,771120,Available,Available,Available,,,,,,,"06/25 00:00:00 MDT","07/01 00:00:00 MDT",0,"2015-07-01 00:00:00",1,1,0,0
"2015-06-25 00:00:00",32014,32014,0,275042,204114,w6,w5,"2015-06-25 00:00:00","HIGH VOLUME TRUCK STOP","MTN - SALT LAKE CITY TESORO","MTN ULSD #2",0,0,0,1,1,149940,700192,771120,Available,Available,Available,,,,,,,"06/26 00:00:00 MDT","07/01 00:00:00 MDT",0,"2015-07-01 00:00:00",1,1,0,0
"2015-06-26 00:00:00",9697,9697,0,284739,213811,w6,w5,"2015-06-26 00:00:00","HIGH VOLUME TRUCK STOP","MTN - SALT LAKE CITY TESORO","MTN ULSD #2",0,0,0,1,1,42840,700192,771120,Available,Available,Available,,,,,,,"06/27 00:00:00 MDT","07/01 00:00:00 MDT",0,"2015-07-01 00:00:00",1,1,0,0
"2015-06-27 00:00:00",21092,21092,0,305831,234903,w6,w5,"2015-06-27 00:00:00","HIGH VOLUME TRUCK STOP","MTN - SALT LAKE CITY TESORO","MTN ULSD #2",0,0,0,1,1,21840,700192,771120,Available,Available,Available,,,,,,,"06/28 00:00:00 MDT","07/01 00:00:00 MDT",0,"2015-07-01 00:00:00",1,1,0,0
"2015-06-28 00:00:00",33005,33005,0,338836,267908,w6,w5,"2015-06-28 00:00:00","HIGH VOLUME TRUCK STOP","MTN - SALT LAKE CITY TESORO","MTN ULSD #2",0,0,0,1,1,21840,700192,771120,Available,Available,Available,,,,,,,"06/29 00:00:00 MDT","07/01 00:00:00 MDT",0,"2015-07-01 00:00:00",1,1,0,0
"2015-06-29 00:00:00",0,0,0,338836,267908,w6,w5,"2015-06-29 00:00:00","HIGH VOLUME TRUCK STOP","MTN - SALT LAKE CITY TESORO","MTN ULSD #2",0,0,0,0,0,21840,700192,771120,Available,Available,Available,,,,,,,"06/30 00:00:00 MDT","07/01 00:00:00 MDT",0,"2015-07-01 00:00:00",1,1,0,0
"2015-06-30 00:00:00",19909,19909,19909,358745,287817,w6,w5,"2015-06-30 00:00:00","HIGH VOLUME TRUCK STOP","MTN - SALT LAKE CITY TESORO","MTN ULSD #2",0,0,0,0,0,21840,700192,771120,Low,Available,Available,,,,,,,"07/01 00:00:00 MDT","07/01 00:00:00 MDT",0,"2015-07-01 00:00:00",1,1,0,0
"2015-06-01 00:00:00",0,0,0,0,0,w1,w1,"2015-06-01 00:00:00","HIGH VOLUME TRUCK STOP","Tesoro Mandan ND","NGP Gasoline",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-06-08 00:00:00",1,1,1,1
"2015-06-02 00:00:00",0,0,0,0,0,w1,w1,"2015-06-02 00:00:00","HIGH VOLUME TRUCK STOP","Tesoro Mandan ND","NGP Gasoline",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-06-08 00:00:00",1,1,1,1
"2015-06-03 00:00:00",0,0,0,29800,29800,w1,w1,"2015-06-03 00:00:00","HIGH VOLUME TRUCK STOP","Tesoro Mandan ND","NGP Gasoline",NULL,NULL,NULL,0,0,NULL,485000,113000,NULL,Unknown,Unknown,NULL,,,NULL,,,NULL,"07/01 00:00:00 CDT",0,"2015-06-08 00:00:00",0,0,0,0
"2015-06-04 00:00:00",0,0,0,0,0,w2,w1,"2015-06-04 00:00:00","HIGH VOLUME TRUCK STOP","Tesoro Mandan ND","NGP Gasoline",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-06-08 00:00:00",1,1,1,1
"2015-06-05 00:00:00",0,0,0,0,0,w2,w1,"2015-06-05 00:00:00","HIGH VOLUME TRUCK STOP","Tesoro Mandan ND","NGP Gasoline",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-06-08 00:00:00",1,1,1,1
"2015-06-06 00:00:00",0,0,0,0,0,w2,w1,"2015-06-06 00:00:00","HIGH VOLUME TRUCK STOP","Tesoro Mandan ND","NGP Gasoline",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-06-08 00:00:00",1,1,1,1
"2015-06-07 00:00:00",0,0,0,0,0,w2,w1,"2015-06-07 00:00:00","HIGH VOLUME TRUCK STOP","Tesoro Mandan ND","NGP Gasoline",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-06-08 00:00:00",1,1,1,1
"2015-06-08 00:00:00",0,0,0,0,0,w2,w2,"2015-06-08 00:00:00","HIGH VOLUME TRUCK STOP","Tesoro Mandan ND","NGP Gasoline",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-06-15 00:00:00",1,1,1,1
"2015-06-09 00:00:00",0,0,0,0,0,w2,w2,"2015-06-09 00:00:00","HIGH VOLUME TRUCK STOP","Tesoro Mandan ND","NGP Gasoline",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-06-15 00:00:00",1,1,1,1
"2015-06-10 00:00:00",0,0,0,0,0,w2,w2,"2015-06-10 00:00:00","HIGH VOLUME TRUCK STOP","Tesoro Mandan ND","NGP Gasoline",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-06-15 00:00:00",1,1,1,1
"2015-06-11 00:00:00",0,0,0,0,0,w2,w2,"2015-06-11 00:00:00","HIGH VOLUME TRUCK STOP","Tesoro Mandan ND","NGP Gasoline",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-06-15 00:00:00",1,1,1,1
"2015-06-12 00:00:00",0,0,0,0,0,w2,w2,"2015-06-12 00:00:00","HIGH VOLUME TRUCK STOP","Tesoro Mandan ND","NGP Gasoline",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-06-15 00:00:00",1,1,1,1
"2015-06-13 00:00:00",0,0,0,100840,186424,w2,w2,"2015-06-13 00:00:00","HIGH VOLUME TRUCK STOP","Tesoro Mandan ND","NGP Gasoline",NULL,NULL,NULL,0,0,NULL,485000,113000,NULL,Available,Low,NULL,,,NULL,,,NULL,"07/01 00:00:00 CDT",0,"2015-06-15 00:00:00",0,0,0,0
"2015-06-14 00:00:00",10003,10003,0,110843,196427,w2,w2,"2015-06-14 00:00:00","HIGH VOLUME TRUCK STOP","Tesoro Mandan ND","NGP Gasoline",NULL,NULL,NULL,1,1,NULL,485000,113000,NULL,Available,Low,NULL,,,NULL,,,NULL,"07/01 00:00:00 CDT",0,"2015-06-15 00:00:00",0,0,0,0
"2015-06-15 00:00:00",16200,16200,0,16200,212627,w3,w3,"2015-06-15 00:00:00","HIGH VOLUME TRUCK STOP","Tesoro Mandan ND","NGP Gasoline",NULL,NULL,NULL,1,1,NULL,485000,113000,NULL,Available,Available,NULL,,,NULL,,,NULL,"07/01 00:00:00 CDT",0,"2015-06-22 00:00:00",1,1,0,0
"2015-06-16 00:00:00",1401,1401,0,17601,214028,w3,w3,"2015-06-16 00:00:00","HIGH VOLUME TRUCK STOP","Tesoro Mandan ND","NGP Gasoline",NULL,0,0,1,1,NULL,485000,113000,NULL,Available,Available,NULL,,,NULL,,,NULL,"07/01 00:00:00 CDT",0,"2015-06-22 00:00:00",1,1,0,0
"2015-06-17 00:00:00",0,0,0,0,0,w4,w3,"2015-06-17 00:00:00","HIGH VOLUME TRUCK STOP","Tesoro Mandan ND","NGP Gasoline",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-06-22 00:00:00",1,0,0,0
