index,Lifted_mod_daily_weekly_value,Lifted_mod_daily_nextrefresh,Lifted_actual_daily,Lifted_actual_weekly,Lifted_actual_monthly,Week_structure_weekly_value,Week_structure_next_refresh,date,account_type,supplier_terminal_name,product_name,"('base_gallons', 'Daily')","('base_gallons', 'Monthly')","('base_gallons', 'Weekly')",daily_nextrefresh_flag,daily_weekValue_flag,"('beginning_gallons', 'Daily')","('beginning_gallons', 'Monthly')","('beginning_gallons', 'Weekly')","('en_allocation_status', 'Daily')","('en_allocation_status', 'Monthly')","('en_allocation_status', 'Weekly')","('percentage_allocation', 'Daily')","('percentage_allocation', 'Monthly')","('percentage_allocation', 'Weekly')","('alerts_ratability', 'Daily')","('alerts_ratability', 'Monthly')","('alerts_ratability', 'Weekly')","('next_refresh_date', 'Daily')","('next_refresh_date', 'Monthly')",Modified_NRD,"('next_refresh_date', 'Weekly')",sanityWeekly_CumulativeDaily_WeeksByLiftedGallons,sanityWeekly_CumulativeDaily_NextRefreshDate,sanityMonthly_CumulativeDaily_WeeksByLiftedGallons,sanityMonthly_CumulativeDaily_WeeksByNextRefreshDate
"2015-07-24 00:00:00",15000,15000,15000,60000,892209,w5,w5,"2015-07-24 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Ardmore (PBAM)","DSL - LSD/ULSD",34986,1084566,244902,0,0,41983,1301479,293882,Available,Available,Available,120%,120%,120%,"Below Trend","On Track","Below Trend","07/25 00:00:00 CDT","08/01 00:00:00 CDT",0,"2015-07-30 00:00:00",1,1,0,0
"2015-07-25 00:00:00",59982,59982,37482,119982,952191,w5,w5,"2015-07-25 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Ardmore (PBAM)","DSL - LSD/ULSD",34986,1084566,244902,1,1,41983,1301479,293882,Limited,Available,Available,120%,120%,120%,"On Track","On Track","On Track","07/26 00:00:00 CDT","08/01 00:00:00 CDT",0,"2015-07-30 00:00:00",1,1,0,0
"2015-07-26 00:00:00",22505,22505,22505,142487,974696,w5,w5,"2015-07-26 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Ardmore (PBAM)","DSL - LSD/ULSD",34986,1084566,244902,0,0,41983,1301479,293882,Available,Available,Available,120%,120%,120%,"Below Trend","On Track","On Track","07/27 00:00:00 CDT","08/01 00:00:00 CDT",0,"2015-07-30 00:00:00",1,1,0,0
"2015-07-27 00:00:00",30000,30000,30000,172487,1004696,w5,w5,"2015-07-27 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Ardmore (PBAM)","DSL - LSD/ULSD",34986,1084566,244902,0,0,41983,1301479,293882,Limited,Available,Available,120%,120%,120%,"Below Trend","On Track","Below Trend","07/28 00:00:00 CDT","08/01 00:00:00 CDT",0,"2015-07-30 00:00:00",1,1,0,0
"2015-07-28 00:00:00",52500,52500,45000,224987,1057196,w5,w5,"2015-07-28 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Ardmore (PBAM)","DSL - LSD/ULSD",34986,1084566,244902,1,1,41983,1301479,293882,Out,Available,Limited,120%,120%,120%,"On Track","On Track","On Track","07/29 00:00:00 CDT","08/01 00:00:00 CDT",0,"2015-07-30 00:00:00",1,1,0,0
"2015-07-29 00:00:00",45000,45000,45000,269987,1102196,w5,w5,"2015-07-29 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Ardmore (PBAM)","DSL - LSD/ULSD",34986,1084566,244902,0,0,41983,1301479,293882,Out,Available,Limited,120%,120%,120%,"On Track","On Track","On Track","07/30 00:00:00 CDT","08/01 00:00:00 CDT",0,"2015-07-30 00:00:00",1,1,0,0
"2015-07-30 00:00:00",44999,44999,44999,44999,1147195,w6,w6,"2015-07-30 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Ardmore (PBAM)","DSL - LSD/ULSD",34986,1084566,244902,0,0,41983,1301479,293882,Out,Limited,Available,120%,120%,120%,"On Track","On Track","On Track","07/31 00:00:00 CDT","08/01 00:00:00 CDT",0,"2015-08-06 00:00:00",1,1,0,0
"2015-07-31 00:00:00",37500,37500,37500,82499,1184695,w6,w6,"2015-07-31 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Ardmore (PBAM)","DSL - LSD/ULSD",34986,1084566,244902,0,0,41983,1301479,293882,Limited,Limited,Available,120%,120%,120%,"On Track","On Track","On Track","08/01 00:00:00 CDT","08/01 00:00:00 CDT",0,"2015-08-06 00:00:00",1,1,0,0
"2015-07-01 00:00:00",288853,288853,273398,1614555,273398,w1,w1,"2015-07-01 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Memphis (PBMM)","DSL - LSD/ULSD",237720,6656160,1664040,3,3,273378,7654584,1913646,Out,Available,Limited,115%,115%,115%,"On Track","Above Trend","Below Trend","07/02 00:00:00 CDT","08/01 00:00:00 CDT",0,"2015-07-02 00:00:00",1,1,0,0
"2015-07-02 00:00:00",174928,174928,174928,174928,448326,w2,w2,"2015-07-02 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Memphis (PBMM)","DSL - LSD/ULSD",237720,6656160,1664040,0,0,273378,7654584,1913646,Available,Available,Available,115%,115%,115%,"On Track","Above Trend","On Track","07/03 00:00:00 CDT","08/01 00:00:00 CDT",0,"2015-07-09 00:00:00",1,1,0,0
"2015-07-03 00:00:00",167405,167405,68397,342333,615731,w2,w2,"2015-07-03 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Memphis (PBMM)","DSL - LSD/ULSD",237720,6656160,1664040,1,1,273378,7654584,1913646,Available,Available,Available,115%,115%,115%,"Below Trend","On Track","On Track","07/04 00:00:00 CDT","08/01 00:00:00 CDT",0,"2015-07-09 00:00:00",1,1,0,0
"2015-07-04 00:00:00",83373,83373,0,425706,699104,w2,w2,"2015-07-04 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Memphis (PBMM)","DSL - LSD/ULSD",237720,6656160,1664040,1,1,273378,7654584,1913646,Available,Available,Available,115%,115%,115%,"Below Trend","On Track","Below Trend","07/05 00:00:00 CDT","08/01 00:00:00 CDT",0,"2015-07-09 00:00:00",1,1,0,0
"2015-07-05 00:00:00",98076,98076,14700,523782,797180,w2,w2,"2015-07-05 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Memphis (PBMM)","DSL - LSD/ULSD",237720,6656160,1664040,1,1,273378,7654584,1913646,Available,Available,Available,115%,115%,115%,"Below Trend","Below Trend","Below Trend","07/06 00:00:00 CDT","08/01 00:00:00 CDT",0,"2015-07-09 00:00:00",1,1,0,0
"2015-07-06 00:00:00",129286,129286,53462,653068,926466,w2,w2,"2015-07-06 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Memphis (PBMM)","DSL - LSD/ULSD",237720,6656160,1664040,1,1,273378,7654584,1913646,Available,Available,Available,115%,115%,115%,"Below Trend","Below Trend","Below Trend","07/07 00:00:00 CDT","08/01 00:00:00 CDT",0,"2015-07-09 00:00:00",1,1,0,0
"2015-07-07 00:00:00",357890,357890,250752,1010958,1284356,w2,w2,"2015-07-07 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Memphis (PBMM)","DSL - LSD/ULSD",237720,6656160,1664040,1,1,273378,7654584,1913646,Limited,Available,Available,115%,115%,115%,"On Track","Below Trend","Below Trend","07/08 00:00:00 CDT","08/01 00:00:00 CDT",0,"2015-07-09 00:00:00",1,1,0,0
"2015-07-08 00:00:00",114672,114672,99572,1125630,1399028,w2,w2,"2015-07-08 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Memphis (PBMM)","DSL - LSD/ULSD",237720,6656160,1664040,1,1,273378,7654584,1913646,Available,Available,Available,115%,115%,115%,"Below Trend","Below Trend","Below Trend","07/09 00:00:00 CDT","08/01 00:00:00 CDT",0,"2015-07-09 00:00:00",1,1,0,0
"2015-07-09 00:00:00",0,0,0,0,0,w3,w3,"2015-07-09 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Memphis (PBMM)","DSL - LSD/ULSD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-07-16 00:00:00",1,1,0,0
"2015-07-10 00:00:00",190373,190373,190373,458620,2018406,w3,w3,"2015-07-10 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Memphis (PBMM)","DSL - LSD/ULSD",237720,6656160,1664040,0,0,273378,7654584,1913646,Limited,Available,Available,115%,115%,115%,"Below Trend","Below Trend","On Track","07/11 00:00:00 CDT","08/01 00:00:00 CDT",0,"2015-07-16 00:00:00",0,0,0,0
"2015-07-11 00:00:00",175287,175287,167788,633907,2193693,w3,w3,"2015-07-11 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Memphis (PBMM)","DSL - LSD/ULSD",237720,6656160,1664040,1,1,273378,7654584,1913646,Available,Available,Available,115%,115%,115%,"Below Trend","Below Trend","Below Trend","07/12 00:00:00 CDT","08/01 00:00:00 CDT",0,"2015-07-16 00:00:00",0,0,0,0
"2015-07-12 00:00:00",145044,145044,145044,778951,2338737,w3,w3,"2015-07-12 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Memphis (PBMM)","DSL - LSD/ULSD",237720,6656160,1664040,0,0,273378,7654584,1913646,Available,Available,Available,115%,115%,115%,"Below Trend","Below Trend","Below Trend","07/13 00:00:00 CDT","08/01 00:00:00 CDT",0,"2015-07-16 00:00:00",0,0,0,0
"2015-07-13 00:00:00",152736,152736,144936,931687,2491473,w3,w3,"2015-07-13 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Memphis (PBMM)","DSL - LSD/ULSD",237720,6656160,1664040,1,1,273378,7654584,1913646,Available,Available,Available,115%,115%,115%,"Below Trend","Below Trend","Below Trend","07/14 00:00:00 CDT","08/01 00:00:00 CDT",0,"2015-07-16 00:00:00",0,0,0,0
"2015-07-14 00:00:00",260239,260239,252439,1191926,2751712,w3,w3,"2015-07-14 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Memphis (PBMM)","DSL - LSD/ULSD",237720,6656160,1664040,1,1,273378,7654584,1913646,Limited,Available,Available,115%,115%,115%,"On Track","Below Trend","Below Trend","07/15 00:00:00 CDT","08/01 00:00:00 CDT",0,"2015-07-16 00:00:00",0,0,0,0
"2015-07-15 00:00:00",290522,290522,275311,1482448,3042234,w3,w3,"2015-07-15 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Memphis (PBMM)","DSL - LSD/ULSD",237720,6656160,1664040,1,1,273378,7654584,1913646,Out,Available,Limited,115%,115%,115%,"On Track","Below Trend","Below Trend","07/16 00:00:00 CDT","08/01 00:00:00 CDT",0,"2015-07-16 00:00:00",0,0,0,0
"2015-07-16 00:00:00",274486,274486,274486,274486,3316720,w4,w4,"2015-07-16 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Memphis (PBMM)","DSL - LSD/ULSD",237720,6656160,1664040,0,0,273378,7654584,1913646,Out,Available,Available,115%,115%,115%,"On Track","Below Trend","On Track","07/17 00:00:00 CDT","08/01 00:00:00 CDT",0,"2015-07-23 00:00:00",1,1,0,0
"2015-07-17 00:00:00",206066,206066,206066,480552,3522786,w4,w4,"2015-07-17 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Memphis (PBMM)","DSL - LSD/ULSD",237720,6656160,1664040,0,0,273378,7654584,1913646,Limited,Available,Available,115%,115%,115%,"Below Trend","Below Trend","On Track","07/18 00:00:00 CDT","08/01 00:00:00 CDT",0,"2015-07-23 00:00:00",1,1,0,0
"2015-07-18 00:00:00",159853,159853,152128,640405,3682639,w4,w4,"2015-07-18 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Memphis (PBMM)","DSL - LSD/ULSD",237720,6656160,1664040,1,1,273378,7654584,1913646,Available,Available,Available,115%,115%,115%,"Below Trend","Below Trend","Below Trend","07/19 00:00:00 CDT","08/01 00:00:00 CDT",0,"2015-07-23 00:00:00",1,1,0,0
"2015-07-19 00:00:00",160396,160396,152896,800801,3843035,w4,w4,"2015-07-19 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Memphis (PBMM)","DSL - LSD/ULSD",237720,6656160,1664040,1,1,273378,7654584,1913646,Available,Available,Available,115%,115%,115%,"Below Trend","Below Trend","Below Trend","07/20 00:00:00 CDT","08/01 00:00:00 CDT",0,"2015-07-23 00:00:00",1,1,0,0
"2015-07-20 00:00:00",182111,182111,174411,982912,4025146,w4,w4,"2015-07-20 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Memphis (PBMM)","DSL - LSD/ULSD",237720,6656160,1664040,1,1,273378,7654584,1913646,Available,Available,Available,115%,115%,115%,"Below Trend","Below Trend","Below Trend","07/21 00:00:00 CDT","08/01 00:00:00 CDT",0,"2015-07-23 00:00:00",1,1,0,0
"2015-07-21 00:00:00",206154,206154,206154,1189066,4231300,w4,w4,"2015-07-21 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Memphis (PBMM)","DSL - LSD/ULSD",237720,6656160,1664040,0,0,273378,7654584,1913646,Limited,Available,Available,115%,115%,115%,"Below Trend","Below Trend","Below Trend","07/22 00:00:00 CDT","08/01 00:00:00 CDT",0,"2015-07-23 00:00:00",1,1,0,0
"2015-07-22 00:00:00",259228,259228,251553,1448294,4490528,w4,w4,"2015-07-22 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Memphis (PBMM)","DSL - LSD/ULSD",237720,6656160,1664040,1,1,273378,7654584,1913646,Limited,Available,Limited,115%,115%,115%,"On Track","Below Trend","Below Trend","07/23 00:00:00 CDT","08/01 00:00:00 CDT",0,"2015-07-23 00:00:00",1,1,0,0
"2015-07-23 00:00:00",190659,190659,190659,190659,4704536,w5,w5,"2015-07-23 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Memphis (PBMM)","DSL - LSD/ULSD",237720,6656160,1664040,0,0,273378,7654584,1913646,Limited,Available,Available,115%,115%,115%,"Below Trend","Below Trend","Below Trend","07/24 00:00:00 CDT","08/01 00:00:00 CDT",0,"2015-07-30 00:00:00",1,1,0,0
"2015-07-24 00:00:00",168015,168015,160215,358674,4872551,w5,w5,"2015-07-24 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Memphis (PBMM)","DSL - LSD/ULSD",237720,6656160,1664040,1,1,273378,7654584,1913646,Available,Available,Available,115%,115%,115%,"Below Trend","Below Trend","Below Trend","07/25 00:00:00 CDT","08/01 00:00:00 CDT",0,"2015-07-30 00:00:00",1,1,0,0
"2015-07-25 00:00:00",229616,229616,198940,588290,5102167,w5,w5,"2015-07-25 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Memphis (PBMM)","DSL - LSD/ULSD",237720,6656160,1664040,1,1,273378,7654584,1913646,Limited,Available,Available,115%,115%,115%,"Below Trend","Below Trend","Below Trend","07/26 00:00:00 CDT","08/01 00:00:00 CDT",0,"2015-07-30 00:00:00",1,1,0,0
"2015-07-26 00:00:00",146075,146075,138400,734365,5248242,w5,w5,"2015-07-26 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Memphis (PBMM)","DSL - LSD/ULSD",237720,6656160,1664040,1,1,273378,7654584,1913646,Available,Available,Available,115%,115%,115%,"Below Trend","Below Trend","Below Trend","07/27 00:00:00 CDT","08/01 00:00:00 CDT",0,"2015-07-30 00:00:00",1,1,0,0
"2015-07-27 00:00:00",229073,229073,221223,963438,5477315,w5,w5,"2015-07-27 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Memphis (PBMM)","DSL - LSD/ULSD",237720,6656160,1664040,1,1,273378,7654584,1913646,Limited,Available,Available,115%,115%,115%,"Below Trend","Below Trend","Below Trend","07/28 00:00:00 CDT","08/01 00:00:00 CDT",0,"2015-07-30 00:00:00",1,1,0,0
"2015-07-28 00:00:00",283776,283776,275926,1247214,5761091,w5,w5,"2015-07-28 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Memphis (PBMM)","DSL - LSD/ULSD",237720,6656160,1664040,1,1,273378,7654584,1913646,Out,Available,Limited,115%,115%,115%,"On Track","Below Trend","Below Trend","07/29 00:00:00 CDT","08/01 00:00:00 CDT",0,"2015-07-30 00:00:00",1,1,0,0
