index,Lifted_mod_daily_weekly_value,Lifted_mod_daily_nextrefresh,Lifted_actual_daily,Lifted_actual_weekly,Lifted_actual_monthly,Week_structure_weekly_value,Week_structure_next_refresh,date,account_type,supplier_terminal_name,product_name,"('base_gallons', 'Daily')","('base_gallons', 'Monthly')","('base_gallons', 'Weekly')",daily_nextrefresh_flag,daily_weekValue_flag,"('beginning_gallons', 'Daily')","('beginning_gallons', 'Monthly')","('beginning_gallons', 'Weekly')","('en_allocation_status', 'Daily')","('en_allocation_status', 'Monthly')","('en_allocation_status', 'Weekly')","('percentage_allocation', 'Daily')","('percentage_allocation', 'Monthly')","('percentage_allocation', 'Weekly')","('alerts_ratability', 'Daily')","('alerts_ratability', 'Monthly')","('alerts_ratability', 'Weekly')","('next_refresh_date', 'Daily')","('next_refresh_date', 'Monthly')",Modified_NRD,"('next_refresh_date', 'Weekly')",id,sanityWeekly_CumulativeDaily_WeeksByLiftedGallons,sanityWeekly_CumulativeDaily_NextRefreshDate,sanityMonthly_CumulativeDaily_WeeksByLiftedGallons,sanityMonthly_CumulativeDaily_WeeksByNextRefreshDate
"2015-06-05 00:00:00",0,0,0,7500,0,w2,w2,"2015-06-05 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","BATON ROUGE LA (MOC) - 00CE",ULSD,31807,NULL,222650,0,0,47711,NULL,311710,Available,NULL,Available,150%,NULL,140%,"Below Trend",NULL,"Below Trend","06/06 00:00:00 CDT",NULL,0,"2015-06-11 00:00:00",57,0,0,0,0
"2015-06-06 00:00:00",0,0,0,0,0,w3,w2,"2015-06-06 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","BATON ROUGE LA (MOC) - 00CE",ULSD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-06-11 00:00:00",0,1,1,0,0
"2015-06-07 00:00:00",0,0,0,0,0,w3,w2,"2015-06-07 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","BATON ROUGE LA (MOC) - 00CE",ULSD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-06-11 00:00:00",0,1,1,0,0
"2015-06-08 00:00:00",0,0,0,22800,0,w3,w2,"2015-06-08 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","BATON ROUGE LA (MOC) - 00CE",ULSD,31807,NULL,222650,0,0,47711,NULL,311710,Available,NULL,Available,150%,NULL,140%,"Below Trend",NULL,"Below Trend","06/08 00:00:00 CDT",NULL,0,"2015-06-11 00:00:00",75,0,0,0,0
"2015-06-09 00:00:00",46020,46020,30900,68820,0,w3,w2,"2015-06-09 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","BATON ROUGE LA (MOC) - 00CE",ULSD,31807,NULL,222650,1,1,47711,NULL,311710,Available,NULL,Available,150%,NULL,140%,"Above Trend",NULL,"Below Trend","06/10 00:00:00 CDT",NULL,0,"2015-06-11 00:00:00",93,0,0,0,0
"2015-06-10 00:00:00",23601,23601,0,92421,0,w3,w2,"2015-06-10 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","BATON ROUGE LA (MOC) - 00CE",ULSD,31807,NULL,222650,1,1,47711,NULL,311710,Available,NULL,Available,150%,NULL,140%,"Below Trend",NULL,"Below Trend","06/11 00:00:00 CDT",NULL,0,"2015-06-11 00:00:00",111,0,0,0,0
"2015-06-11 00:00:00",15800,15800,15800,15800,0,w4,w3,"2015-06-11 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","BATON ROUGE LA (MOC) - 00CE",ULSD,31807,NULL,222650,0,0,47711,NULL,311710,Available,NULL,Available,150%,NULL,140%,"Above Trend",NULL,"Above Trend","06/12 00:00:00 CDT",NULL,0,"2015-06-18 00:00:00",129,1,1,0,0
"2015-06-12 00:00:00",0,92504,0,0,0,w5,w3,"2015-06-12 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","BATON ROUGE LA (MOC) - 00CE",ULSD,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-06-18 00:00:00",0,1,0,0,0
"2015-06-13 00:00:00",47101,47101,47101,155405,0,w5,w3,"2015-06-13 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","BATON ROUGE LA (MOC) - 00CE",ULSD,31807,NULL,222650,0,0,47711,NULL,311710,Available,NULL,Available,150%,NULL,140%,"On Track",NULL,"On Track","06/14 00:00:00 CDT",NULL,0,"2015-06-18 00:00:00",147,0,1,0,0
"2015-06-14 00:00:00",31101,31101,31101,186506,0,w5,w3,"2015-06-14 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","BATON ROUGE LA (MOC) - 00CE",ULSD,31807,NULL,222650,0,0,47711,NULL,311710,Available,NULL,Available,150%,NULL,140%,"Below Trend",NULL,"On Track","06/15 00:00:00 CDT",NULL,0,"2015-06-18 00:00:00",165,0,1,0,0
"2015-06-15 00:00:00",68751,68751,53450,255257,0,w5,w3,"2015-06-15 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","BATON ROUGE LA (MOC) - 00CE",ULSD,31807,NULL,222650,1,1,47711,NULL,311710,Out,NULL,Out,150%,NULL,140%,"On Track",NULL,"On Track","06/16 00:00:00 CDT",NULL,0,"2015-06-18 00:00:00",183,0,1,0,0
"2015-06-16 00:00:00",54500,54500,54500,309757,0,w5,w3,"2015-06-16 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","BATON ROUGE LA (MOC) - 00CE",ULSD,31807,NULL,222650,0,0,47711,NULL,311710,Out,NULL,Out,150%,NULL,140%,"On Track",NULL,"On Track","06/17 00:00:00 CDT",NULL,0,"2015-06-18 00:00:00",201,0,1,0,0
"2015-06-17 00:00:00",7800,7800,7800,317557,0,w5,w3,"2015-06-17 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","BATON ROUGE LA (MOC) - 00CE",ULSD,31807,NULL,222650,0,0,47711,NULL,311710,Out,NULL,Out,150%,NULL,140%,"Below Trend",NULL,"On Track","06/18 00:00:00 CDT",NULL,0,"2015-06-18 00:00:00",219,0,1,0,0
"2015-06-18 00:00:00",27089,27089,27089,27089,0,w6,w4,"2015-06-18 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","BATON ROUGE LA (MOC) - 00CE",ULSD,31807,NULL,222650,0,0,47711,NULL,311710,Available,NULL,Available,150%,NULL,140%,"Below Trend",NULL,"Below Trend","06/19 00:00:00 CDT",NULL,0,"2015-06-25 00:00:00",237,1,1,0,0
"2015-06-19 00:00:00",46601,46601,46601,73690,0,w6,w4,"2015-06-19 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","BATON ROUGE LA (MOC) - 00CE",ULSD,31807,NULL,222650,0,0,47711,NULL,311710,Available,NULL,Available,150%,NULL,140%,"On Track",NULL,"On Track","06/20 00:00:00 CDT",NULL,0,"2015-06-25 00:00:00",255,1,1,0,0
"2015-06-20 00:00:00",23710,23710,23710,97400,0,w6,w4,"2015-06-20 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","BATON ROUGE LA (MOC) - 00CE",ULSD,31807,NULL,222650,0,0,47711,NULL,311710,Available,NULL,Available,150%,NULL,140%,"Below Trend",NULL,"Below Trend","06/21 00:00:00 CDT",NULL,0,"2015-06-25 00:00:00",273,1,1,0,0
"2015-06-21 00:00:00",54615,54615,54615,152015,0,w6,w4,"2015-06-21 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","BATON ROUGE LA (MOC) - 00CE",ULSD,31807,NULL,222650,0,0,47711,NULL,311710,Out,NULL,Out,150%,NULL,140%,"On Track",NULL,"On Track","06/22 00:00:00 CDT",NULL,0,"2015-06-25 00:00:00",294,1,1,0,0
"2015-06-22 00:00:00",53902,53902,53902,205917,0,w6,w4,"2015-06-22 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","BATON ROUGE LA (MOC) - 00CE",ULSD,31807,NULL,222650,0,0,47711,NULL,311710,Out,NULL,Out,150%,NULL,140%,"On Track",NULL,"On Track","06/23 00:00:00 CDT",NULL,0,"2015-06-25 00:00:00",315,1,1,0,0
"2015-06-23 00:00:00",52634,52634,52634,258551,0,w6,w4,"2015-06-23 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","BATON ROUGE LA (MOC) - 00CE",ULSD,31807,NULL,222650,0,0,47711,NULL,311710,Out,NULL,Out,150%,NULL,140%,"On Track",NULL,"On Track","06/24 00:00:00 CDT",NULL,0,"2015-06-25 00:00:00",336,1,1,0,0
"2015-06-24 00:00:00",15120,15120,15120,273671,0,w6,w4,"2015-06-24 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","BATON ROUGE LA (MOC) - 00CE",ULSD,31807,NULL,222650,0,0,47711,NULL,311710,Available,NULL,Available,150%,NULL,140%,"Below Trend",NULL,"On Track","06/25 00:00:00 CDT",NULL,0,"2015-06-25 00:00:00",357,1,1,0,0
"2015-06-25 00:00:00",47201,47201,47201,47201,0,w7,w5,"2015-06-25 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","BATON ROUGE LA (MOC) - 00CE",ULSD,31807,NULL,222650,0,0,47711,NULL,311710,Available,NULL,Available,150%,NULL,140%,"On Track",NULL,"On Track","06/26 00:00:00 CDT",NULL,0,"2015-07-02 00:00:00",378,1,1,0,0
"2015-06-26 00:00:00",62501,62501,54701,109702,0,w7,w5,"2015-06-26 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","BATON ROUGE LA (MOC) - 00CE",ULSD,31807,NULL,222650,1,1,47711,NULL,311710,Out,NULL,Out,150%,NULL,140%,"Above Trend",NULL,"Above Trend","06/27 00:00:00 CDT",NULL,0,"2015-07-02 00:00:00",399,1,1,0,0
"2015-06-27 00:00:00",31200,31200,31200,140902,0,w7,w5,"2015-06-27 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","BATON ROUGE LA (MOC) - 00CE",ULSD,31807,NULL,222650,0,0,47711,NULL,311710,Available,NULL,Available,150%,NULL,140%,"Below Trend",NULL,"On Track","06/28 00:00:00 CDT",NULL,0,"2015-07-02 00:00:00",420,1,1,0,0
"2015-06-28 00:00:00",11600,11600,11600,152502,0,w7,w5,"2015-06-28 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","BATON ROUGE LA (MOC) - 00CE",ULSD,31807,NULL,222650,0,0,47711,NULL,311710,Available,NULL,Available,150%,NULL,140%,"Below Trend",NULL,"On Track","06/29 00:00:00 CDT",NULL,0,"2015-07-02 00:00:00",441,1,1,0,0
"2015-06-29 00:00:00",38505,38505,38505,191007,0,w7,w5,"2015-06-29 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","BATON ROUGE LA (MOC) - 00CE",ULSD,31807,NULL,222650,0,0,47711,NULL,311710,Available,NULL,Available,150%,NULL,140%,"On Track",NULL,"On Track","06/30 00:00:00 CDT",NULL,0,"2015-07-02 00:00:00",462,1,1,0,0
"2015-06-30 00:00:00",30900,30900,30900,221907,0,w7,w5,"2015-06-30 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","BATON ROUGE LA (MOC) - 00CE",ULSD,31807,NULL,222650,0,0,47711,NULL,311710,Available,NULL,Available,150%,NULL,140%,"Below Trend",NULL,"On Track","07/01 00:00:00 CDT",NULL,0,"2015-07-02 00:00:00",483,1,1,0,0
"2015-06-01 00:00:00",0,0,0,0,0,w1,w1,"2015-06-01 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Premium Conventional / E10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-06-04 00:00:00",0,1,1,1,1
"2015-06-02 00:00:00",0,0,0,15625,0,w1,w1,"2015-06-02 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Premium Conventional / E10",2552,NULL,17864,0,0,3828,NULL,25010,Available,NULL,Available,150%,NULL,140%,"Below Trend",NULL,"On Track","06/03 00:00:00 PDT",NULL,0,"2015-06-04 00:00:00",4,0,0,1,1
"2015-06-03 00:00:00",1801,1801,800,17426,0,w1,w1,"2015-06-03 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Premium Conventional / E10",2552,NULL,17864,1,1,3828,NULL,25010,Available,NULL,Available,150%,NULL,140%,"On Track",NULL,"Below Trend","06/04 00:00:00 PDT",NULL,0,"2015-06-04 00:00:00",22,0,0,0,0
"2015-06-04 00:00:00",0,0,0,0,0,w2,w2,"2015-06-04 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Premium Conventional / E10",2552,NULL,17864,0,0,3828,NULL,25010,Available,NULL,Available,150%,NULL,140%,"Below Trend",NULL,"Below Trend","06/05 00:00:00 PDT",NULL,0,"2015-06-11 00:00:00",40,1,1,0,0
"2015-06-05 00:00:00",0,0,0,1210,0,w2,w2,"2015-06-05 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Premium Conventional / E10",2552,NULL,17864,0,0,3828,NULL,25010,Available,NULL,Available,150%,NULL,140%,"Below Trend",NULL,"Below Trend","06/06 00:00:00 PDT",NULL,0,"2015-06-11 00:00:00",58,0,0,0,0
"2015-06-06 00:00:00",0,0,0,0,0,w3,w2,"2015-06-06 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Premium Conventional / E10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-06-11 00:00:00",0,1,1,0,0
"2015-06-07 00:00:00",0,0,0,0,0,w3,w2,"2015-06-07 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Premium Conventional / E10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-06-11 00:00:00",0,1,1,0,0
"2015-06-08 00:00:00",4600,4600,4600,10915,0,w3,w2,"2015-06-08 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Premium Conventional / E10",2552,NULL,17864,0,0,3828,NULL,25010,Out,NULL,Out,150%,NULL,140%,"Above Trend",NULL,"Below Trend","06/08 00:00:00 PDT",NULL,0,"2015-06-11 00:00:00",76,0,0,0,0
"2015-06-09 00:00:00",1200,1200,0,12115,0,w3,w2,"2015-06-09 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Premium Conventional / E10",2552,NULL,17864,1,1,3828,NULL,25010,Available,NULL,Available,150%,NULL,140%,"Below Trend",NULL,"Below Trend","06/10 00:00:00 PDT",NULL,0,"2015-06-11 00:00:00",94,0,0,0,0
"2015-06-10 00:00:00",0,0,0,12115,0,w3,w2,"2015-06-10 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Premium Conventional / E10",2552,NULL,17864,0,0,3828,NULL,25010,Available,NULL,Available,150%,NULL,140%,"Below Trend",NULL,"Below Trend","06/10 00:00:00 PDT",NULL,0,"2015-06-11 00:00:00",112,0,0,0,0
"2015-06-11 00:00:00",0,0,0,0,0,w4,w3,"2015-06-11 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Premium Conventional / E10",2552,NULL,17864,0,0,3828,NULL,25010,Available,NULL,Available,150%,NULL,140%,"Below Trend",NULL,"Below Trend","06/12 00:00:00 PDT",NULL,0,"2015-06-18 00:00:00",130,1,1,0,0
"2015-06-12 00:00:00",0,0,0,0,0,w4,w3,"2015-06-12 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Premium Conventional / E10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-06-18 00:00:00",0,1,1,0,0
"2015-06-13 00:00:00",6008,6008,6008,10311,0,w4,w3,"2015-06-13 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Premium Conventional / E10",2552,NULL,17864,0,0,3828,NULL,25010,Out,NULL,Out,150%,NULL,140%,"Above Trend",NULL,"On Track","06/14 00:00:00 PDT",NULL,0,"2015-06-18 00:00:00",148,0,0,0,0
"2015-06-14 00:00:00",4298,4298,4298,14609,0,w4,w3,"2015-06-14 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Premium Conventional / E10",2552,NULL,17864,0,0,3828,NULL,25010,Out,NULL,Out,150%,NULL,140%,"Above Trend",NULL,"On Track","06/15 00:00:00 PDT",NULL,0,"2015-06-18 00:00:00",166,0,0,0,0
"2015-06-15 00:00:00",2604,2604,2604,17213,0,w4,w3,"2015-06-15 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Premium Conventional / E10",2552,NULL,17864,0,0,3828,NULL,25010,Available,NULL,Available,150%,NULL,140%,"Below Trend",NULL,"On Track","06/16 00:00:00 PDT",NULL,0,"2015-06-18 00:00:00",184,0,0,0,0
"2015-06-16 00:00:00",2001,2001,2001,19214,0,w4,w3,"2015-06-16 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Premium Conventional / E10",2552,NULL,17864,0,0,3828,NULL,25010,Available,NULL,Available,150%,NULL,140%,"Below Trend",NULL,"On Track","06/17 00:00:00 PDT",NULL,0,"2015-06-18 00:00:00",202,0,0,0,0
"2015-06-17 00:00:00",3504,3504,3504,22718,0,w4,w3,"2015-06-17 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Premium Conventional / E10",2552,NULL,17864,0,0,3828,NULL,25010,Available,NULL,Available,150%,NULL,140%,"On Track",NULL,"On Track","06/18 00:00:00 PDT",NULL,0,"2015-06-18 00:00:00",220,0,0,0,0
"2015-06-18 00:00:00",2817,2817,2817,2817,0,w5,w4,"2015-06-18 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Premium Conventional / E10",2552,NULL,17864,0,0,3828,NULL,25010,Available,NULL,Available,150%,NULL,140%,"On Track",NULL,"On Track","06/19 00:00:00 PDT",NULL,0,"2015-06-25 00:00:00",238,1,1,0,0
"2015-06-19 00:00:00",0,0,0,2817,0,w5,w4,"2015-06-19 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Premium Conventional / E10",2552,NULL,17864,0,0,3828,NULL,25010,Available,NULL,Available,150%,NULL,140%,"Below Trend",NULL,"Below Trend","06/20 00:00:00 PDT",NULL,0,"2015-06-25 00:00:00",256,1,1,0,0
"2015-06-20 00:00:00",4097,4097,4097,6914,0,w5,w4,"2015-06-20 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Premium Conventional / E10",2552,NULL,17864,0,0,3828,NULL,25010,Out,NULL,Out,150%,NULL,140%,"Above Trend",NULL,"Below Trend","06/21 00:00:00 PDT",NULL,0,"2015-06-25 00:00:00",274,1,1,0,0
"2015-06-21 00:00:00",4600,4600,4600,11514,0,w5,w4,"2015-06-21 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Premium Conventional / E10",2552,NULL,17864,0,0,3828,NULL,25010,Out,NULL,Out,150%,NULL,140%,"Above Trend",NULL,"On Track","06/22 00:00:00 PDT",NULL,0,"2015-06-25 00:00:00",295,1,1,0,0
"2015-06-22 00:00:00",2401,2401,2401,13915,0,w5,w4,"2015-06-22 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Premium Conventional / E10",2552,NULL,17864,0,0,3828,NULL,25010,Available,NULL,Available,150%,NULL,140%,"Below Trend",NULL,"Below Trend","06/23 00:00:00 PDT",NULL,0,"2015-06-25 00:00:00",316,1,1,0,0
"2015-06-23 00:00:00",1000,1000,1000,14915,0,w5,w4,"2015-06-23 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Premium Conventional / E10",2552,NULL,17864,0,0,3828,NULL,25010,Available,NULL,Available,150%,NULL,140%,"Below Trend",NULL,"Below Trend","06/24 00:00:00 PDT",NULL,0,"2015-06-25 00:00:00",337,1,1,0,0
"2015-06-24 00:00:00",0,0,0,14915,0,w5,w4,"2015-06-24 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Premium Conventional / E10",2552,NULL,17864,0,0,3828,NULL,25010,Available,NULL,Available,150%,NULL,140%,"Below Trend",NULL,"Below Trend","06/25 00:00:00 PDT",NULL,0,"2015-06-25 00:00:00",358,1,1,0,0
"2015-06-25 00:00:00",1200,1200,1200,1200,0,w6,w5,"2015-06-25 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Premium Conventional / E10",2552,NULL,17864,0,0,3828,NULL,25010,Available,NULL,Available,150%,NULL,140%,"Below Trend",NULL,"Below Trend","06/26 00:00:00 PDT",NULL,0,"2015-07-02 00:00:00",379,1,1,0,0
"2015-06-26 00:00:00",1897,1897,1897,3097,0,w6,w5,"2015-06-26 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Premium Conventional / E10",2552,NULL,17864,0,0,3828,NULL,25010,Available,NULL,Available,150%,NULL,140%,"Below Trend",NULL,"Below Trend","06/27 00:00:00 PDT",NULL,0,"2015-07-02 00:00:00",400,1,1,0,0
"2015-06-27 00:00:00",8300,8300,7100,11397,0,w6,w5,"2015-06-27 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Premium Conventional / E10",2552,NULL,17864,1,1,3828,NULL,25010,Out,NULL,Out,150%,NULL,140%,"Above Trend",NULL,"On Track","06/28 00:00:00 PDT",NULL,0,"2015-07-02 00:00:00",421,1,1,0,0
"2015-06-28 00:00:00",2002,2002,2002,13399,0,w6,w5,"2015-06-28 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Premium Conventional / E10",2552,NULL,17864,0,0,3828,NULL,25010,Available,NULL,Available,150%,NULL,140%,"Below Trend",NULL,"On Track","06/29 00:00:00 PDT",NULL,0,"2015-07-02 00:00:00",442,1,1,0,0
"2015-06-29 00:00:00",4303,4303,4303,17702,0,w6,w5,"2015-06-29 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Premium Conventional / E10",2552,NULL,17864,0,0,3828,NULL,25010,Out,NULL,Out,150%,NULL,140%,"Above Trend",NULL,"On Track","06/30 00:00:00 PDT",NULL,0,"2015-07-02 00:00:00",463,1,1,0,0
"2015-06-30 00:00:00",1003,1003,1003,18705,0,w6,w5,"2015-06-30 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Premium Conventional / E10",1642,NULL,17864,0,0,2463,NULL,25010,Available,NULL,Available,150%,NULL,140%,"Below Trend",NULL,"On Track","07/01 00:00:00 PDT",NULL,0,"2015-07-02 00:00:00",484,1,1,0,0
"2015-06-01 00:00:00",0,0,0,0,0,w1,w1,"2015-06-01 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Regular RFG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-06-04 00:00:00",0,1,1,1,1
"2015-06-02 00:00:00",0,0,0,76032,0,w1,w1,"2015-06-02 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Regular RFG",12407,NULL,86846,0,0,15509,NULL,95531,Available,NULL,Available,125%,NULL,110%,"Below Trend",NULL,"On Track","06/03 00:00:00 PDT",NULL,0,"2015-06-04 00:00:00",5,0,0,1,1
"2015-06-03 00:00:00",23714,23714,7702,99746,0,w1,w1,"2015-06-03 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Regular RFG",12407,NULL,86846,1,1,15509,NULL,95531,Out,NULL,Out,125%,NULL,110%,"Above Trend",NULL,"On Track","06/04 00:00:00 PDT",NULL,0,"2015-06-04 00:00:00",23,0,0,0,0
"2015-06-04 00:00:00",8499,8499,8499,8499,0,w2,w2,"2015-06-04 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Regular RFG",12407,NULL,86846,0,0,15509,NULL,95531,Available,NULL,Available,125%,NULL,110%,"Above Trend",NULL,"Above Trend","06/05 00:00:00 PDT",NULL,0,"2015-06-11 00:00:00",41,1,1,0,0
"2015-06-05 00:00:00",8500,8500,0,16999,0,w2,w2,"2015-06-05 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Regular RFG",12407,NULL,86846,1,1,15509,NULL,95531,Available,NULL,Available,125%,NULL,110%,"Below Trend",NULL,"Above Trend","06/06 00:00:00 PDT",NULL,0,"2015-06-11 00:00:00",59,1,1,0,0
"2015-06-06 00:00:00",0,0,0,0,0,w3,w2,"2015-06-06 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Regular RFG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-06-11 00:00:00",0,1,0,0,0
"2015-06-07 00:00:00",0,0,0,0,0,w3,w2,"2015-06-07 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Regular RFG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-06-11 00:00:00",0,1,0,0,0
"2015-06-08 00:00:00",20850,20850,20850,69663,0,w3,w2,"2015-06-08 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Regular RFG",12407,NULL,86846,0,0,15509,NULL,95531,Out,NULL,Out,125%,NULL,110%,"Above Trend",NULL,"Above Trend","06/08 00:00:00 PDT",NULL,0,"2015-06-11 00:00:00",77,0,0,0,0
"2015-06-09 00:00:00",24003,24003,8202,93666,0,w3,w2,"2015-06-09 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Regular RFG",12407,NULL,86846,1,1,12407,NULL,86846,Out,NULL,Out,100%,NULL,100%,"Above Trend",NULL,"Above Trend","06/10 00:00:00 PDT",NULL,0,"2015-06-11 00:00:00",95,0,0,0,0
"2015-06-10 00:00:00",0,0,8202,93666,0,w3,w2,"2015-06-10 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Regular RFG",12407,NULL,86846,1,1,12407,NULL,86846,Out,NULL,Out,100%,NULL,100%,"Below Trend",NULL,"Above Trend","06/10 00:00:00 PDT",NULL,0,"2015-06-11 00:00:00",113,0,0,0,0
"2015-06-11 00:00:00",0,0,0,0,0,w4,w3,"2015-06-11 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Regular RFG",12407,NULL,86846,0,0,12407,NULL,86846,Available,NULL,Available,100%,NULL,100%,"Below Trend",NULL,"Below Trend","06/12 00:00:00 PDT",NULL,0,"2015-06-18 00:00:00",131,1,1,0,0
"2015-06-12 00:00:00",0,0,0,0,0,w4,w3,"2015-06-12 00:00:00","PILOT TRAVEL CENTERS LLC 103637 IW","COLTON CA KM TP - 00WM","Regular RFG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-06-18 00:00:00",0,1,1,0,0
