,supplier_name,en_account_type,alerts_ratability,en_allocation_status,percentage_allocation,account_type,base_gallons,beginning_gallons,supplier_terminal_name,lifted_gallons,remaining_gallons,additional_gallons_allowed,additional_gallons_remaining,next_refresh_date,next_refresh_base_gallons,product_name,period,batchno,execution_date,staging_id,date
10,BP,Contract,,Unknown,110,50 - Commercial,191612,,CANTON OH - BUCKEYE (PLANT 9180),147125,84975,8000,13327,06/10 00:00:00 EDT,191612,REGULAR,Weekly,1,2015-06-05 03:38:23,1141,2015-06-05
11,BP,Contract,,Unknown,200,50 - Commercial,27373,54746.0,CANTON OH - BUCKEYE (PLANT 9180),0,54746,8000,18074,06/09 00:00:00 EDT,27373,REGULAR,Daily,1,2015-06-08 00:43:49,1330,2015-06-08
12,BP,Contract,,Unknown,110,50 - Commercial,191612,,CANTON OH - BUCKEYE (PLANT 9180),236847,0,8000,18074,06/10 00:00:00 EDT,191612,REGULAR,Weekly,1,2015-06-08 00:43:49,1331,2015-06-08
13,BP,Contract,,Unknown,200,50 - Commercial,27373,54746.0,CANTON OH - BUCKEYE (PLANT 9180),0,54746,8000,18074,06/10 00:00:00 EDT,27373,REGULAR,Daily,2,2015-06-09 07:55:45,1583,2015-06-09
14,BP,Contract,,Unknown,110,50 - Commercial,191612,,CANTON OH - BUCKEYE (PLANT 9180),236847,0,8000,18074,06/10 00:00:00 EDT,191612,REGULAR,Weekly,2,2015-06-09 07:55:45,1584,2015-06-09
15,BP,Contract,,Unknown,200,50 - Commercial,41333,82666.0,CEDAR RAPIDS IA - BUCKEYE (PLANT 9120),14902,67764,0,0,06/04 00:00:00 CDT,41333,DIESEL,Daily,2,2015-06-03 07:40:38,636,2015-06-03
16,BP,Contract,,Unknown,110,50 - Commercial,289333,,CEDAR RAPIDS IA - BUCKEYE (PLANT 9120),14902,303364,0,0,06/10 00:00:00 CDT,289333,DIESEL,Weekly,2,2015-06-03 07:40:38,637,2015-06-03
17,BP,Contract,,Unknown,200,50 - Commercial,41333,82666.0,CEDAR RAPIDS IA - BUCKEYE (PLANT 9120),0,82666,0,0,06/05 00:00:00 CDT,41333,DIESEL,Daily,1,2015-06-04 05:31:03,1079,2015-06-04
18,BP,Contract,,Unknown,110,50 - Commercial,289333,,CEDAR RAPIDS IA - BUCKEYE (PLANT 9120),52206,266060,0,0,06/10 00:00:00 CDT,289333,DIESEL,Weekly,1,2015-06-04 05:31:03,1080,2015-06-04
19,BP,Contract,,Unknown,200,50 - Commercial,41333,82666.0,CEDAR RAPIDS IA - BUCKEYE (PLANT 9120),0,82666,0,0,06/06 00:00:00 CDT,41333,DIESEL,Daily,1,2015-06-05 03:38:23,1142,2015-06-05
20,BP,Contract,,Unknown,110,50 - Commercial,289333,,CEDAR RAPIDS IA - BUCKEYE (PLANT 9120),74610,243656,0,0,06/10 00:00:00 CDT,289333,DIESEL,Weekly,1,2015-06-05 03:38:23,1143,2015-06-05
21,BP,Contract,,Unknown,200,50 - Commercial,41333,82666.0,CEDAR RAPIDS IA - BUCKEYE (PLANT 9120),29599,53067,0,0,06/08 00:00:00 CDT,41333,DIESEL,Daily,1,2015-06-08 00:43:49,1332,2015-06-08
22,BP,Contract,,Unknown,110,50 - Commercial,289333,,CEDAR RAPIDS IA - BUCKEYE (PLANT 9120),162096,156170,0,0,06/10 00:00:00 CDT,289333,DIESEL,Weekly,1,2015-06-08 00:43:49,1333,2015-06-08
23,BP,Contract,,Unknown,200,50 - Commercial,41333,82666.0,CEDAR RAPIDS IA - BUCKEYE (PLANT 9120),7502,75164,0,0,06/10 00:00:00 CDT,41333,DIESEL,Daily,2,2015-06-09 07:55:45,1585,2015-06-09
24,BP,Contract,,Unknown,110,50 - Commercial,289333,,CEDAR RAPIDS IA - BUCKEYE (PLANT 9120),206597,111669,0,0,06/10 00:00:00 CDT,289333,DIESEL,Weekly,2,2015-06-09 07:55:45,1586,2015-06-09
25,BP,Contract,,Unknown,110,50 - Commercial,270968,,CORALVILLE IA - MAGELLAN (PLANT 3385),0,298065,0,0,06/10 00:00:00 CDT,270968,DIESEL,Weekly,2,2015-06-03 07:40:38,638,2015-06-03
26,BP,Contract,,Unknown,110,50 - Commercial,270968,,CORALVILLE IA - MAGELLAN (PLANT 3385),0,298065,0,0,06/10 00:00:00 CDT,270968,DIESEL,Weekly,1,2015-06-04 05:31:03,1081,2015-06-04
27,BP,Contract,,Unknown,110,50 - Commercial,270968,,CORALVILLE IA - MAGELLAN (PLANT 3385),7401,290664,0,0,06/10 00:00:00 CDT,270968,DIESEL,Weekly,1,2015-06-05 03:38:23,1144,2015-06-05
28,BP,Contract,,Unknown,110,50 - Commercial,270968,,CORALVILLE IA - MAGELLAN (PLANT 3385),29707,268358,0,0,06/10 00:00:00 CDT,270968,DIESEL,Weekly,1,2015-06-08 00:43:49,1334,2015-06-08
29,BP,Contract,,Unknown,200,50 - Commercial,37200,74400.0,CUYAHOGA OH - BUCKEYE (PLANT 9178),15204,59196,0,0,06/04 00:00:00 EDT,37200,DIESEL,Daily,2,2015-06-03 07:40:38,639,2015-06-03
30,BP,Contract,,Unknown,110,50 - Commercial,260400,286440.0,CUYAHOGA OH - BUCKEYE (PLANT 9178),15204,271236,0,0,06/10 00:00:00 EDT,260400,DIESEL,Weekly,2,2015-06-03 07:40:38,640,2015-06-03
31,BP,Contract,,Unknown,200,50 - Commercial,37200,74400.0,CUYAHOGA OH - BUCKEYE (PLANT 9178),22815,51585,0,0,06/05 00:00:00 EDT,37200,DIESEL,Daily,1,2015-06-04 05:31:03,1082,2015-06-04
32,BP,Contract,,Unknown,110,50 - Commercial,260400,286440.0,CUYAHOGA OH - BUCKEYE (PLANT 9178),98448,187992,0,0,06/10 00:00:00 EDT,260400,DIESEL,Weekly,1,2015-06-04 05:31:03,1083,2015-06-04
33,BP,Contract,,Unknown,200,50 - Commercial,37200,74400.0,CUYAHOGA OH - BUCKEYE (PLANT 9178),7603,66797,8000,7107,06/06 00:00:00 EDT,37200,DIESEL,Daily,1,2015-06-05 03:38:23,1145,2015-06-05
34,BP,Contract,,Unknown,110,50 - Commercial,260400,286440.0,CUYAHOGA OH - BUCKEYE (PLANT 9178),174080,127467,8000,7107,06/10 00:00:00 EDT,260400,DIESEL,Weekly,1,2015-06-05 03:38:23,1146,2015-06-05
35,BP,Contract,,Unknown,200,50 - Commercial,37200,74400.0,CUYAHOGA OH - BUCKEYE (PLANT 9178),0,74400,8000,7107,06/09 00:00:00 EDT,37200,DIESEL,Daily,1,2015-06-08 00:43:49,1335,2015-06-08
36,BP,Contract,,Unknown,110,50 - Commercial,260400,286440.0,CUYAHOGA OH - BUCKEYE (PLANT 9178),257127,44420,8000,7107,06/10 00:00:00 EDT,260400,DIESEL,Weekly,1,2015-06-08 00:43:49,1336,2015-06-08
37,BP,Contract,,Unknown,200,50 - Commercial,37200,74400.0,CUYAHOGA OH - BUCKEYE (PLANT 9178),0,74400,8000,8142,06/10 00:00:00 EDT,37200,DIESEL,Daily,2,2015-06-09 07:55:45,1587,2015-06-09
38,BP,Contract,,Unknown,110,50 - Commercial,260400,286440.0,CUYAHOGA OH - BUCKEYE (PLANT 9178),302582,0,8000,8142,06/10 00:00:00 EDT,260400,DIESEL,Weekly,2,2015-06-09 07:55:45,1588,2015-06-09
39,BP,Contract,,Unknown,110,50 - Commercial,3746,,CUYAHOGA OH - BUCKEYE (PLANT 9178),0,4121,0,0,06/10 00:00:00 EDT,3746,PREMIUM,Weekly,2,2015-06-03 07:40:38,641,2015-06-03
40,BP,Contract,,Unknown,110,50 - Commercial,3746,,CUYAHOGA OH - BUCKEYE (PLANT 9178),0,4121,0,0,06/10 00:00:00 EDT,3746,PREMIUM,Weekly,1,2015-06-04 05:31:03,1084,2015-06-04
41,BP,Contract,,Unknown,110,50 - Commercial,3746,,CUYAHOGA OH - BUCKEYE (PLANT 9178),2201,1920,0,0,06/10 00:00:00 EDT,3746,PREMIUM,Weekly,1,2015-06-05 03:38:23,1147,2015-06-05
42,BP,Contract,,Unknown,110,50 - Commercial,3746,,CUYAHOGA OH - BUCKEYE (PLANT 9178),4605,-484,0,0,06/10 00:00:00 EDT,3746,PREMIUM,Weekly,1,2015-06-08 00:43:49,1337,2015-06-08
43,BP,Contract,,Unknown,110,50 - Commercial,3746,,CUYAHOGA OH - BUCKEYE (PLANT 9178),5905,-484,8000,6700,06/10 00:00:00 EDT,3746,PREMIUM,Weekly,2,2015-06-09 07:55:45,1589,2015-06-09
44,BP,Contract,,Unknown,200,50 - Commercial,9281,18562.0,CUYAHOGA OH - BUCKEYE (PLANT 9178),17101,1461,0,0,06/04 00:00:00 EDT,9281,REGULAR,Daily,2,2015-06-03 07:40:38,642,2015-06-03
45,BP,Contract,,Unknown,110,50 - Commercial,64970,71467.0,CUYAHOGA OH - BUCKEYE (PLANT 9178),17101,54366,0,0,06/10 00:00:00 EDT,64970,REGULAR,Weekly,2,2015-06-03 07:40:38,643,2015-06-03
46,BP,Contract,,Unknown,200,50 - Commercial,9281,18562.0,CUYAHOGA OH - BUCKEYE (PLANT 9178),8608,9954,8000,8000,06/05 00:00:00 EDT,9281,REGULAR,Daily,1,2015-06-04 05:31:03,1085,2015-06-04
47,BP,Contract,,Unknown,110,50 - Commercial,64970,71467.0,CUYAHOGA OH - BUCKEYE (PLANT 9178),25709,45758,8000,8000,06/10 00:00:00 EDT,64970,REGULAR,Weekly,1,2015-06-04 05:31:03,1086,2015-06-04
48,BP,Contract,,Unknown,200,50 - Commercial,9281,18562.0,CUYAHOGA OH - BUCKEYE (PLANT 9178),7700,10862,8000,8000,06/06 00:00:00 EDT,9281,REGULAR,Daily,1,2015-06-05 03:38:23,1148,2015-06-05
49,BP,Contract,,Unknown,110,50 - Commercial,64970,71467.0,CUYAHOGA OH - BUCKEYE (PLANT 9178),40911,30556,8000,8000,06/10 00:00:00 EDT,64970,REGULAR,Weekly,1,2015-06-05 03:38:23,1149,2015-06-05
50,BP,Contract,,Unknown,200,50 - Commercial,9281,18562.0,CUYAHOGA OH - BUCKEYE (PLANT 9178),0,18562,8000,2512,06/09 00:00:00 EDT,9281,REGULAR,Daily,1,2015-06-08 00:43:49,1338,2015-06-08
51,BP,Contract,,Unknown,110,50 - Commercial,64970,71467.0,CUYAHOGA OH - BUCKEYE (PLANT 9178),81979,0,8000,2512,06/10 00:00:00 EDT,64970,REGULAR,Weekly,1,2015-06-08 00:43:49,1339,2015-06-08
52,BP,Contract,,Unknown,200,50 - Commercial,9281,18562.0,CUYAHOGA OH - BUCKEYE (PLANT 9178),0,18562,8000,2512,06/10 00:00:00 EDT,9281,REGULAR,Daily,2,2015-06-09 07:55:45,1590,2015-06-09
53,BP,Contract,,Unknown,110,50 - Commercial,64970,71467.0,CUYAHOGA OH - BUCKEYE (PLANT 9178),81979,0,8000,2512,06/10 00:00:00 EDT,64970,REGULAR,Weekly,2,2015-06-09 07:55:45,1591,2015-06-09
54,BP,Contract,,Unknown,200,50 - Commercial,25806,51612.0,EAST CHICAGO IN - BUCKEYE (PLANT 6410),0,51612,0,0,06/04 00:00:00 CDT,25806,DIESEL,Daily,2,2015-06-03 07:40:38,644,2015-06-03
55,BP,Contract,,Unknown,110,50 - Commercial,180645,,EAST CHICAGO IN - BUCKEYE (PLANT 6410),0,198710,0,0,06/10 00:00:00 CDT,180645,DIESEL,Weekly,2,2015-06-03 07:40:38,645,2015-06-03
56,BP,Contract,,Unknown,110,50 - Commercial,180645,,EAST CHICAGO IN - BUCKEYE (PLANT 6410),0,198710,0,0,06/10 00:00:00 CDT,180645,DIESEL,Weekly,1,2015-06-08 00:43:49,1340,2015-06-08
57,BP,Contract,,Unknown,110,50 - Commercial,180645,,EAST CHICAGO IN - BUCKEYE (PLANT 6410),0,198710,0,0,06/10 00:00:00 CDT,180645,DIESEL,Weekly,2,2015-06-09 07:55:45,1592,2015-06-09
58,BP,Contract,,Unknown,110,50 - Commercial,2813,,EAST CHICAGO IN - BUCKEYE (PLANT 6410),0,3094,0,0,06/10 00:00:00 CDT,2813,PREMIUM,Weekly,2,2015-06-03 07:40:38,646,2015-06-03
59,BP,Contract,,Unknown,110,50 - Commercial,2813,,EAST CHICAGO IN - BUCKEYE (PLANT 6410),0,3094,0,0,06/10 00:00:00 CDT,2813,PREMIUM,Weekly,1,2015-06-08 00:43:49,1341,2015-06-08
60,BP,Contract,,Unknown,110,50 - Commercial,2813,,EAST CHICAGO IN - BUCKEYE (PLANT 6410),0,3094,0,0,06/10 00:00:00 CDT,2813,PREMIUM,Weekly,2,2015-06-09 07:55:45,1593,2015-06-09
61,BP,Contract,,Unknown,200,50 - Commercial,5405,10810.0,EAST CHICAGO IN - BUCKEYE (PLANT 6410),0,10810,0,0,06/04 00:00:00 CDT,5405,REGULAR,Daily,2,2015-06-03 07:40:38,647,2015-06-03
62,BP,Contract,,Unknown,110,50 - Commercial,37832,,EAST CHICAGO IN - BUCKEYE (PLANT 6410),0,41615,0,0,06/10 00:00:00 CDT,37832,REGULAR,Weekly,2,2015-06-03 07:40:38,648,2015-06-03
63,BP,Contract,,Unknown,110,50 - Commercial,37832,,EAST CHICAGO IN - BUCKEYE (PLANT 6410),0,41615,0,0,06/10 00:00:00 CDT,37832,REGULAR,Weekly,1,2015-06-08 00:43:49,1342,2015-06-08
64,BP,Contract,,Unknown,110,50 - Commercial,37832,,EAST CHICAGO IN - BUCKEYE (PLANT 6410),0,41615,0,0,06/10 00:00:00 CDT,37832,REGULAR,Weekly,2,2015-06-09 07:55:45,1594,2015-06-09
65,BP,Contract,,Unknown,200,50 - Commercial,263333,526666.0,INDIANAPOLIS IN - BP (PLANT 0452),100010,426656,0,0,06/04 00:00:00 EDT,263333,DIESEL,Daily,2,2015-06-03 07:40:38,649,2015-06-03
66,BP,Contract,,Unknown,110,50 - Commercial,1843333,,INDIANAPOLIS IN - BP (PLANT 0452),100010,1927656,0,0,06/10 00:00:00 EDT,1843333,DIESEL,Weekly,2,2015-06-03 07:40:38,650,2015-06-03
67,BP,Contract,,Unknown,200,50 - Commercial,263333,526666.0,INDIANAPOLIS IN - BP (PLANT 0452),97878,428788,0,0,06/05 00:00:00 EDT,263333,DIESEL,Daily,1,2015-06-04 05:31:03,1087,2015-06-04
68,BP,Contract,,Unknown,110,50 - Commercial,1843333,,INDIANAPOLIS IN - BP (PLANT 0452),556543,1471123,0,0,06/10 00:00:00 EDT,1843333,DIESEL,Weekly,1,2015-06-04 05:31:03,1088,2015-06-04
69,BP,Contract,,Unknown,200,50 - Commercial,263333,526666.0,INDIANAPOLIS IN - BP (PLANT 0452),81904,444762,0,0,06/06 00:00:00 EDT,263333,DIESEL,Daily,1,2015-06-05 03:38:23,1150,2015-06-05
70,BP,Contract,,Unknown,110,50 - Commercial,1843333,,INDIANAPOLIS IN - BP (PLANT 0452),907711,1119955,0,0,06/10 00:00:00 EDT,1843333,DIESEL,Weekly,1,2015-06-05 03:38:23,1151,2015-06-05
71,BP,Contract,,Unknown,200,50 - Commercial,339111,678222.0,INDIANAPOLIS IN - BP (PLANT 0452),0,678222,0,0,06/09 00:00:00 EDT,339111,DIESEL,Daily,1,2015-06-08 00:43:49,1343,2015-06-08
72,BP,Contract,,Unknown,110,50 - Commercial,2373777,,INDIANAPOLIS IN - BP (PLANT 0452),1464741,1146414,0,0,06/10 00:00:00 EDT,2373777,DIESEL,Weekly,1,2015-06-08 00:43:49,1344,2015-06-08
73,BP,Contract,,Unknown,200,50 - Commercial,339111,678222.0,INDIANAPOLIS IN - BP (PLANT 0452),111753,566469,0,0,06/10 00:00:00 EDT,339111,DIESEL,Daily,2,2015-06-09 07:55:45,1595,2015-06-09
74,BP,Contract,,Unknown,110,50 - Commercial,2373777,,INDIANAPOLIS IN - BP (PLANT 0452),1938921,672234,0,0,06/10 00:00:00 EDT,2373777,DIESEL,Weekly,2,2015-06-09 07:55:45,1596,2015-06-09
75,BP,Contract,,Unknown,110,50 - Commercial,14898,,INDIANAPOLIS IN - BP (PLANT 0452),9062,7326,0,0,06/10 00:00:00 EDT,14898,PREMIUM,Weekly,2,2015-06-03 07:40:38,651,2015-06-03
76,BP,Contract,,Unknown,110,50 - Commercial,14898,,INDIANAPOLIS IN - BP (PLANT 0452),11314,5074,0,0,06/10 00:00:00 EDT,14898,PREMIUM,Weekly,1,2015-06-04 05:31:03,1089,2015-06-04
77,BP,Contract,,Unknown,110,50 - Commercial,14898,,INDIANAPOLIS IN - BP (PLANT 0452),11314,5074,0,0,06/10 00:00:00 EDT,14898,PREMIUM,Weekly,1,2015-06-05 03:38:23,1152,2015-06-05
78,BP,Contract,,Unknown,110,50 - Commercial,14898,,INDIANAPOLIS IN - BP (PLANT 0452),26536,-732,8000,1416,06/10 00:00:00 EDT,14898,PREMIUM,Weekly,1,2015-06-08 00:43:49,1345,2015-06-08
79,BP,Contract,,Unknown,110,50 - Commercial,14898,,INDIANAPOLIS IN - BP (PLANT 0452),26536,-732,8000,1416,06/10 00:00:00 EDT,14898,PREMIUM,Weekly,2,2015-06-09 07:55:45,1597,2015-06-09
80,BP,Contract,,Unknown,200,50 - Commercial,39894,79788.0,INDIANAPOLIS IN - BP (PLANT 0452),64681,15107,0,0,06/04 00:00:00 EDT,39894,REGULAR,Daily,2,2015-06-03 07:40:38,652,2015-06-03
81,BP,Contract,,Unknown,110,50 - Commercial,279257,,INDIANAPOLIS IN - BP (PLANT 0452),64681,242502,0,0,06/10 00:00:00 EDT,279257,REGULAR,Weekly,2,2015-06-03 07:40:38,653,2015-06-03
82,BP,Contract,,Unknown,200,50 - Commercial,39894,79788.0,INDIANAPOLIS IN - BP (PLANT 0452),8106,71682,32000,23197,06/05 00:00:00 EDT,39894,REGULAR,Daily,1,2015-06-04 05:31:03,1090,2015-06-04
83,BP,Contract,,Unknown,110,50 - Commercial,279257,,INDIANAPOLIS IN - BP (PLANT 0452),96697,219289,32000,23197,06/10 00:00:00 EDT,279257,REGULAR,Weekly,1,2015-06-04 05:31:03,1091,2015-06-04
84,BP,Contract,,Unknown,200,50 - Commercial,39894,79788.0,INDIANAPOLIS IN - BP (PLANT 0452),0,79788,32000,23197,06/06 00:00:00 EDT,39894,REGULAR,Daily,1,2015-06-05 03:38:23,1153,2015-06-05
85,BP,Contract,,Unknown,110,50 - Commercial,279257,,INDIANAPOLIS IN - BP (PLANT 0452),104873,211113,32000,23197,06/10 00:00:00 EDT,279257,REGULAR,Weekly,1,2015-06-05 03:38:23,1154,2015-06-05
86,BP,Contract,,Unknown,200,50 - Commercial,39894,79788.0,INDIANAPOLIS IN - BP (PLANT 0452),0,79788,32000,12103,06/09 00:00:00 EDT,39894,REGULAR,Daily,1,2015-06-08 00:43:49,1346,2015-06-08
87,BP,Contract,,Unknown,110,50 - Commercial,279257,,INDIANAPOLIS IN - BP (PLANT 0452),254086,72994,32000,12103,06/10 00:00:00 EDT,279257,REGULAR,Weekly,1,2015-06-08 00:43:49,1347,2015-06-08
88,BP,Contract,,Unknown,200,50 - Commercial,39894,79788.0,INDIANAPOLIS IN - BP (PLANT 0452),0,79788,32000,12103,06/10 00:00:00 EDT,39894,REGULAR,Daily,2,2015-06-09 07:55:45,1598,2015-06-09
89,BP,Contract,,Unknown,110,50 - Commercial,279257,,INDIANAPOLIS IN - BP (PLANT 0452),300248,26832,32000,12103,06/10 00:00:00 EDT,279257,REGULAR,Weekly,2,2015-06-09 07:55:45,1599,2015-06-09
90,BP,Contract,,Unknown,200,50 - Commercial,105033,210066.0,KANSAS CITY KS - MAGELLAN (PLANT 0330),0,210066,0,0,06/04 00:00:00 CDT,105033,DIESEL,Daily,2,2015-06-03 07:40:38,654,2015-06-03
91,BP,Contract,,Unknown,110,50 - Commercial,735231,,KANSAS CITY KS - MAGELLAN (PLANT 0330),0,808754,0,0,06/10 00:00:00 CDT,735231,DIESEL,Weekly,2,2015-06-03 07:40:38,655,2015-06-03
92,BP,Contract,,Unknown,200,50 - Commercial,105033,210066.0,KANSAS CITY KS - MAGELLAN (PLANT 0330),0,210066,0,0,06/05 00:00:00 CDT,105033,DIESEL,Daily,1,2015-06-04 05:31:03,1092,2015-06-04
93,BP,Contract,,Unknown,110,50 - Commercial,735231,,KANSAS CITY KS - MAGELLAN (PLANT 0330),0,808754,0,0,06/10 00:00:00 CDT,735231,DIESEL,Weekly,1,2015-06-04 05:31:03,1093,2015-06-04
94,BP,Contract,,Unknown,200,50 - Commercial,105033,210066.0,KANSAS CITY KS - MAGELLAN (PLANT 0330),0,210066,0,0,06/06 00:00:00 CDT,105033,DIESEL,Daily,1,2015-06-05 03:38:23,1155,2015-06-05
95,BP,Contract,,Unknown,110,50 - Commercial,735231,,KANSAS CITY KS - MAGELLAN (PLANT 0330),0,808754,0,0,06/10 00:00:00 CDT,735231,DIESEL,Weekly,1,2015-06-05 03:38:23,1156,2015-06-05
96,BP,Contract,,Unknown,200,50 - Commercial,105033,210066.0,KANSAS CITY KS - MAGELLAN (PLANT 0330),0,210066,0,0,06/08 00:00:00 CDT,105033,DIESEL,Daily,1,2015-06-08 00:43:49,1348,2015-06-08
97,BP,Contract,,Unknown,110,50 - Commercial,735231,,KANSAS CITY KS - MAGELLAN (PLANT 0330),0,808754,0,0,06/10 00:00:00 CDT,735231,DIESEL,Weekly,1,2015-06-08 00:43:49,1349,2015-06-08
98,BP,Contract,,Unknown,200,50 - Commercial,105033,210066.0,KANSAS CITY KS - MAGELLAN (PLANT 0330),0,210066,0,0,06/10 00:00:00 CDT,105033,DIESEL,Daily,2,2015-06-09 07:55:45,1600,2015-06-09
99,BP,Contract,,Unknown,110,50 - Commercial,735231,,KANSAS CITY KS - MAGELLAN (PLANT 0330),0,808754,0,0,06/10 00:00:00 CDT,735231,DIESEL,Weekly,2,2015-06-09 07:55:45,1601,2015-06-09
100,BP,Contract,,Unknown,100,50 - Commercial,3357,3357.0,NAPOLEON MI - BUCKEYE (PLANT 9122),0,3357,0,0,06/10 00:00:00 EDT,3357,PREMIUM 9,Weekly,2,2015-06-03 07:40:38,656,2015-06-03
101,BP,Contract,,Unknown,100,50 - Commercial,3357,3357.0,NAPOLEON MI - BUCKEYE (PLANT 9122),0,3357,0,0,06/10 00:00:00 EDT,3357,PREMIUM 9,Weekly,1,2015-06-04 05:31:03,1094,2015-06-04
102,BP,Contract,,Unknown,100,50 - Commercial,3357,3357.0,NAPOLEON MI - BUCKEYE (PLANT 9122),0,3357,0,0,06/10 00:00:00 EDT,3357,PREMIUM 9,Weekly,1,2015-06-05 03:38:23,1157,2015-06-05
103,BP,Contract,,Unknown,100,50 - Commercial,3357,3357.0,NAPOLEON MI - BUCKEYE (PLANT 9122),0,3357,0,0,06/10 00:00:00 EDT,3357,PREMIUM 9,Weekly,1,2015-06-08 00:43:49,1350,2015-06-08
104,BP,Contract,,Unknown,100,50 - Commercial,3357,3357.0,NAPOLEON MI - BUCKEYE (PLANT 9122),0,3357,0,0,06/10 00:00:00 EDT,3357,PREMIUM 9,Weekly,2,2015-06-09 07:55:45,1602,2015-06-09
105,BP,Contract,,Unknown,110,50 - Commercial,765590,842149.0,OMAHA NE - MAGELLAN (PLANT 0351),0,842149,0,0,06/10 00:00:00 CDT,765590,DIESEL,Weekly,1,2015-06-08 00:43:49,1351,2015-06-08
106,BP,Contract,,Unknown,110,50 - Commercial,765590,842149.0,OMAHA NE - MAGELLAN (PLANT 0351),0,842149,0,0,06/10 00:00:00 CDT,765590,DIESEL,Weekly,2,2015-06-09 07:55:45,1603,2015-06-09
107,BP,Contract,,Unknown,100,50 - Commercial,15236,15236.0,RIVER ROUGE MI - BUCKEYE (PLANT 9123),0,15236,0,0,06/10 00:00:00 EDT,15236,PREMIUM,Weekly,2,2015-06-03 07:40:38,657,2015-06-03
108,BP,Contract,,Unknown,100,50 - Commercial,15236,15236.0,RIVER ROUGE MI - BUCKEYE (PLANT 9123),0,15236,0,0,06/10 00:00:00 EDT,15236,PREMIUM,Weekly,1,2015-06-04 05:31:03,1095,2015-06-04
109,BP,Contract,,Unknown,100,50 - Commercial,15236,15236.0,RIVER ROUGE MI - BUCKEYE (PLANT 9123),0,15236,0,0,06/10 00:00:00 EDT,15236,PREMIUM,Weekly,1,2015-06-05 03:38:23,1158,2015-06-05
110,BP,Contract,,Unknown,100,50 - Commercial,15236,15236.0,RIVER ROUGE MI - BUCKEYE (PLANT 9123),4701,10535,0,0,06/10 00:00:00 EDT,15236,PREMIUM,Weekly,1,2015-06-08 00:43:49,1352,2015-06-08
111,BP,Contract,,Unknown,100,50 - Commercial,15236,15236.0,RIVER ROUGE MI - BUCKEYE (PLANT 9123),4701,10535,0,0,06/10 00:00:00 EDT,15236,PREMIUM,Weekly,2,2015-06-09 07:55:45,1604,2015-06-09
112,BP,Contract,,Unknown,200,50 - Commercial,33990,67980.0,RIVER ROUGE MI - BUCKEYE (PLANT 9123),0,67980,0,0,06/04 00:00:00 EDT,33990,REGULAR,Daily,2,2015-06-03 07:40:38,658,2015-06-03
113,BP,Contract,,Unknown,100,50 - Commercial,237931,237931.0,RIVER ROUGE MI - BUCKEYE (PLANT 9123),0,237931,0,0,06/10 00:00:00 EDT,237931,REGULAR,Weekly,2,2015-06-03 07:40:38,659,2015-06-03
