,alerts_ratability,en_allocation_status,percentage_allocation,account_type,base_gallons,beginning_gallons,supplier_terminal_name,lifted_gallons,remaining_gallons,additional_gallons_allowed,additional_gallons_remaining,next_refresh_date,next_refresh_base_gallons,product_name,period,batchno,execution_date,staging_id,date
27,,Unknown,110,50 - Commercial,270968,,CORALVILLE IA - MAGELLAN (PLANT 3385),7401,290664,0,0,06/10 00:00:00 CDT,270968,DIESEL,Weekly,1,2015-06-05 03:38:23,1144,2015-06-05
28,,Unknown,110,50 - Commercial,270968,,CORALVILLE IA - MAGELLAN (PLANT 3385),29707,268358,0,0,06/10 00:00:00 CDT,270968,DIESEL,Weekly,1,2015-06-08 00:43:49,1334,2015-06-08
29,,Unknown,200,50 - Commercial,37200,74400.0,CUYAHOGA OH - BUCKEYE (PLANT 9178),15204,59196,0,0,06/04 00:00:00 EDT,37200,DIESEL,Daily,2,2015-06-03 07:40:38,639,2015-06-03
30,,Unknown,110,50 - Commercial,260400,286440.0,CUYAHOGA OH - BUCKEYE (PLANT 9178),15204,271236,0,0,06/10 00:00:00 EDT,260400,DIESEL,Weekly,2,2015-06-03 07:40:38,640,2015-06-03
31,,Unknown,200,50 - Commercial,37200,74400.0,CUYAHOGA OH - BUCKEYE (PLANT 9178),22815,51585,0,0,06/05 00:00:00 EDT,37200,DIESEL,Daily,1,2015-06-04 05:31:03,1082,2015-06-04
32,,Unknown,110,50 - Commercial,260400,286440.0,CUYAHOGA OH - BUCKEYE (PLANT 9178),98448,187992,0,0,06/10 00:00:00 EDT,260400,DIESEL,Weekly,1,2015-06-04 05:31:03,1083,2015-06-04
33,,Unknown,200,50 - Commercial,37200,74400.0,CUYAHOGA OH - BUCKEYE (PLANT 9178),7603,66797,8000,7107,06/06 00:00:00 EDT,37200,DIESEL,Daily,1,2015-06-05 03:38:23,1145,2015-06-05
34,,Unknown,110,50 - Commercial,260400,286440.0,CUYAHOGA OH - BUCKEYE (PLANT 9178),174080,127467,8000,7107,06/10 00:00:00 EDT,260400,DIESEL,Weekly,1,2015-06-05 03:38:23,1146,2015-06-05
35,,Unknown,200,50 - Commercial,37200,74400.0,CUYAHOGA OH - BUCKEYE (PLANT 9178),0,74400,8000,7107,06/09 00:00:00 EDT,37200,DIESEL,Daily,1,2015-06-08 00:43:49,1335,2015-06-08
36,,Unknown,110,50 - Commercial,260400,286440.0,CUYAHOGA OH - BUCKEYE (PLANT 9178),257127,44420,8000,7107,06/10 00:00:00 EDT,260400,DIESEL,Weekly,1,2015-06-08 00:43:49,1336,2015-06-08
37,,Unknown,200,50 - Commercial,37200,74400.0,CUYAHOGA OH - BUCKEYE (PLANT 9178),0,74400,8000,8142,06/10 00:00:00 EDT,37200,DIESEL,Daily,2,2015-06-09 07:55:45,1587,2015-06-09
38,,Unknown,110,50 - Commercial,260400,286440.0,CUYAHOGA OH - BUCKEYE (PLANT 9178),302582,0,8000,8142,06/10 00:00:00 EDT,260400,DIESEL,Weekly,2,2015-06-09 07:55:45,1588,2015-06-09
39,,Unknown,110,50 - Commercial,3746,,CUYAHOGA OH - BUCKEYE (PLANT 9178),0,4121,0,0,06/10 00:00:00 EDT,3746,PREMIUM,Weekly,2,2015-06-03 07:40:38,641,2015-06-03
40,,Unknown,110,50 - Commercial,3746,,CUYAHOGA OH - BUCKEYE (PLANT 9178),0,4121,0,0,06/10 00:00:00 EDT,3746,PREMIUM,Weekly,1,2015-06-04 05:31:03,1084,2015-06-04
41,,Unknown,110,50 - Commercial,3746,,CUYAHOGA OH - BUCKEYE (PLANT 9178),2201,1920,0,0,06/10 00:00:00 EDT,3746,PREMIUM,Weekly,1,2015-06-05 03:38:23,1147,2015-06-05
42,,Unknown,110,50 - Commercial,3746,,CUYAHOGA OH - BUCKEYE (PLANT 9178),4605,-484,0,0,06/10 00:00:00 EDT,3746,PREMIUM,Weekly,1,2015-06-08 00:43:49,1337,2015-06-08
43,,Unknown,110,50 - Commercial,3746,,CUYAHOGA OH - BUCKEYE (PLANT 9178),5905,-484,8000,6700,06/10 00:00:00 EDT,3746,PREMIUM,Weekly,2,2015-06-09 07:55:45,1589,2015-06-09
44,,Unknown,200,50 - Commercial,9281,18562.0,CUYAHOGA OH - BUCKEYE (PLANT 9178),17101,1461,0,0,06/04 00:00:00 EDT,9281,REGULAR,Daily,2,2015-06-03 07:40:38,642,2015-06-03
45,,Unknown,110,50 - Commercial,64970,71467.0,CUYAHOGA OH - BUCKEYE (PLANT 9178),17101,54366,0,0,06/10 00:00:00 EDT,64970,REGULAR,Weekly,2,2015-06-03 07:40:38,643,2015-06-03
46,,Unknown,200,50 - Commercial,9281,18562.0,CUYAHOGA OH - BUCKEYE (PLANT 9178),8608,9954,8000,8000,06/05 00:00:00 EDT,9281,REGULAR,Daily,1,2015-06-04 05:31:03,1085,2015-06-04
47,,Unknown,110,50 - Commercial,64970,71467.0,CUYAHOGA OH - BUCKEYE (PLANT 9178),25709,45758,8000,8000,06/10 00:00:00 EDT,64970,REGULAR,Weekly,1,2015-06-04 05:31:03,1086,2015-06-04
48,,Unknown,200,50 - Commercial,9281,18562.0,CUYAHOGA OH - BUCKEYE (PLANT 9178),7700,10862,8000,8000,06/06 00:00:00 EDT,9281,REGULAR,Daily,1,2015-06-05 03:38:23,1148,2015-06-05
49,,Unknown,110,50 - Commercial,64970,71467.0,CUYAHOGA OH - BUCKEYE (PLANT 9178),40911,30556,8000,8000,06/10 00:00:00 EDT,64970,REGULAR,Weekly,1,2015-06-05 03:38:23,1149,2015-06-05
50,,Unknown,200,50 - Commercial,9281,18562.0,CUYAHOGA OH - BUCKEYE (PLANT 9178),0,18562,8000,2512,06/09 00:00:00 EDT,9281,REGULAR,Daily,1,2015-06-08 00:43:49,1338,2015-06-08
51,,Unknown,110,50 - Commercial,64970,71467.0,CUYAHOGA OH - BUCKEYE (PLANT 9178),81979,0,8000,2512,06/10 00:00:00 EDT,64970,REGULAR,Weekly,1,2015-06-08 00:43:49,1339,2015-06-08
52,,Unknown,200,50 - Commercial,9281,18562.0,CUYAHOGA OH - BUCKEYE (PLANT 9178),0,18562,8000,2512,06/10 00:00:00 EDT,9281,REGULAR,Daily,2,2015-06-09 07:55:45,1590,2015-06-09
53,,Unknown,110,50 - Commercial,64970,71467.0,CUYAHOGA OH - BUCKEYE (PLANT 9178),81979,0,8000,2512,06/10 00:00:00 EDT,64970,REGULAR,Weekly,2,2015-06-09 07:55:45,1591,2015-06-09
54,,Unknown,200,50 - Commercial,25806,51612.0,EAST CHICAGO IN - BUCKEYE (PLANT 6410),0,51612,0,0,06/04 00:00:00 CDT,25806,DIESEL,Daily,2,2015-06-03 07:40:38,644,2015-06-03
55,,Unknown,110,50 - Commercial,180645,,EAST CHICAGO IN - BUCKEYE (PLANT 6410),0,198710,0,0,06/10 00:00:00 CDT,180645,DIESEL,Weekly,2,2015-06-03 07:40:38,645,2015-06-03
56,,Unknown,110,50 - Commercial,180645,,EAST CHICAGO IN - BUCKEYE (PLANT 6410),0,198710,0,0,06/10 00:00:00 CDT,180645,DIESEL,Weekly,1,2015-06-08 00:43:49,1340,2015-06-08
57,,Unknown,110,50 - Commercial,180645,,EAST CHICAGO IN - BUCKEYE (PLANT 6410),0,198710,0,0,06/10 00:00:00 CDT,180645,DIESEL,Weekly,2,2015-06-09 07:55:45,1592,2015-06-09
58,,Unknown,110,50 - Commercial,2813,,EAST CHICAGO IN - BUCKEYE (PLANT 6410),0,3094,0,0,06/10 00:00:00 CDT,2813,PREMIUM,Weekly,2,2015-06-03 07:40:38,646,2015-06-03
59,,Unknown,110,50 - Commercial,2813,,EAST CHICAGO IN - BUCKEYE (PLANT 6410),0,3094,0,0,06/10 00:00:00 CDT,2813,PREMIUM,Weekly,1,2015-06-08 00:43:49,1341,2015-06-08
60,,Unknown,110,50 - Commercial,2813,,EAST CHICAGO IN - BUCKEYE (PLANT 6410),0,3094,0,0,06/10 00:00:00 CDT,2813,PREMIUM,Weekly,2,2015-06-09 07:55:45,1593,2015-06-09
61,,Unknown,200,50 - Commercial,5405,10810.0,EAST CHICAGO IN - BUCKEYE (PLANT 6410),0,10810,0,0,06/04 00:00:00 CDT,5405,REGULAR,Daily,2,2015-06-03 07:40:38,647,2015-06-03
62,,Unknown,110,50 - Commercial,37832,,EAST CHICAGO IN - BUCKEYE (PLANT 6410),0,41615,0,0,06/10 00:00:00 CDT,37832,REGULAR,Weekly,2,2015-06-03 07:40:38,648,2015-06-03
63,,Unknown,110,50 - Commercial,37832,,EAST CHICAGO IN - BUCKEYE (PLANT 6410),0,41615,0,0,06/10 00:00:00 CDT,37832,REGULAR,Weekly,1,2015-06-08 00:43:49,1342,2015-06-08
64,,Unknown,110,50 - Commercial,37832,,EAST CHICAGO IN - BUCKEYE (PLANT 6410),0,41615,0,0,06/10 00:00:00 CDT,37832,REGULAR,Weekly,2,2015-06-09 07:55:45,1594,2015-06-09
65,,Unknown,200,50 - Commercial,263333,526666.0,INDIANAPOLIS IN - BP (PLANT 0452),100010,426656,0,0,06/04 00:00:00 EDT,263333,DIESEL,Daily,2,2015-06-03 07:40:38,649,2015-06-03
66,,Unknown,110,50 - Commercial,1843333,,INDIANAPOLIS IN - BP (PLANT 0452),100010,1927656,0,0,06/10 00:00:00 EDT,1843333,DIESEL,Weekly,2,2015-06-03 07:40:38,650,2015-06-03
67,,Unknown,200,50 - Commercial,263333,526666.0,INDIANAPOLIS IN - BP (PLANT 0452),97878,428788,0,0,06/05 00:00:00 EDT,263333,DIESEL,Daily,1,2015-06-04 05:31:03,1087,2015-06-04
68,,Unknown,110,50 - Commercial,1843333,,INDIANAPOLIS IN - BP (PLANT 0452),556543,1471123,0,0,06/10 00:00:00 EDT,1843333,DIESEL,Weekly,1,2015-06-04 05:31:03,1088,2015-06-04
69,,Unknown,200,50 - Commercial,263333,526666.0,INDIANAPOLIS IN - BP (PLANT 0452),81904,444762,0,0,06/06 00:00:00 EDT,263333,DIESEL,Daily,1,2015-06-05 03:38:23,1150,2015-06-05
70,,Unknown,110,50 - Commercial,1843333,,INDIANAPOLIS IN - BP (PLANT 0452),907711,1119955,0,0,06/10 00:00:00 EDT,1843333,DIESEL,Weekly,1,2015-06-05 03:38:23,1151,2015-06-05
71,,Unknown,200,50 - Commercial,339111,678222.0,INDIANAPOLIS IN - BP (PLANT 0452),0,678222,0,0,06/09 00:00:00 EDT,339111,DIESEL,Daily,1,2015-06-08 00:43:49,1343,2015-06-08
72,,Unknown,110,50 - Commercial,2373777,,INDIANAPOLIS IN - BP (PLANT 0452),1464741,1146414,0,0,06/10 00:00:00 EDT,2373777,DIESEL,Weekly,1,2015-06-08 00:43:49,1344,2015-06-08
73,,Unknown,200,50 - Commercial,339111,678222.0,INDIANAPOLIS IN - BP (PLANT 0452),111753,566469,0,0,06/10 00:00:00 EDT,339111,DIESEL,Daily,2,2015-06-09 07:55:45,1595,2015-06-09
74,,Unknown,110,50 - Commercial,2373777,,INDIANAPOLIS IN - BP (PLANT 0452),1938921,672234,0,0,06/10 00:00:00 EDT,2373777,DIESEL,Weekly,2,2015-06-09 07:55:45,1596,2015-06-09
75,,Unknown,110,50 - Commercial,14898,,INDIANAPOLIS IN - BP (PLANT 0452),9062,7326,0,0,06/10 00:00:00 EDT,14898,PREMIUM,Weekly,2,2015-06-03 07:40:38,651,2015-06-03
76,,Unknown,110,50 - Commercial,14898,,INDIANAPOLIS IN - BP (PLANT 0452),11314,5074,0,0,06/10 00:00:00 EDT,14898,PREMIUM,Weekly,1,2015-06-04 05:31:03,1089,2015-06-04
77,,Unknown,110,50 - Commercial,14898,,INDIANAPOLIS IN - BP (PLANT 0452),11314,5074,0,0,06/10 00:00:00 EDT,14898,PREMIUM,Weekly,1,2015-06-05 03:38:23,1152,2015-06-05
78,,Unknown,110,50 - Commercial,14898,,INDIANAPOLIS IN - BP (PLANT 0452),26536,-732,8000,1416,06/10 00:00:00 EDT,14898,PREMIUM,Weekly,1,2015-06-08 00:43:49,1345,2015-06-08
79,,Unknown,110,50 - Commercial,14898,,INDIANAPOLIS IN - BP (PLANT 0452),26536,-732,8000,1416,06/10 00:00:00 EDT,14898,PREMIUM,Weekly,2,2015-06-09 07:55:45,1597,2015-06-09
80,,Unknown,200,50 - Commercial,39894,79788.0,INDIANAPOLIS IN - BP (PLANT 0452),64681,15107,0,0,06/04 00:00:00 EDT,39894,REGULAR,Daily,2,2015-06-03 07:40:38,652,2015-06-03
81,,Unknown,110,50 - Commercial,279257,,INDIANAPOLIS IN - BP (PLANT 0452),64681,242502,0,0,06/10 00:00:00 EDT,279257,REGULAR,Weekly,2,2015-06-03 07:40:38,653,2015-06-03
82,,Unknown,200,50 - Commercial,39894,79788.0,INDIANAPOLIS IN - BP (PLANT 0452),8106,71682,32000,23197,06/05 00:00:00 EDT,39894,REGULAR,Daily,1,2015-06-04 05:31:03,1090,2015-06-04
83,,Unknown,110,50 - Commercial,279257,,INDIANAPOLIS IN - BP (PLANT 0452),96697,219289,32000,23197,06/10 00:00:00 EDT,279257,REGULAR,Weekly,1,2015-06-04 05:31:03,1091,2015-06-04
84,,Unknown,200,50 - Commercial,39894,79788.0,INDIANAPOLIS IN - BP (PLANT 0452),0,79788,32000,23197,06/06 00:00:00 EDT,39894,REGULAR,Daily,1,2015-06-05 03:38:23,1153,2015-06-05
85,,Unknown,110,50 - Commercial,279257,,INDIANAPOLIS IN - BP (PLANT 0452),104873,211113,32000,23197,06/10 00:00:00 EDT,279257,REGULAR,Weekly,1,2015-06-05 03:38:23,1154,2015-06-05
86,,Unknown,200,50 - Commercial,39894,79788.0,INDIANAPOLIS IN - BP (PLANT 0452),0,79788,32000,12103,06/09 00:00:00 EDT,39894,REGULAR,Daily,1,2015-06-08 00:43:49,1346,2015-06-08
87,,Unknown,110,50 - Commercial,279257,,INDIANAPOLIS IN - BP (PLANT 0452),254086,72994,32000,12103,06/10 00:00:00 EDT,279257,REGULAR,Weekly,1,2015-06-08 00:43:49,1347,2015-06-08
88,,Unknown,200,50 - Commercial,39894,79788.0,INDIANAPOLIS IN - BP (PLANT 0452),0,79788,32000,12103,06/10 00:00:00 EDT,39894,REGULAR,Daily,2,2015-06-09 07:55:45,1598,2015-06-09
89,,Unknown,110,50 - Commercial,279257,,INDIANAPOLIS IN - BP (PLANT 0452),300248,26832,32000,12103,06/10 00:00:00 EDT,279257,REGULAR,Weekly,2,2015-06-09 07:55:45,1599,2015-06-09
90,,Unknown,200,50 - Commercial,105033,210066.0,KANSAS CITY KS - MAGELLAN (PLANT 0330),0,210066,0,0,06/04 00:00:00 CDT,105033,DIESEL,Daily,2,2015-06-03 07:40:38,654,2015-06-03
91,,Unknown,110,50 - Commercial,735231,,KANSAS CITY KS - MAGELLAN (PLANT 0330),0,808754,0,0,06/10 00:00:00 CDT,735231,DIESEL,Weekly,2,2015-06-03 07:40:38,655,2015-06-03
92,,Unknown,200,50 - Commercial,105033,210066.0,KANSAS CITY KS - MAGELLAN (PLANT 0330),0,210066,0,0,06/05 00:00:00 CDT,105033,DIESEL,Daily,1,2015-06-04 05:31:03,1092,2015-06-04
93,,Unknown,110,50 - Commercial,735231,,KANSAS CITY KS - MAGELLAN (PLANT 0330),0,808754,0,0,06/10 00:00:00 CDT,735231,DIESEL,Weekly,1,2015-06-04 05:31:03,1093,2015-06-04
94,,Unknown,200,50 - Commercial,105033,210066.0,KANSAS CITY KS - MAGELLAN (PLANT 0330),0,210066,0,0,06/06 00:00:00 CDT,105033,DIESEL,Daily,1,2015-06-05 03:38:23,1155,2015-06-05
95,,Unknown,110,50 - Commercial,735231,,KANSAS CITY KS - MAGELLAN (PLANT 0330),0,808754,0,0,06/10 00:00:00 CDT,735231,DIESEL,Weekly,1,2015-06-05 03:38:23,1156,2015-06-05
96,,Unknown,200,50 - Commercial,105033,210066.0,KANSAS CITY KS - MAGELLAN (PLANT 0330),0,210066,0,0,06/08 00:00:00 CDT,105033,DIESEL,Daily,1,2015-06-08 00:43:49,1348,2015-06-08
97,,Unknown,110,50 - Commercial,735231,,KANSAS CITY KS - MAGELLAN (PLANT 0330),0,808754,0,0,06/10 00:00:00 CDT,735231,DIESEL,Weekly,1,2015-06-08 00:43:49,1349,2015-06-08
98,,Unknown,200,50 - Commercial,105033,210066.0,KANSAS CITY KS - MAGELLAN (PLANT 0330),0,210066,0,0,06/10 00:00:00 CDT,105033,DIESEL,Daily,2,2015-06-09 07:55:45,1600,2015-06-09
99,,Unknown,110,50 - Commercial,735231,,KANSAS CITY KS - MAGELLAN (PLANT 0330),0,808754,0,0,06/10 00:00:00 CDT,735231,DIESEL,Weekly,2,2015-06-09 07:55:45,1601,2015-06-09
100,,Unknown,100,50 - Commercial,3357,3357.0,NAPOLEON MI - BUCKEYE (PLANT 9122),0,3357,0,0,06/10 00:00:00 EDT,3357,PREMIUM 9,Weekly,2,2015-06-03 07:40:38,656,2015-06-03
101,,Unknown,100,50 - Commercial,3357,3357.0,NAPOLEON MI - BUCKEYE (PLANT 9122),0,3357,0,0,06/10 00:00:00 EDT,3357,PREMIUM 9,Weekly,1,2015-06-04 05:31:03,1094,2015-06-04
102,,Unknown,100,50 - Commercial,3357,3357.0,NAPOLEON MI - BUCKEYE (PLANT 9122),0,3357,0,0,06/10 00:00:00 EDT,3357,PREMIUM 9,Weekly,1,2015-06-05 03:38:23,1157,2015-06-05
103,,Unknown,100,50 - Commercial,3357,3357.0,NAPOLEON MI - BUCKEYE (PLANT 9122),0,3357,0,0,06/10 00:00:00 EDT,3357,PREMIUM 9,Weekly,1,2015-06-08 00:43:49,1350,2015-06-08
104,,Unknown,100,50 - Commercial,3357,3357.0,NAPOLEON MI - BUCKEYE (PLANT 9122),0,3357,0,0,06/10 00:00:00 EDT,3357,PREMIUM 9,Weekly,2,2015-06-09 07:55:45,1602,2015-06-09
105,,Unknown,110,50 - Commercial,765590,842149.0,OMAHA NE - MAGELLAN (PLANT 0351),0,842149,0,0,06/10 00:00:00 CDT,765590,DIESEL,Weekly,1,2015-06-08 00:43:49,1351,2015-06-08
106,,Unknown,110,50 - Commercial,765590,842149.0,OMAHA NE - MAGELLAN (PLANT 0351),0,842149,0,0,06/10 00:00:00 CDT,765590,DIESEL,Weekly,2,2015-06-09 07:55:45,1603,2015-06-09
107,,Unknown,100,50 - Commercial,15236,15236.0,RIVER ROUGE MI - BUCKEYE (PLANT 9123),0,15236,0,0,06/10 00:00:00 EDT,15236,PREMIUM,Weekly,2,2015-06-03 07:40:38,657,2015-06-03
108,,Unknown,100,50 - Commercial,15236,15236.0,RIVER ROUGE MI - BUCKEYE (PLANT 9123),0,15236,0,0,06/10 00:00:00 EDT,15236,PREMIUM,Weekly,1,2015-06-04 05:31:03,1095,2015-06-04
109,,Unknown,100,50 - Commercial,15236,15236.0,RIVER ROUGE MI - BUCKEYE (PLANT 9123),0,15236,0,0,06/10 00:00:00 EDT,15236,PREMIUM,Weekly,1,2015-06-05 03:38:23,1158,2015-06-05
110,,Unknown,100,50 - Commercial,15236,15236.0,RIVER ROUGE MI - BUCKEYE (PLANT 9123),4701,10535,0,0,06/10 00:00:00 EDT,15236,PREMIUM,Weekly,1,2015-06-08 00:43:49,1352,2015-06-08
111,,Unknown,100,50 - Commercial,15236,15236.0,RIVER ROUGE MI - BUCKEYE (PLANT 9123),4701,10535,0,0,06/10 00:00:00 EDT,15236,PREMIUM,Weekly,2,2015-06-09 07:55:45,1604,2015-06-09
112,,Unknown,200,50 - Commercial,33990,67980.0,RIVER ROUGE MI - BUCKEYE (PLANT 9123),0,67980,0,0,06/04 00:00:00 EDT,33990,REGULAR,Daily,2,2015-06-03 07:40:38,658,2015-06-03
113,,Unknown,100,50 - Commercial,237931,237931.0,RIVER ROUGE MI - BUCKEYE (PLANT 9123),0,237931,0,0,06/10 00:00:00 EDT,237931,REGULAR,Weekly,2,2015-06-03 07:40:38,659,2015-06-03
114,,Unknown,200,50 - Commercial,33990,67980.0,RIVER ROUGE MI - BUCKEYE (PLANT 9123),14502,53478,0,0,06/05 00:00:00 EDT,33990,REGULAR,Daily,1,2015-06-04 05:31:03,1096,2015-06-04
115,,Unknown,100,50 - Commercial,237931,237931.0,RIVER ROUGE MI - BUCKEYE (PLANT 9123),55603,182328,0,0,06/10 00:00:00 EDT,237931,REGULAR,Weekly,1,2015-06-04 05:31:03,1097,2015-06-04
116,,Unknown,200,50 - Commercial,33990,67980.0,RIVER ROUGE MI - BUCKEYE (PLANT 9123),24298,43682,0,0,06/06 00:00:00 EDT,33990,REGULAR,Daily,1,2015-06-05 03:38:23,1159,2015-06-05
117,,Unknown,100,50 - Commercial,237931,237931.0,RIVER ROUGE MI - BUCKEYE (PLANT 9123),118994,118937,0,0,06/10 00:00:00 EDT,237931,REGULAR,Weekly,1,2015-06-05 03:38:23,1160,2015-06-05
118,,Unknown,200,50 - Commercial,33990,67980.0,RIVER ROUGE MI - BUCKEYE (PLANT 9123),0,67980,0,0,06/09 00:00:00 EDT,33990,REGULAR,Daily,1,2015-06-08 00:43:49,1353,2015-06-08
119,,Unknown,100,50 - Commercial,237931,237931.0,RIVER ROUGE MI - BUCKEYE (PLANT 9123),246748,-8817,0,0,06/10 00:00:00 EDT,237931,REGULAR,Weekly,1,2015-06-08 00:43:49,1354,2015-06-08
120,,Unknown,200,50 - Commercial,33990,67980.0,RIVER ROUGE MI - BUCKEYE (PLANT 9123),0,67980,0,0,06/10 00:00:00 EDT,33990,REGULAR,Daily,2,2015-06-09 07:55:45,1605,2015-06-09
