,supplier_name,en_account_type,alerts_ratability,en_allocation_status,percentage_allocation,account_type,base_gallons,beginning_gallons,supplier_terminal_name,lifted_gallons,remaining_gallons,additional_gallons_allowed,additional_gallons_remaining,next_refresh_date,next_refresh_base_gallons,product_name,period,batchno,execution_date,staging_id,date
0,P66,Contract,0%,Available,100%,PILOT TRAVEL CENTERS LLC-10024029BR,15539,15539,ALBUQUERQUE NM PSX - 030A,0,15539,0,0,07/02 18:00:00 MDT,,GASOLINE,Daily,10,2015-07-01 23:45:15,506791,2015-07-01
1,P66,Contract,63%,Available,100%,PILOT TRAVEL CENTERS LLC-10024029BR,481715,481715,ALBUQUERQUE NM PSX - 030A,8917,472798,0,0,08/01 00:00:00 MDT,,GASOLINE,Monthly,10,2015-07-01 23:45:15,506793,2015-07-01
2,P66,Contract,0%,Available,100%,PILOT TRAVEL CENTERS LLC-10024029BR,108774,108774,ALBUQUERQUE NM PSX - 030A,0,108774,0,0,07/08 18:00:00 MDT,,GASOLINE,Weekly,10,2015-07-01 23:45:15,506792,2015-07-01
3,P66,Contract,145%,Out,100%,PILOT TRAVEL CENTERS LLC-10024029BR,15539,15539,ALBUQUERQUE NM PSX - 030A,17723,-2184,0,0,07/02 18:00:00 MDT,,GASOLINE,Daily,6,2015-07-02 14:45:11,525611,2015-07-02
4,P66,Contract,112%,Available,100%,PILOT TRAVEL CENTERS LLC-10024029BR,481715,481715,ALBUQUERQUE NM PSX - 030A,26640,455075,0,0,08/01 00:00:00 MDT,,GASOLINE,Monthly,6,2015-07-02 14:45:11,525613,2015-07-02
5,P66,Contract,145%,Available,100%,PILOT TRAVEL CENTERS LLC-10024029BR,108774,108774,ALBUQUERQUE NM PSX - 030A,17723,91051,0,0,07/08 18:00:00 MDT,,GASOLINE,Weekly,6,2015-07-02 14:45:11,525612,2015-07-02
6,P66,Contract,0%,Available,100%,PILOT TRAVEL CENTERS LLC-10024029BR,15539,15539,ALBUQUERQUE NM PSX - 030A,0,15539,0,0,07/03 18:00:00 MDT,,GASOLINE,Daily,2,2015-07-03 09:19:04,533580,2015-07-03
7,P66,Contract,74%,Available,100%,PILOT TRAVEL CENTERS LLC-10024029BR,481715,481715,ALBUQUERQUE NM PSX - 030A,26640,455075,0,0,08/01 00:00:00 MDT,,GASOLINE,Monthly,2,2015-07-03 09:19:04,533582,2015-07-03
8,P66,Contract,73%,Available,100%,PILOT TRAVEL CENTERS LLC-10024029BR,108774,108774,ALBUQUERQUE NM PSX - 030A,17723,91051,0,0,07/08 18:00:00 MDT,,GASOLINE,Weekly,2,2015-07-03 09:19:04,533581,2015-07-03
9,P66,Contract,0%,Available,100%,PILOT TRAVEL CENTERS LLC-10024029BR,15539,15539,ALBUQUERQUE NM PSX - 030A,0,15539,0,0,07/04 18:00:00 MDT,,GASOLINE,Daily,2,2015-07-04 08:40:10,539514,2015-07-04
