index,Lifted_mod_daily_weekly_value,Lifted_mod_daily_nextrefresh,Lifted_actual_daily,Lifted_actual_weekly,Lifted_actual_monthly,Week_structure_weekly_value,Week_structure_next_refresh,date,account_type,supplier_terminal_name,product_name,"('base_gallons', 'Daily')","('base_gallons', 'Monthly')","('base_gallons', 'Weekly')",daily_nextrefresh_flag,daily_weekValue_flag,"('beginning_gallons', 'Daily')","('beginning_gallons', 'Monthly')","('beginning_gallons', 'Weekly')","('en_allocation_status', 'Daily')","('en_allocation_status', 'Monthly')","('en_allocation_status', 'Weekly')","('percentage_allocation', 'Daily')","('percentage_allocation', 'Monthly')","('percentage_allocation', 'Weekly')","('alerts_ratability', 'Daily')","('alerts_ratability', 'Monthly')","('alerts_ratability', 'Weekly')","('next_refresh_date', 'Daily')","('next_refresh_date', 'Monthly')",Modified_NRD,"('next_refresh_date', 'Weekly')",sanityWeekly_CumulativeDaily_WeeksByLiftedGallons,sanityWeekly_CumulativeDaily_NextRefreshDate,sanityMonthly_CumulativeDaily_WeeksByLiftedGallons,sanityMonthly_CumulativeDaily_WeeksByNextRefreshDate
"2015-06-11 00:00:00",7500,7500,7500,7500,420143,w4,w3,"2015-06-11 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Ardmore (PBAM)","DSL - LSD/ULSD",34986,1049580,244902,0,0,41983,1259500,293882,Available,Available,Available,120%,120%,120%,"Below Trend","On Track","Below Trend","06/12 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-06-18 00:00:00",1,1,0,0
"2015-06-12 00:00:00",0,82504,0,0,0,w5,w3,"2015-06-12 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Ardmore (PBAM)","DSL - LSD/ULSD",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-06-18 00:00:00",1,0,0,0
"2015-06-13 00:00:00",37461,37461,37461,127465,540108,w5,w3,"2015-06-13 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Ardmore (PBAM)","DSL - LSD/ULSD",34986,1049580,244902,0,0,41983,1259500,293882,Limited,Available,Available,120%,120%,120%,"On Track","On Track","On Track","06/14 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-06-18 00:00:00",0,1,0,0
"2015-06-14 00:00:00",30000,30000,30000,157465,570108,w5,w3,"2015-06-14 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Ardmore (PBAM)","DSL - LSD/ULSD",34986,1049580,244902,0,0,41983,1259500,293882,Limited,Available,Available,120%,120%,120%,"Below Trend","On Track","On Track","06/15 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-06-18 00:00:00",0,1,0,0
"2015-06-15 00:00:00",45004,45004,45004,202469,615112,w5,w3,"2015-06-15 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Ardmore (PBAM)","DSL - LSD/ULSD",34986,1049580,244902,0,0,41983,1259500,293882,Out,Available,Limited,120%,120%,120%,"On Track","On Track","On Track","06/16 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-06-18 00:00:00",0,1,0,0
"2015-06-16 00:00:00",45004,45004,45004,247473,660116,w5,w3,"2015-06-16 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Ardmore (PBAM)","DSL - LSD/ULSD",34986,1049580,244902,0,0,41983,1259500,293882,Out,Available,Limited,120%,120%,120%,"On Track","On Track","On Track","06/17 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-06-18 00:00:00",0,1,0,0
"2015-06-17 00:00:00",45065,45065,45065,292538,705181,w5,w3,"2015-06-17 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Ardmore (PBAM)","DSL - LSD/ULSD",34986,1049580,244902,0,0,41983,1259500,293882,Out,Available,Limited,120%,120%,120%,"On Track","On Track","On Track","06/18 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-06-18 00:00:00",0,1,0,0
"2015-06-18 00:00:00",30000,30000,30000,30000,735181,w6,w4,"2015-06-18 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Ardmore (PBAM)","DSL - LSD/ULSD",34986,1049580,244902,0,0,41983,1259500,293882,Limited,Available,Available,120%,120%,120%,"Below Trend","On Track","Below Trend","06/19 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-06-25 00:00:00",1,1,0,0
"2015-06-19 00:00:00",45000,45000,37500,75000,780181,w6,w4,"2015-06-19 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Ardmore (PBAM)","DSL - LSD/ULSD",34986,1049580,244902,1,1,41983,1259500,293882,Limited,Available,Available,120%,120%,120%,"On Track","On Track","On Track","06/20 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-06-25 00:00:00",1,1,0,0
"2015-06-20 00:00:00",30000,30000,22500,105000,810181,w6,w4,"2015-06-20 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Ardmore (PBAM)","DSL - LSD/ULSD",34986,1049580,244902,1,1,41983,1259500,293882,Available,Available,Available,120%,120%,120%,"Below Trend","On Track","On Track","06/21 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-06-25 00:00:00",1,1,0,0
"2015-06-21 00:00:00",22501,22501,22501,127501,832682,w6,w4,"2015-06-21 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Ardmore (PBAM)","DSL - LSD/ULSD",34986,1049580,244902,0,0,41983,1259500,293882,Available,Available,Available,120%,120%,120%,"Below Trend","On Track","Below Trend","06/22 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-06-25 00:00:00",1,1,0,0
"2015-06-22 00:00:00",37500,37500,37500,165001,870182,w6,w4,"2015-06-22 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Ardmore (PBAM)","DSL - LSD/ULSD",34986,1049580,244902,0,0,41983,1259500,293882,Limited,Available,Available,120%,120%,120%,"On Track","On Track","Below Trend","06/23 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-06-25 00:00:00",1,1,0,0
"2015-06-23 00:00:00",52567,52567,45067,217568,922749,w6,w4,"2015-06-23 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Ardmore (PBAM)","DSL - LSD/ULSD",34986,1049580,244902,1,1,41983,1259500,293882,Out,Available,Limited,120%,120%,120%,"On Track","On Track","On Track","06/24 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-06-25 00:00:00",1,1,0,0
"2015-06-24 00:00:00",45006,45006,45006,262574,967755,w6,w4,"2015-06-24 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Ardmore (PBAM)","DSL - LSD/ULSD",34986,1049580,244902,0,0,41983,1259500,293882,Out,Available,Limited,120%,120%,120%,"On Track","On Track","On Track","06/25 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-06-25 00:00:00",1,1,0,0
"2015-06-25 00:00:00",30001,30001,30001,30001,997756,w7,w5,"2015-06-25 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Ardmore (PBAM)","DSL - LSD/ULSD",34986,1049580,244902,0,0,41983,1259500,293882,Limited,Available,Available,120%,120%,120%,"On Track","On Track","On Track","06/26 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-07-02 00:00:00",1,1,0,0
"2015-06-26 00:00:00",60002,60002,45002,90003,1057760,w7,w5,"2015-06-26 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Ardmore (PBAM)","DSL - LSD/ULSD",34986,1049580,244902,1,1,41983,1259500,293882,Out,Available,Available,120%,120%,120%,"On Track","On Track","On Track","06/27 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-07-02 00:00:00",1,1,0,0
"2015-06-27 00:00:00",29960,29960,29960,119963,1087720,w7,w5,"2015-06-27 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Ardmore (PBAM)","DSL - LSD/ULSD",34986,1049580,244902,0,0,41983,1259500,293882,Limited,Limited,Available,120%,120%,120%,"Below Trend","On Track","On Track","06/28 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-07-02 00:00:00",1,1,0,0
"2015-06-28 00:00:00",30001,30001,30001,149964,1117720,w7,w5,"2015-06-28 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Ardmore (PBAM)","DSL - LSD/ULSD",34986,1049580,244902,0,0,41983,1259500,293882,Limited,Limited,Available,120%,120%,120%,"Below Trend","On Track","On Track","06/29 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-07-02 00:00:00",1,1,0,0
"2015-06-29 00:00:00",37500,37500,37500,187464,1155220,w7,w5,"2015-06-29 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Ardmore (PBAM)","DSL - LSD/ULSD",34986,1049580,244902,0,0,41983,1259500,293882,Limited,Limited,Available,120%,120%,120%,"On Track","On Track","On Track","06/30 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-07-02 00:00:00",1,1,0,0
"2015-06-30 00:00:00",52567,52567,45067,240031,1207790,w7,w5,"2015-06-30 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Ardmore (PBAM)","DSL - LSD/ULSD",34986,1049580,244902,1,1,41983,1259500,293882,Out,Limited,Limited,120%,120%,120%,"On Track","On Track","On Track","07/01 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-07-02 00:00:00",1,1,0,0
"2015-06-01 00:00:00",0,0,0,0,0,w1,w1,"2015-06-01 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Memphis (PBMM)","DSL - LSD/ULSD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-06-04 00:00:00",1,1,1,1
"2015-06-02 00:00:00",68279,68279,68279,947056,234616,w1,w1,"2015-06-02 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Memphis (PBMM)","DSL - LSD/ULSD",237720,6656160,1664040,0,0,273378,7654580,1913650,Available,Available,Available,115%,115%,115%,"Below Trend","Below Trend","Below Trend","06/03 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-06-04 00:00:00",0,0,0,0
"2015-06-03 00:00:00",197664,197664,38151,1144720,432281,w1,w1,"2015-06-03 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Memphis (PBMM)","DSL - LSD/ULSD",237720,6656160,1664040,1,1,273378,7654580,1913650,Available,Available,Available,115%,115%,115%,"Below Trend","Below Trend","Below Trend","06/04 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-06-04 00:00:00",0,0,0,0
"2015-06-04 00:00:00",15350,15350,15350,15350,675123,w2,w2,"2015-06-04 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Memphis (PBMM)","DSL - LSD/ULSD",237720,6656160,1664040,0,0,273378,7654580,1913650,Available,Available,Available,115%,115%,115%,"Below Trend","Below Trend","Below Trend","06/05 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-06-11 00:00:00",1,1,0,0
"2015-06-05 00:00:00",250852,250852,30475,266202,925975,w2,w2,"2015-06-05 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Memphis (PBMM)","DSL - LSD/ULSD",237720,6656160,1664040,1,1,273378,7654580,1913650,Available,Available,Available,115%,115%,115%,"On Track","On Track","On Track","06/06 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-06-11 00:00:00",1,1,0,0
"2015-06-06 00:00:00",0,0,0,0,0,w3,w2,"2015-06-06 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Memphis (PBMM)","DSL - LSD/ULSD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-06-11 00:00:00",1,0,0,0
"2015-06-07 00:00:00",0,0,0,0,0,w3,w2,"2015-06-07 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Memphis (PBMM)","DSL - LSD/ULSD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-06-11 00:00:00",1,0,0,0
"2015-06-08 00:00:00",113081,113081,113081,651450,1311220,w3,w2,"2015-06-08 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Memphis (PBMM)","DSL - LSD/ULSD",237720,6656160,1664040,0,0,273378,7654580,1913650,Available,Available,Available,115%,115%,115%,"Below Trend","Below Trend","Below Trend","06/08 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-06-11 00:00:00",0,0,0,0
"2015-06-09 00:00:00",286260,286260,30351,937710,1597480,w3,w2,"2015-06-09 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Memphis (PBMM)","DSL - LSD/ULSD",237720,6656160,1664040,1,1,273378,7654580,1913650,Available,Available,Available,115%,115%,115%,"Below Trend","Below Trend","Below Trend","06/10 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-06-11 00:00:00",0,0,0,0
"2015-06-10 00:00:00",248730,248730,279086,1186440,1846220,w3,w2,"2015-06-10 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Memphis (PBMM)","DSL - LSD/ULSD",237720,6656160,1664040,1,1,273378,7654580,1913650,Out,Available,Available,115%,115%,115%,"On Track","Below Trend","Below Trend","06/10 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-06-11 00:00:00",0,0,0,0
"2015-06-11 00:00:00",46088,46088,46088,46088,2179960,w4,w3,"2015-06-11 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Memphis (PBMM)","DSL - LSD/ULSD",237720,6656160,1664040,0,0,273378,7654580,1913650,Available,Available,Available,115%,115%,115%,"Below Trend","Below Trend","Below Trend","06/12 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-06-18 00:00:00",1,1,0,0
"2015-06-12 00:00:00",0,427579,0,0,0,w5,w3,"2015-06-12 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Memphis (PBMM)","DSL - LSD/ULSD",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-06-18 00:00:00",1,0,0,0
"2015-06-13 00:00:00",174648,174648,174648,648315,2782180,w5,w3,"2015-06-13 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Memphis (PBMM)","DSL - LSD/ULSD",237720,6656160,1664040,0,0,273378,7654580,1913650,Available,Available,Available,115%,115%,115%,"Below Trend","Below Trend","Below Trend","06/14 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-06-18 00:00:00",0,1,0,0
"2015-06-14 00:00:00",122052,122052,122052,770367,2904240,w5,w3,"2015-06-14 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Memphis (PBMM)","DSL - LSD/ULSD",237720,6656160,1664040,0,0,273378,7654580,1913650,Available,Available,Available,115%,115%,115%,"Below Trend","Below Trend","Below Trend","06/15 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-06-18 00:00:00",0,1,0,0
"2015-06-15 00:00:00",143699,143699,143699,914066,3047940,w5,w3,"2015-06-15 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Memphis (PBMM)","DSL - LSD/ULSD",237720,6656160,1664040,0,0,273378,7654580,1913650,Available,Available,Available,115%,115%,115%,"Below Trend","Below Trend","Below Trend","06/16 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-06-18 00:00:00",0,1,0,0
"2015-06-16 00:00:00",228594,228594,228594,1142660,3276530,w5,w3,"2015-06-16 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Memphis (PBMM)","DSL - LSD/ULSD",237720,6656160,1664040,0,0,273378,7654580,1913650,Limited,Available,Available,115%,115%,115%,"On Track","Below Trend","Below Trend","06/17 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-06-18 00:00:00",0,1,0,0
"2015-06-17 00:00:00",268030,268030,245041,1410690,3544560,w5,w3,"2015-06-17 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Memphis (PBMM)","DSL - LSD/ULSD",237720,6656160,1664040,1,1,273378,7654580,1913650,Limited,Available,Limited,115%,115%,115%,"On Track","Below Trend","Below Trend","06/18 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-06-18 00:00:00",0,1,0,0
"2015-06-18 00:00:00",275842,275842,275842,275842,3828150,w6,w4,"2015-06-18 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Memphis (PBMM)","DSL - LSD/ULSD",237720,6656160,1664040,0,0,273378,7654580,1913650,Out,Available,Available,115%,115%,115%,"On Track","Below Trend","On Track","06/19 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-06-25 00:00:00",1,1,0,0
"2015-06-19 00:00:00",252077,252077,252077,527919,4080230,w6,w4,"2015-06-19 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Memphis (PBMM)","DSL - LSD/ULSD",237720,6656160,1664040,0,0,273378,7654580,1913650,Limited,Available,Available,115%,115%,115%,"On Track","Below Trend","On Track","06/20 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-06-25 00:00:00",1,1,0,0
"2015-06-20 00:00:00",174403,174403,174403,702322,4254630,w6,w4,"2015-06-20 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Memphis (PBMM)","DSL - LSD/ULSD",237720,6656160,1664040,0,0,273378,7654580,1913650,Available,Available,Available,115%,115%,115%,"Below Trend","Below Trend","On Track","06/21 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-06-25 00:00:00",1,1,0,0
"2015-06-21 00:00:00",169203,169203,161603,871525,4423840,w6,w4,"2015-06-21 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Memphis (PBMM)","DSL - LSD/ULSD",237720,6656160,1664040,1,1,273378,7654580,1913650,Available,Available,Available,115%,115%,115%,"Below Trend","Below Trend","Below Trend","06/22 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-06-25 00:00:00",1,1,0,0
"2015-06-22 00:00:00",219925,219925,212124,1091450,4643760,w6,w4,"2015-06-22 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Memphis (PBMM)","DSL - LSD/ULSD",237720,6656160,1664040,1,1,273378,7654580,1913650,Limited,Available,Available,115%,115%,115%,"On Track","Below Trend","Below Trend","06/23 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-06-25 00:00:00",1,1,0,0
"2015-06-23 00:00:00",328510,328510,274950,1419960,4972260,w6,w4,"2015-06-23 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Memphis (PBMM)","DSL - LSD/ULSD",237720,6656160,1664040,1,1,273378,7654580,1913650,Out,Available,Limited,115%,115%,115%,"On Track","Below Trend","On Track","06/24 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-06-25 00:00:00",1,1,0,0
"2015-06-24 00:00:00",282590,282590,282595,1702550,5254860,w6,w4,"2015-06-24 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Memphis (PBMM)","DSL - LSD/ULSD",237720,6656160,1664040,1,1,273378,7654580,1913650,Out,Available,Limited,115%,115%,115%,"On Track","On Track","On Track","06/25 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-06-25 00:00:00",1,1,0,0
"2015-06-25 00:00:00",250709,250709,250709,250709,5505570,w7,w5,"2015-06-25 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Memphis (PBMM)","DSL - LSD/ULSD",237720,6656160,1664040,0,0,273378,7654580,1913650,Limited,Available,Available,115%,115%,115%,"On Track","On Track","On Track","06/26 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-07-02 00:00:00",1,1,0,0
"2015-06-26 00:00:00",243057,243057,220132,493766,5748630,w7,w5,"2015-06-26 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Memphis (PBMM)","DSL - LSD/ULSD",237720,6656160,1664040,1,1,273378,7654580,1913650,Limited,Available,Available,115%,115%,115%,"Below Trend","On Track","On Track","06/27 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-07-02 00:00:00",1,1,0,0
"2015-06-27 00:00:00",243484,243484,243484,737250,5992110,w7,w5,"2015-06-27 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Memphis (PBMM)","DSL - LSD/ULSD",237720,6656160,1664040,0,0,273378,7654580,1913650,Limited,Available,Available,115%,115%,115%,"On Track","On Track","On Track","06/28 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-07-02 00:00:00",1,1,0,0
"2015-06-28 00:00:00",176586,176586,176586,913836,6168700,w7,w5,"2015-06-28 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Memphis (PBMM)","DSL - LSD/ULSD",237720,6656160,1664040,0,0,273378,7654580,1913650,Available,Available,Available,115%,115%,115%,"Below Trend","On Track","Below Trend","06/29 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-07-02 00:00:00",1,1,0,0
"2015-06-29 00:00:00",197914,197914,197912,1111750,6366610,w7,w5,"2015-06-29 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Memphis (PBMM)","DSL - LSD/ULSD",237720,6656160,1664040,1,1,273378,7654580,1913650,Limited,Available,Available,115%,115%,115%,"Below Trend","On Track","Below Trend","06/30 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-07-02 00:00:00",1,1,0,0
"2015-06-30 00:00:00",213950,213950,213954,1325700,6580560,w7,w5,"2015-06-30 00:00:00","PILOT TRAVEL CENTE-122194-W/S - UNB Contract","Valero - Memphis (PBMM)","DSL - LSD/ULSD",237720,6656160,1664040,1,1,273378,7654580,1913650,Limited,Limited,Limited,115%,115%,115%,"Below Trend","On Track","Below Trend","07/01 00:00:00 CDT","07/01 00:00:00 CDT",0,"2015-07-02 00:00:00",1,1,0,0
