index,Lifted_mod_daily_weekly_value,Lifted_mod_daily_nextrefresh,Lifted_actual_daily,Lifted_actual_weekly,Lifted_actual_monthly,Week_structure_weekly_value,Week_structure_next_refresh,date,account_type,supplier_terminal_name,product_name,"('base_gallons', 'Daily')","('base_gallons', 'Monthly')","('base_gallons', 'Weekly')",daily_nextrefresh_flag,daily_weekValue_flag,"('beginning_gallons', 'Daily')","('beginning_gallons', 'Monthly')","('beginning_gallons', 'Weekly')","('en_allocation_status', 'Daily')","('en_allocation_status', 'Monthly')","('en_allocation_status', 'Weekly')","('percentage_allocation', 'Daily')","('percentage_allocation', 'Monthly')","('percentage_allocation', 'Weekly')","('alerts_ratability', 'Daily')","('alerts_ratability', 'Monthly')","('alerts_ratability', 'Weekly')","('next_refresh_date', 'Daily')","('next_refresh_date', 'Monthly')",Modified_NRD,"('next_refresh_date', 'Weekly')",sanityWeekly_CumulativeDaily_WeeksByLiftedGallons,sanityWeekly_CumulativeDaily_NextRefreshDate,sanityMonthly_CumulativeDaily_WeeksByLiftedGallons,sanityMonthly_CumulativeDaily_WeeksByNextRefreshDate
"2015-07-11 00:00:00",0,0,0,30605,53509,w3,w2,"2015-07-11 00:00:00","PILOT TRAVEL CENTERS LLC - PRODUCT","Albuquerque NM - VEC - T109",V,0,0,0,0,0,7000,1000000,300000,Available,Available,Available,,,,,,,"07/12 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-14 00:00:00",0,0,0,0
"2015-07-12 00:00:00",7708,7708,7708,38313,61217,w3,w2,"2015-07-12 00:00:00","PILOT TRAVEL CENTERS LLC - PRODUCT","Albuquerque NM - VEC - T109",V,0,0,0,0,0,7000,1000000,300000,Out,Available,Available,,,,,,,"07/13 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-14 00:00:00",0,0,0,0
"2015-07-13 00:00:00",0,0,0,38313,61217,w3,w2,"2015-07-13 00:00:00","PILOT TRAVEL CENTERS LLC - PRODUCT","Albuquerque NM - VEC - T109",V,0,0,0,0,0,7000,1000000,300000,Available,Available,Available,,,,,,,"07/14 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-14 00:00:00",0,0,0,0
"2015-07-14 00:00:00",0,0,0,0,61217,w4,w3,"2015-07-14 00:00:00","PILOT TRAVEL CENTERS LLC - PRODUCT","Albuquerque NM - VEC - T109",V,0,0,0,0,0,7000,1000000,300000,Available,Available,Available,,,,,,,"07/15 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-21 00:00:00",1,1,0,0
"2015-07-15 00:00:00",7703,7703,7703,7703,68920,w4,w3,"2015-07-15 00:00:00","PILOT TRAVEL CENTERS LLC - PRODUCT","Albuquerque NM - VEC - T109",V,0,0,0,0,0,7000,1000000,300000,Out,Available,Available,,,,,,,"07/16 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-21 00:00:00",1,1,0,0
"2015-07-16 00:00:00",7481,7481,7481,15184,76401,w4,w3,"2015-07-16 00:00:00","PILOT TRAVEL CENTERS LLC - PRODUCT","Albuquerque NM - VEC - T109",V,0,0,0,0,0,7000,1000000,300000,Out,Available,Available,,,,,,,"07/17 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-21 00:00:00",1,1,0,0
"2015-07-17 00:00:00",0,0,0,15184,76401,w4,w3,"2015-07-17 00:00:00","PILOT TRAVEL CENTERS LLC - PRODUCT","Albuquerque NM - VEC - T109",V,0,0,0,0,0,7000,1000000,300000,Available,Available,Available,,,,,,,"07/18 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-21 00:00:00",1,1,0,0
"2015-07-18 00:00:00",7701,7701,7701,22885,84102,w4,w3,"2015-07-18 00:00:00","PILOT TRAVEL CENTERS LLC - PRODUCT","Albuquerque NM - VEC - T109",V,0,0,0,0,0,7000,1000000,300000,Out,Available,Available,,,,,,,"07/19 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-21 00:00:00",1,1,0,0
"2015-07-19 00:00:00",7702,7702,7702,30587,91804,w4,w3,"2015-07-19 00:00:00","PILOT TRAVEL CENTERS LLC - PRODUCT","Albuquerque NM - VEC - T109",V,0,0,0,0,0,7000,1000000,300000,Out,Available,Available,,,,,,,"07/20 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-21 00:00:00",1,1,0,0
"2015-07-20 00:00:00",0,0,0,30587,91804,w4,w3,"2015-07-20 00:00:00","PILOT TRAVEL CENTERS LLC - PRODUCT","Albuquerque NM - VEC - T109",V,0,0,0,0,0,7000,1000000,300000,Available,Available,Available,,,,,,,"07/21 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-21 00:00:00",1,1,0,0
"2015-07-21 00:00:00",0,0,0,0,91804,w5,w4,"2015-07-21 00:00:00","PILOT TRAVEL CENTERS LLC - PRODUCT","Albuquerque NM - VEC - T109",V,0,0,0,0,0,7000,1000000,300000,Available,Available,Available,,,,,,,"07/22 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-28 00:00:00",1,1,0,0
"2015-07-22 00:00:00",7701,7701,7701,15403,107207,w5,w4,"2015-07-22 00:00:00","PILOT TRAVEL CENTERS LLC - PRODUCT","Albuquerque NM - VEC - T109",V,0,0,0,0,0,7000,1000000,300000,Out,Available,Available,,,,,,,"07/23 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-28 00:00:00",0,0,0,0
"2015-07-23 00:00:00",7771,7771,7771,23174,114978,w5,w4,"2015-07-23 00:00:00","PILOT TRAVEL CENTERS LLC - PRODUCT","Albuquerque NM - VEC - T109",V,0,0,0,0,0,7000,1000000,300000,Out,Available,Available,,,,,,,"07/24 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-28 00:00:00",0,0,0,0
"2015-07-24 00:00:00",7776,7776,7776,30950,122754,w5,w4,"2015-07-24 00:00:00","PILOT TRAVEL CENTERS LLC - PRODUCT","Albuquerque NM - VEC - T109",V,0,0,0,0,0,7000,1000000,300000,Out,Available,Available,,,,,,,"07/25 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-28 00:00:00",0,0,0,0
"2015-07-25 00:00:00",7699,7699,7699,38649,130453,w5,w4,"2015-07-25 00:00:00","PILOT TRAVEL CENTERS LLC - PRODUCT","Albuquerque NM - VEC - T109",V,0,0,0,0,0,7000,1000000,300000,Out,Available,Available,,,,,,,"07/26 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-28 00:00:00",0,0,0,0
"2015-07-26 00:00:00",0,0,0,38649,130453,w5,w4,"2015-07-26 00:00:00","PILOT TRAVEL CENTERS LLC - PRODUCT","Albuquerque NM - VEC - T109",V,0,0,0,0,0,7000,1000000,300000,Available,Available,Available,,,,,,,"07/27 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-28 00:00:00",0,0,0,0
"2015-07-27 00:00:00",0,0,0,38649,130453,w5,w4,"2015-07-27 00:00:00","PILOT TRAVEL CENTERS LLC - PRODUCT","Albuquerque NM - VEC - T109",V,0,0,0,0,0,7000,1000000,300000,Available,Available,Available,,,,,,,"07/28 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-28 00:00:00",0,0,0,0
"2015-07-28 00:00:00",7702,7702,7702,7702,138155,w6,w5,"2015-07-28 00:00:00","PILOT TRAVEL CENTERS LLC - PRODUCT","Albuquerque NM - VEC - T109",V,0,0,0,0,0,7000,1000000,300000,Out,Available,Available,,,,,,,"07/29 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-08-04 00:00:00",1,1,0,0
"2015-07-29 00:00:00",0,0,0,7702,138155,w6,w5,"2015-07-29 00:00:00","PILOT TRAVEL CENTERS LLC - PRODUCT","Albuquerque NM - VEC - T109",V,0,0,0,0,0,7000,1000000,300000,Available,Available,Available,,,,,,,"07/30 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-08-04 00:00:00",1,1,0,0
"2015-07-30 00:00:00",7851,7851,7851,15553,146006,w6,w5,"2015-07-30 00:00:00","PILOT TRAVEL CENTERS LLC - PRODUCT","Albuquerque NM - VEC - T109",V,0,0,0,0,0,7000,1000000,300000,Out,Available,Available,,,,,,,"07/31 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-08-04 00:00:00",1,1,0,0
"2015-07-31 00:00:00",7852,7852,7852,23405,153858,w6,w5,"2015-07-31 00:00:00","PILOT TRAVEL CENTERS LLC - PRODUCT","Albuquerque NM - VEC - T109",V,0,0,0,0,0,7000,1000000,300000,Out,Available,Available,,,,,,,"08/01 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-08-04 00:00:00",1,1,0,0
"2015-07-01 00:00:00",0,0,0,3502,0,w1,w1,"2015-07-01 00:00:00","PILOT TRAVEL CENTERS LLC - PRODUCT","Woods Cross UT - HEP - 5000",V,0,0,0,0,0,11290,500000,112903,Available,Available,Available,,,,,,,"07/02 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-05 00:00:00",1,1,1,1
"2015-07-02 00:00:00",0,0,0,3502,0,w1,w1,"2015-07-02 00:00:00","PILOT TRAVEL CENTERS LLC - PRODUCT","Woods Cross UT - HEP - 5000",V,0,0,0,0,0,11290,500000,112903,Available,Available,Available,,,,,,,"07/03 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-05 00:00:00",1,1,1,1
"2015-07-03 00:00:00",0,0,0,3502,0,w1,w1,"2015-07-03 00:00:00","PILOT TRAVEL CENTERS LLC - PRODUCT","Woods Cross UT - HEP - 5000",V,0,0,0,0,0,11290,500000,112903,Available,Available,Available,,,,,,,"07/04 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-05 00:00:00",1,1,1,1
"2015-07-04 00:00:00",0,0,0,3502,0,w1,w1,"2015-07-04 00:00:00","PILOT TRAVEL CENTERS LLC - PRODUCT","Woods Cross UT - HEP - 5000",V,0,0,0,0,0,11290,500000,112903,Available,Available,Available,,,,,,,"07/05 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-05 00:00:00",1,1,1,1
"2015-07-05 00:00:00",0,0,0,0,0,w2,w2,"2015-07-05 00:00:00","PILOT TRAVEL CENTERS LLC - PRODUCT","Woods Cross UT - HEP - 5000",V,0,0,0,0,0,11290,500000,112903,Available,Available,Available,,,,,,,"07/06 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-12 00:00:00",1,1,1,1
"2015-07-06 00:00:00",0,0,0,0,0,w2,w2,"2015-07-06 00:00:00","PILOT TRAVEL CENTERS LLC - PRODUCT","Woods Cross UT - HEP - 5000",V,0,0,0,0,0,11290,500000,112903,Available,Available,Available,,,,,,,"07/07 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-12 00:00:00",1,1,1,1
"2015-07-07 00:00:00",0,0,0,0,0,w2,w2,"2015-07-07 00:00:00","PILOT TRAVEL CENTERS LLC - PRODUCT","Woods Cross UT - HEP - 5000",V,0,0,0,0,0,11290,500000,112903,Available,Available,Available,,,,,,,"07/08 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-12 00:00:00",1,1,1,1
"2015-07-08 00:00:00",0,0,0,0,0,w2,w2,"2015-07-08 00:00:00","PILOT TRAVEL CENTERS LLC - PRODUCT","Woods Cross UT - HEP - 5000",V,0,0,0,0,0,11290,500000,112903,Available,Available,Available,,,,,,,"07/09 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-12 00:00:00",1,1,1,1
"2015-07-09 00:00:00",0,0,0,0,0,w2,w2,"2015-07-09 00:00:00","PILOT TRAVEL CENTERS LLC - PRODUCT","Woods Cross UT - HEP - 5000",V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-07-12 00:00:00",1,1,1,1
"2015-07-10 00:00:00",0,0,0,0,0,w2,w2,"2015-07-10 00:00:00","PILOT TRAVEL CENTERS LLC - PRODUCT","Woods Cross UT - HEP - 5000",V,0,0,0,0,0,11290,500000,112903,Available,Available,Available,,,,,,,"07/11 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-12 00:00:00",1,1,1,1
"2015-07-11 00:00:00",0,0,0,0,0,w2,w2,"2015-07-11 00:00:00","PILOT TRAVEL CENTERS LLC - PRODUCT","Woods Cross UT - HEP - 5000",V,0,0,0,0,0,11290,500000,112903,Available,Available,Available,,,,,,,"07/12 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-12 00:00:00",1,1,1,1
"2015-07-12 00:00:00",0,0,0,0,0,w2,w3,"2015-07-12 00:00:00","PILOT TRAVEL CENTERS LLC - PRODUCT","Woods Cross UT - HEP - 5000",V,0,0,0,0,0,11290,500000,112903,Available,Available,Available,,,,,,,"07/13 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-19 00:00:00",1,1,1,1
"2015-07-13 00:00:00",0,0,0,0,0,w2,w3,"2015-07-13 00:00:00","PILOT TRAVEL CENTERS LLC - PRODUCT","Woods Cross UT - HEP - 5000",V,0,0,0,0,0,11290,500000,112903,Available,Available,Available,,,,,,,"07/14 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-19 00:00:00",1,1,1,1
"2015-07-14 00:00:00",0,0,0,0,0,w2,w3,"2015-07-14 00:00:00","PILOT TRAVEL CENTERS LLC - PRODUCT","Woods Cross UT - HEP - 5000",V,0,0,0,0,0,11290,500000,112903,Available,Available,Available,,,,,,,"07/15 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-19 00:00:00",1,1,1,1
"2015-07-15 00:00:00",0,0,0,0,0,w2,w3,"2015-07-15 00:00:00","PILOT TRAVEL CENTERS LLC - PRODUCT","Woods Cross UT - HEP - 5000",V,0,0,0,0,0,11290,500000,112903,Available,Available,Available,,,,,,,"07/16 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-19 00:00:00",1,1,1,1
"2015-07-16 00:00:00",0,0,0,0,0,w2,w3,"2015-07-16 00:00:00","PILOT TRAVEL CENTERS LLC - PRODUCT","Woods Cross UT - HEP - 5000",V,0,0,0,0,0,11290,500000,112903,Available,Available,Available,,,,,,,"07/17 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-19 00:00:00",1,1,1,1
"2015-07-17 00:00:00",0,0,0,0,0,w2,w3,"2015-07-17 00:00:00","PILOT TRAVEL CENTERS LLC - PRODUCT","Woods Cross UT - HEP - 5000",V,0,0,0,0,0,11290,500000,112903,Available,Available,Available,,,,,,,"07/18 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-19 00:00:00",1,1,1,1
"2015-07-18 00:00:00",0,0,0,0,0,w2,w3,"2015-07-18 00:00:00","PILOT TRAVEL CENTERS LLC - PRODUCT","Woods Cross UT - HEP - 5000",V,0,0,0,0,0,11290,500000,112903,Available,Available,Available,,,,,,,"07/19 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-19 00:00:00",1,1,1,1
"2015-07-19 00:00:00",0,0,0,0,0,w2,w4,"2015-07-19 00:00:00","PILOT TRAVEL CENTERS LLC - PRODUCT","Woods Cross UT - HEP - 5000",V,0,0,0,0,0,11290,500000,112903,Available,Available,Available,,,,,,,"07/20 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-26 00:00:00",1,1,1,1
"2015-07-20 00:00:00",0,0,0,0,0,w2,w4,"2015-07-20 00:00:00","PILOT TRAVEL CENTERS LLC - PRODUCT","Woods Cross UT - HEP - 5000",V,0,0,0,0,0,11290,500000,112903,Available,Available,Available,,,,,,,"07/21 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-26 00:00:00",1,1,1,1
"2015-07-21 00:00:00",0,0,0,0,0,w2,w4,"2015-07-21 00:00:00","PILOT TRAVEL CENTERS LLC - PRODUCT","Woods Cross UT - HEP - 5000",V,0,0,0,0,0,11290,500000,112903,Available,Available,Available,,,,,,,"07/22 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-26 00:00:00",1,1,1,1
"2015-07-22 00:00:00",0,0,0,0,0,w2,w4,"2015-07-22 00:00:00","PILOT TRAVEL CENTERS LLC - PRODUCT","Woods Cross UT - HEP - 5000",V,0,0,0,0,0,11290,500000,112903,Available,Available,Available,,,,,,,"07/23 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-26 00:00:00",1,1,1,1
"2015-07-23 00:00:00",0,0,0,0,0,w2,w4,"2015-07-23 00:00:00","PILOT TRAVEL CENTERS LLC - PRODUCT","Woods Cross UT - HEP - 5000",V,0,0,0,0,0,11290,500000,112903,Available,Available,Available,,,,,,,"07/24 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-26 00:00:00",1,1,1,1
"2015-07-24 00:00:00",7515,7515,7515,7515,7515,w2,w4,"2015-07-24 00:00:00","PILOT TRAVEL CENTERS LLC - PRODUCT","Woods Cross UT - HEP - 5000",V,0,0,0,0,0,11290,500000,112903,Limited,Available,Available,,,,,,,"07/25 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-26 00:00:00",1,1,1,1
"2015-07-25 00:00:00",0,0,0,7515,7515,w2,w4,"2015-07-25 00:00:00","PILOT TRAVEL CENTERS LLC - PRODUCT","Woods Cross UT - HEP - 5000",V,0,0,0,0,0,11290,500000,112903,Available,Available,Available,,,,,,,"07/26 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-26 00:00:00",1,1,1,1
"2015-07-26 00:00:00",0,0,0,0,7515,w3,w5,"2015-07-26 00:00:00","PILOT TRAVEL CENTERS LLC - PRODUCT","Woods Cross UT - HEP - 5000",V,0,0,0,0,0,11290,500000,112903,Available,Available,Available,,,,,,,"07/27 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-08-02 00:00:00",1,1,1,1
"2015-07-27 00:00:00",0,0,0,0,7515,w3,w5,"2015-07-27 00:00:00","PILOT TRAVEL CENTERS LLC - PRODUCT","Woods Cross UT - HEP - 5000",V,0,0,0,0,0,11290,500000,112903,Available,Available,Available,,,,,,,"07/28 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-08-02 00:00:00",1,1,1,1
"2015-07-28 00:00:00",0,0,0,0,7515,w3,w5,"2015-07-28 00:00:00","PILOT TRAVEL CENTERS LLC - PRODUCT","Woods Cross UT - HEP - 5000",V,0,0,0,0,0,11290,500000,112903,Available,Available,Available,,,,,,,"07/29 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-08-02 00:00:00",1,1,1,1
"2015-07-29 00:00:00",0,0,0,0,7515,w3,w5,"2015-07-29 00:00:00","PILOT TRAVEL CENTERS LLC - PRODUCT","Woods Cross UT - HEP - 5000",V,0,0,0,0,0,11290,500000,112903,Available,Available,Available,,,,,,,"07/30 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-08-02 00:00:00",1,1,1,1
"2015-07-30 00:00:00",0,0,0,0,7515,w3,w5,"2015-07-30 00:00:00","PILOT TRAVEL CENTERS LLC - PRODUCT","Woods Cross UT - HEP - 5000",V,0,0,0,0,0,11290,500000,112903,Available,Available,Available,,,,,,,"07/31 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-08-02 00:00:00",1,1,1,1
"2015-07-31 00:00:00",0,0,0,0,7515,w3,w5,"2015-07-31 00:00:00","PILOT TRAVEL CENTERS LLC - PRODUCT","Woods Cross UT - HEP - 5000",V,0,0,0,0,0,11290,500000,112903,Available,Available,Available,,,,,,,"08/01 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-08-02 00:00:00",1,1,1,1
"2015-07-01 00:00:00",0,0,0,3502,0,w1,w1,"2015-07-01 00:00:00","PILOT TRAVEL CENTERS LLC - PRODUCT","Woods Cross UT - HEP - 5000","Woods Cross Bio Diesel 5%",0,0,0,0,0,4839,100000,22581,Available,Available,Available,,,,,,,"07/02 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-05 00:00:00",1,1,1,1
"2015-07-02 00:00:00",0,0,0,3502,0,w1,w1,"2015-07-02 00:00:00","PILOT TRAVEL CENTERS LLC - PRODUCT","Woods Cross UT - HEP - 5000","Woods Cross Bio Diesel 5%",0,0,0,0,0,4839,100000,22581,Available,Available,Available,,,,,,,"07/03 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-05 00:00:00",1,1,1,1
"2015-07-03 00:00:00",0,0,0,3502,0,w1,w1,"2015-07-03 00:00:00","PILOT TRAVEL CENTERS LLC - PRODUCT","Woods Cross UT - HEP - 5000","Woods Cross Bio Diesel 5%",0,0,0,0,0,4839,100000,22581,Available,Available,Available,,,,,,,"07/04 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-05 00:00:00",1,1,1,1
"2015-07-04 00:00:00",0,0,0,3502,0,w1,w1,"2015-07-04 00:00:00","PILOT TRAVEL CENTERS LLC - PRODUCT","Woods Cross UT - HEP - 5000","Woods Cross Bio Diesel 5%",0,0,0,0,0,4839,100000,22581,Available,Available,Available,,,,,,,"07/05 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-05 00:00:00",1,1,1,1
"2015-07-05 00:00:00",0,0,0,0,0,w2,w2,"2015-07-05 00:00:00","PILOT TRAVEL CENTERS LLC - PRODUCT","Woods Cross UT - HEP - 5000","Woods Cross Bio Diesel 5%",0,0,0,0,0,4839,100000,22581,Available,Available,Available,,,,,,,"07/06 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-12 00:00:00",1,1,1,1
"2015-07-06 00:00:00",0,0,0,0,0,w2,w2,"2015-07-06 00:00:00","PILOT TRAVEL CENTERS LLC - PRODUCT","Woods Cross UT - HEP - 5000","Woods Cross Bio Diesel 5%",0,0,0,0,0,4839,100000,22581,Available,Available,Available,,,,,,,"07/07 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-12 00:00:00",1,1,1,1
"2015-07-07 00:00:00",0,0,0,0,0,w2,w2,"2015-07-07 00:00:00","PILOT TRAVEL CENTERS LLC - PRODUCT","Woods Cross UT - HEP - 5000","Woods Cross Bio Diesel 5%",0,0,0,0,0,4839,100000,22581,Available,Available,Available,,,,,,,"07/08 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-12 00:00:00",1,1,1,1
"2015-07-08 00:00:00",0,0,0,0,0,w2,w2,"2015-07-08 00:00:00","PILOT TRAVEL CENTERS LLC - PRODUCT","Woods Cross UT - HEP - 5000","Woods Cross Bio Diesel 5%",0,0,0,0,0,4839,100000,22581,Available,Available,Available,,,,,,,"07/09 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-12 00:00:00",1,1,1,1
"2015-07-09 00:00:00",0,0,0,0,0,w2,w2,"2015-07-09 00:00:00","PILOT TRAVEL CENTERS LLC - PRODUCT","Woods Cross UT - HEP - 5000","Woods Cross Bio Diesel 5%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-07-12 00:00:00",1,1,1,1
"2015-07-10 00:00:00",0,0,0,0,0,w2,w2,"2015-07-10 00:00:00","PILOT TRAVEL CENTERS LLC - PRODUCT","Woods Cross UT - HEP - 5000","Woods Cross Bio Diesel 5%",0,0,0,0,0,4839,100000,22581,Available,Available,Available,,,,,,,"07/11 00:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-12 00:00:00",1,1,1,1
