index,Lifted_mod_daily_weekly_value,Lifted_mod_daily_nextrefresh,Lifted_actual_daily,Lifted_actual_weekly,Lifted_actual_monthly,Week_structure_weekly_value,Week_structure_next_refresh,date,account_type,supplier_terminal_name,product_name,"('base_gallons', 'Daily')","('base_gallons', 'Monthly')","('base_gallons', 'Weekly')",daily_nextrefresh_flag,daily_weekValue_flag,"('beginning_gallons', 'Daily')","('beginning_gallons', 'Monthly')","('beginning_gallons', 'Weekly')","('en_allocation_status', 'Daily')","('en_allocation_status', 'Monthly')","('en_allocation_status', 'Weekly')","('percentage_allocation', 'Daily')","('percentage_allocation', 'Monthly')","('percentage_allocation', 'Weekly')","('alerts_ratability', 'Daily')","('alerts_ratability', 'Monthly')","('alerts_ratability', 'Weekly')","('next_refresh_date', 'Daily')","('next_refresh_date', 'Monthly')",Modified_NRD,"('next_refresh_date', 'Weekly')",sanityWeekly_CumulativeDaily_WeeksByLiftedGallons,sanityWeekly_CumulativeDaily_NextRefreshDate,sanityMonthly_CumulativeDaily_WeeksByLiftedGallons,sanityMonthly_CumulativeDaily_WeeksByNextRefreshDate
"2015-07-17 00:00:00",15813,15813,0,33435,244723,w3,w3,"2015-07-17 00:00:00","PILOT TRAVEL CENTERS LLC-10024029BR","ALBUQUERQUE NM PSX - 030A",GASOLINE,15539,481715,108774,1,1,15539,481715,108774,Available,Available,Available,100%,100%,100%,0%,93%,100%,"07/18 18:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-22 18:00:00",1,1,0,0
"2015-07-18 00:00:00",17413,17413,0,50848,262136,w3,w3,"2015-07-18 00:00:00","PILOT TRAVEL CENTERS LLC-10024029BR","ALBUQUERQUE NM PSX - 030A",GASOLINE,15539,481715,108774,1,1,15539,481715,108774,Available,Available,Available,100%,100%,100%,0%,94%,103%,"07/19 18:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-22 18:00:00",1,1,0,0
"2015-07-19 00:00:00",8897,8897,0,59745,271033,w3,w3,"2015-07-19 00:00:00","PILOT TRAVEL CENTERS LLC-10024029BR","ALBUQUERQUE NM PSX - 030A",GASOLINE,15539,481715,108774,1,1,15539,481715,108774,Available,Available,Available,100%,100%,100%,0%,92%,92%,"07/20 18:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-22 18:00:00",1,1,0,0
"2015-07-20 00:00:00",17427,17427,0,77172,288460,w3,w3,"2015-07-20 00:00:00","PILOT TRAVEL CENTERS LLC-10024029BR","ALBUQUERQUE NM PSX - 030A",GASOLINE,15539,481715,108774,1,1,15539,481715,108774,Available,Available,Available,100%,100%,100%,0%,93%,96%,"07/21 18:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-22 18:00:00",1,1,0,0
"2015-07-21 00:00:00",8712,8712,0,85884,297172,w3,w3,"2015-07-21 00:00:00","PILOT TRAVEL CENTERS LLC-10024029BR","ALBUQUERQUE NM PSX - 030A",GASOLINE,15539,481715,108774,1,1,15539,481715,108774,Available,Available,Available,100%,100%,100%,0%,91%,90%,"07/22 18:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-22 18:00:00",1,1,0,0
"2015-07-22 00:00:00",8715,8715,8715,8715,323413,w4,w4,"2015-07-22 00:00:00","PILOT TRAVEL CENTERS LLC-10024029BR","ALBUQUERQUE NM PSX - 030A",GASOLINE,15539,481715,108774,0,0,15539,481715,108774,Available,Available,Available,100%,100%,100%,346%,95%,346%,"07/23 18:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-29 18:00:00",1,1,0,0
"2015-07-23 00:00:00",4903,4903,0,13618,328316,w4,w4,"2015-07-23 00:00:00","PILOT TRAVEL CENTERS LLC-10024029BR","ALBUQUERQUE NM PSX - 030A",GASOLINE,15539,481715,108774,1,1,15539,481715,108774,Available,Available,Available,100%,100%,100%,0%,92%,75%,"07/24 18:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-29 18:00:00",1,1,0,0
"2015-07-24 00:00:00",8904,8904,0,22522,337220,w4,w4,"2015-07-24 00:00:00","PILOT TRAVEL CENTERS LLC-10024029BR","ALBUQUERQUE NM PSX - 030A",GASOLINE,10532,326477,73721,1,1,10532,326477,73721,Available,Out,Available,100%,100%,100%,0%,134%,99%,"07/25 18:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-29 18:00:00",1,1,0,0
"2015-07-25 00:00:00",0,0,0,22522,337220,w4,w4,"2015-07-25 00:00:00","PILOT TRAVEL CENTERS LLC-10024029BR","ALBUQUERQUE NM PSX - 030A",GASOLINE,10532,326477,73721,0,0,10532,326477,73721,Available,Out,Available,100%,100%,100%,0%,129%,68%,"07/26 18:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-29 18:00:00",1,1,0,0
"2015-07-26 00:00:00",0,0,0,22522,337220,w4,w4,"2015-07-26 00:00:00","PILOT TRAVEL CENTERS LLC-10024029BR","ALBUQUERQUE NM PSX - 030A",GASOLINE,10532,326477,73721,0,0,10532,326477,73721,Available,Out,Available,100%,100%,100%,0%,124%,51%,"07/27 18:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-29 18:00:00",1,1,0,0
"2015-07-27 00:00:00",0,0,0,22522,337220,w4,w4,"2015-07-27 00:00:00","PILOT TRAVEL CENTERS LLC-10024029BR","ALBUQUERQUE NM PSX - 030A",GASOLINE,10532,326477,73721,0,0,10532,326477,73721,Available,Out,Available,100%,100%,100%,0%,119%,41%,"07/28 18:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-29 18:00:00",1,1,0,0
"2015-07-28 00:00:00",0,0,0,22522,337220,w4,w4,"2015-07-28 00:00:00","PILOT TRAVEL CENTERS LLC-10024029BR","ALBUQUERQUE NM PSX - 030A",GASOLINE,10532,326477,73721,0,0,10532,326477,73721,Available,Out,Available,100%,100%,100%,0%,115%,35%,"07/29 18:00:00 MDT","08/01 00:00:00 MDT",0,"2015-07-29 18:00:00",1,1,0,0
"2015-07-29 00:00:00",0,0,0,0,337220,w5,w5,"2015-07-29 00:00:00","PILOT TRAVEL CENTERS LLC-10024029BR","ALBUQUERQUE NM PSX - 030A",GASOLINE,10532,326477,73721,0,0,10532,326477,73721,Available,Out,Available,100%,100%,100%,0%,111%,0%,"07/30 18:00:00 MDT","08/01 00:00:00 MDT",0,"2015-08-05 18:00:00",1,1,0,0
"2015-07-30 00:00:00",0,0,0,0,337220,w5,w5,"2015-07-30 00:00:00","PILOT TRAVEL CENTERS LLC-10024029BR","ALBUQUERQUE NM PSX - 030A",GASOLINE,10532,326477,73721,0,0,10532,326477,73721,Available,Out,Available,100%,100%,100%,0%,107%,0%,"07/31 18:00:00 MDT","08/01 00:00:00 MDT",0,"2015-08-05 18:00:00",1,1,0,0
"2015-07-31 00:00:00",0,0,0,0,337220,w5,w5,"2015-07-31 00:00:00","PILOT TRAVEL CENTERS LLC-10024029BR","ALBUQUERQUE NM PSX - 030A",GASOLINE,10532,326477,73721,0,0,10532,326477,73721,Available,Out,Available,100%,100%,100%,0%,104%,0%,"08/01 18:00:00 MDT","08/01 00:00:00 MDT",0,"2015-08-05 18:00:00",1,1,0,0
"2015-07-01 00:00:00",-79866,-79866,0,8902,8902,w1,w1,"2015-07-01 00:00:00","PILOT TRAVEL CENTERS LLC-10024029BR","AMARILLO TX PSX - 030J",GASOLINE,NULL,365623,82560,3,3,NULL,365623,82560,NULL,Available,Available,NULL,100%,100%,NULL,79%,372%,NULL,"08/01 00:00:00 CDT",0,"2015-07-08 18:00:00",1,1,0,0
"2015-07-02 00:00:00",8901,8901,0,17803,17803,w1,w1,"2015-07-02 00:00:00","PILOT TRAVEL CENTERS LLC-10024029BR","AMARILLO TX PSX - 030J",GASOLINE,NULL,365623,82560,1,1,NULL,365623,82560,NULL,Available,Available,NULL,100%,100%,NULL,96%,182%,NULL,"08/01 00:00:00 CDT",0,"2015-07-08 18:00:00",1,1,0,0
"2015-07-03 00:00:00",16459,16459,0,34262,34262,w1,w1,"2015-07-03 00:00:00","PILOT TRAVEL CENTERS LLC-10024029BR","AMARILLO TX PSX - 030J",GASOLINE,NULL,365623,82560,1,1,NULL,365623,82560,NULL,Available,Available,NULL,100%,100%,NULL,124%,181%,NULL,"08/01 00:00:00 CDT",0,"2015-07-08 18:00:00",1,1,0,0
"2015-07-04 00:00:00",8600,8600,0,42862,42862,w1,w1,"2015-07-04 00:00:00","PILOT TRAVEL CENTERS LLC-10024029BR","AMARILLO TX PSX - 030J",GASOLINE,NULL,365623,82560,1,1,NULL,365623,82560,NULL,Available,Available,NULL,100%,100%,NULL,109%,141%,NULL,"08/01 00:00:00 CDT",0,"2015-07-08 18:00:00",1,1,0,0
"2015-07-05 00:00:00",0,0,0,42862,42862,w1,w1,"2015-07-05 00:00:00","PILOT TRAVEL CENTERS LLC-10024029BR","AMARILLO TX PSX - 030J",GASOLINE,NULL,365623,82560,0,0,NULL,365623,82560,NULL,Available,Available,NULL,100%,100%,NULL,84%,102%,NULL,"08/01 00:00:00 CDT",0,"2015-07-08 18:00:00",1,1,0,0
"2015-07-06 00:00:00",22480,22480,0,65342,65342,w1,w1,"2015-07-06 00:00:00","PILOT TRAVEL CENTERS LLC-10024029BR","AMARILLO TX PSX - 030J",GASOLINE,NULL,365623,82560,1,1,NULL,365623,82560,NULL,Available,Available,NULL,100%,100%,NULL,104%,121%,NULL,"08/01 00:00:00 CDT",0,"2015-07-08 18:00:00",1,1,0,0
"2015-07-07 00:00:00",21502,21502,0,86844,86844,w1,w1,"2015-07-07 00:00:00","PILOT TRAVEL CENTERS LLC-10024029BR","AMARILLO TX PSX - 030J",GASOLINE,NULL,365623,82560,1,1,NULL,365623,82560,NULL,Available,Out,NULL,100%,100%,NULL,107%,120%,NULL,"08/01 00:00:00 CDT",0,"2015-07-08 18:00:00",1,1,0,0
"2015-07-08 00:00:00",0,0,0,86844,86844,w1,w1,"2015-07-08 00:00:00","PILOT TRAVEL CENTERS LLC-10024029BR","AMARILLO TX PSX - 030J",GASOLINE,NULL,365623,82560,0,0,NULL,365623,82560,NULL,Available,Out,NULL,100%,100%,NULL,98%,109%,NULL,"08/01 00:00:00 CDT",0,"2015-07-08 18:00:00",1,1,0,0
"2015-07-09 00:00:00",0,0,0,0,0,w2,w2,"2015-07-09 00:00:00","PILOT TRAVEL CENTERS LLC-10024029BR","AMARILLO TX PSX - 030J",GASOLINE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2015-07-15 18:00:00",1,1,0,0
"2015-07-10 00:00:00",0,0,0,34878,121722,w2,w2,"2015-07-10 00:00:00","PILOT TRAVEL CENTERS LLC-10024029BR","AMARILLO TX PSX - 030J",GASOLINE,NULL,365623,82560,0,0,NULL,365623,82560,NULL,Available,Available,NULL,100%,100%,NULL,104%,134%,NULL,"08/01 00:00:00 CDT",0,"2015-07-15 18:00:00",0,0,0,0
"2015-07-11 00:00:00",0,0,0,34878,121722,w2,w2,"2015-07-11 00:00:00","PILOT TRAVEL CENTERS LLC-10024029BR","AMARILLO TX PSX - 030J",GASOLINE,NULL,365623,82560,0,0,NULL,365623,82560,NULL,Available,Available,NULL,100%,100%,NULL,94%,92%,NULL,"08/01 00:00:00 CDT",0,"2015-07-15 18:00:00",0,0,0,0
"2015-07-12 00:00:00",17299,17299,0,52177,139021,w2,w2,"2015-07-12 00:00:00","PILOT TRAVEL CENTERS LLC-10024029BR","AMARILLO TX PSX - 030J",GASOLINE,NULL,365623,82560,1,1,NULL,365623,82560,NULL,Available,Available,NULL,100%,100%,NULL,99%,105%,NULL,"08/01 00:00:00 CDT",0,"2015-07-15 18:00:00",0,0,0,0
"2015-07-13 00:00:00",12355,12355,0,64532,151376,w2,w2,"2015-07-13 00:00:00","PILOT TRAVEL CENTERS LLC-10024029BR","AMARILLO TX PSX - 030J",GASOLINE,NULL,365623,82560,1,1,NULL,365623,82560,NULL,Available,Available,NULL,100%,100%,NULL,99%,105%,NULL,"08/01 00:00:00 CDT",0,"2015-07-15 18:00:00",0,0,0,0
"2015-07-14 00:00:00",16861,16861,0,81393,168237,w2,w2,"2015-07-14 00:00:00","PILOT TRAVEL CENTERS LLC-10024029BR","AMARILLO TX PSX - 030J",GASOLINE,NULL,365623,82560,1,1,NULL,365623,82560,NULL,Available,Limited,NULL,100%,100%,NULL,102%,111%,NULL,"08/01 00:00:00 CDT",0,"2015-07-15 18:00:00",0,0,0,0
"2015-07-15 00:00:00",0,0,0,81393,168237,w2,w2,"2015-07-15 00:00:00","PILOT TRAVEL CENTERS LLC-10024029BR","AMARILLO TX PSX - 030J",GASOLINE,NULL,365623,82560,0,0,NULL,365623,82560,NULL,Available,Limited,NULL,100%,100%,NULL,99%,104%,NULL,"08/01 00:00:00 CDT",0,"2015-07-15 18:00:00",0,0,0,0
"2015-07-16 00:00:00",17501,17501,0,17501,185738,w3,w3,"2015-07-16 00:00:00","PILOT TRAVEL CENTERS LLC-10024029BR","AMARILLO TX PSX - 030J",GASOLINE,NULL,365623,82560,1,1,NULL,365623,82560,NULL,Available,Available,NULL,100%,100%,NULL,99%,123%,NULL,"08/01 00:00:00 CDT",0,"2015-07-22 18:00:00",1,1,0,0
"2015-07-17 00:00:00",26454,26454,0,43955,212192,w3,w3,"2015-07-17 00:00:00","PILOT TRAVEL CENTERS LLC-10024029BR","AMARILLO TX PSX - 030J",GASOLINE,NULL,365623,82560,1,1,NULL,365623,82560,NULL,Available,Available,NULL,100%,100%,NULL,106%,169%,NULL,"08/01 00:00:00 CDT",0,"2015-07-22 18:00:00",1,1,0,0
"2015-07-18 00:00:00",0,0,0,43955,212192,w3,w3,"2015-07-18 00:00:00","PILOT TRAVEL CENTERS LLC-10024029BR","AMARILLO TX PSX - 030J",GASOLINE,NULL,365623,82560,0,0,NULL,365623,82560,NULL,Available,Available,NULL,100%,100%,NULL,100%,116%,NULL,"08/01 00:00:00 CDT",0,"2015-07-22 18:00:00",1,1,0,0
"2015-07-19 00:00:00",17899,17899,0,61854,230091,w3,w3,"2015-07-19 00:00:00","PILOT TRAVEL CENTERS LLC-10024029BR","AMARILLO TX PSX - 030J",GASOLINE,NULL,365623,82560,1,1,NULL,365623,82560,NULL,Available,Available,NULL,100%,100%,NULL,103%,125%,NULL,"08/01 00:00:00 CDT",0,"2015-07-22 18:00:00",1,1,0,0
"2015-07-20 00:00:00",8875,8875,0,70729,238966,w3,w3,"2015-07-20 00:00:00","PILOT TRAVEL CENTERS LLC-10024029BR","AMARILLO TX PSX - 030J",GASOLINE,NULL,365623,82560,1,1,NULL,365623,82560,NULL,Available,Limited,NULL,100%,100%,NULL,102%,115%,NULL,"08/01 00:00:00 CDT",0,"2015-07-22 18:00:00",1,1,0,0
"2015-07-21 00:00:00",8660,8660,0,79389,247626,w3,w3,"2015-07-21 00:00:00","PILOT TRAVEL CENTERS LLC-10024029BR","AMARILLO TX PSX - 030J",GASOLINE,NULL,365623,82560,1,1,NULL,365623,82560,NULL,Available,Limited,NULL,100%,100%,NULL,100%,108%,NULL,"08/01 00:00:00 CDT",0,"2015-07-22 18:00:00",1,1,0,0
"2015-07-22 00:00:00",0,0,0,0,256628,w4,w4,"2015-07-22 00:00:00","PILOT TRAVEL CENTERS LLC-10024029BR","AMARILLO TX PSX - 030J",GASOLINE,NULL,365623,82560,0,0,NULL,365623,82560,NULL,Available,Available,NULL,100%,100%,NULL,99%,0%,NULL,"08/01 00:00:00 CDT",0,"2015-07-29 18:00:00",1,1,0,0
"2015-07-23 00:00:00",0,0,0,8801,265429,w4,w4,"2015-07-23 00:00:00","PILOT TRAVEL CENTERS LLC-10024029BR","AMARILLO TX PSX - 030J",GASOLINE,NULL,365623,82560,0,0,NULL,365623,82560,NULL,Available,Available,NULL,100%,100%,NULL,98%,62%,NULL,"08/01 00:00:00 CDT",0,"2015-07-29 18:00:00",0,0,0,0
"2015-07-24 00:00:00",9101,9101,0,17902,274530,w4,w4,"2015-07-24 00:00:00","PILOT TRAVEL CENTERS LLC-10024029BR","AMARILLO TX PSX - 030J",GASOLINE,NULL,365623,82560,1,1,NULL,365623,82560,NULL,Available,Available,NULL,100%,100%,NULL,97%,69%,NULL,"08/01 00:00:00 CDT",0,"2015-07-29 18:00:00",0,0,0,0
"2015-07-25 00:00:00",8599,8599,0,26501,283129,w4,w4,"2015-07-25 00:00:00","PILOT TRAVEL CENTERS LLC-10024029BR","AMARILLO TX PSX - 030J",GASOLINE,NULL,365623,82560,1,1,NULL,365623,82560,NULL,Available,Available,NULL,100%,100%,NULL,96%,70%,NULL,"08/01 00:00:00 CDT",0,"2015-07-29 18:00:00",0,0,0,0
"2015-07-26 00:00:00",17485,17485,0,43986,300614,w4,w4,"2015-07-26 00:00:00","PILOT TRAVEL CENTERS LLC-10024029BR","AMARILLO TX PSX - 030J",GASOLINE,NULL,365623,82560,1,1,NULL,365623,82560,NULL,Limited,Available,NULL,100%,100%,NULL,98%,89%,NULL,"08/01 00:00:00 CDT",0,"2015-07-29 18:00:00",0,0,0,0
"2015-07-27 00:00:00",21308,21308,0,65294,321922,w4,w4,"2015-07-27 00:00:00","PILOT TRAVEL CENTERS LLC-10024029BR","AMARILLO TX PSX - 030J",GASOLINE,NULL,365623,82560,1,1,NULL,365623,82560,NULL,Limited,Available,NULL,100%,100%,NULL,101%,106%,NULL,"08/01 00:00:00 CDT",0,"2015-07-29 18:00:00",0,0,0,0
"2015-07-28 00:00:00",8601,8601,0,73895,330523,w4,w4,"2015-07-28 00:00:00","PILOT TRAVEL CENTERS LLC-10024029BR","AMARILLO TX PSX - 030J",GASOLINE,NULL,365623,82560,1,1,NULL,365623,82560,NULL,Limited,Limited,NULL,100%,100%,NULL,100%,101%,NULL,"08/01 00:00:00 CDT",0,"2015-07-29 18:00:00",0,0,0,0
"2015-07-29 00:00:00",8804,8804,0,8804,339327,w5,w5,"2015-07-29 00:00:00","PILOT TRAVEL CENTERS LLC-10024029BR","AMARILLO TX PSX - 030J",GASOLINE,NULL,365623,82560,1,1,NULL,365623,82560,NULL,Limited,Available,NULL,100%,100%,NULL,99%,367%,NULL,"08/01 00:00:00 CDT",0,"2015-08-05 18:00:00",1,1,0,0
"2015-07-30 00:00:00",0,0,0,8804,339327,w5,w5,"2015-07-30 00:00:00","PILOT TRAVEL CENTERS LLC-10024029BR","AMARILLO TX PSX - 030J",GASOLINE,NULL,365623,82560,0,0,NULL,365623,82560,NULL,Limited,Available,NULL,100%,100%,NULL,96%,62%,NULL,"08/01 00:00:00 CDT",0,"2015-08-05 18:00:00",1,1,0,0
"2015-07-31 00:00:00",8599,8599,0,17403,347926,w5,w5,"2015-07-31 00:00:00","PILOT TRAVEL CENTERS LLC-10024029BR","AMARILLO TX PSX - 030J",GASOLINE,NULL,365623,82560,1,1,NULL,365623,82560,NULL,Limited,Available,NULL,100%,100%,NULL,95%,67%,NULL,"08/01 00:00:00 CDT",0,"2015-08-05 18:00:00",1,1,0,0
"2015-07-01 00:00:00",-45599,-45599,9200,9200,9200,w1,w1,"2015-07-01 00:00:00","PILOT TRAVEL CENTERS LLC-10024029BR","BEAUMONT TX EM - 0320",GASOLINE,8455,262097,59183,3,3,9301,393146,79897,Limited,Available,Available,110%,150%,135%,537%,114%,537%,"07/02 18:00:00 CDT","08/01 00:00:00 CDT",0,"2015-07-08 18:00:00",1,1,0,0
"2015-07-02 00:00:00",0,0,9200,9200,9200,w1,w1,"2015-07-02 00:00:00","PILOT TRAVEL CENTERS LLC-10024029BR","BEAUMONT TX EM - 0320",GASOLINE,8455,262097,59183,1,1,9301,393146,79897,Limited,Available,Available,110%,150%,135%,132%,69%,132%,"07/02 18:00:00 CDT","08/01 00:00:00 CDT",0,"2015-07-08 18:00:00",1,1,0,0
"2015-07-03 00:00:00",9200,9200,0,18400,18400,w1,w1,"2015-07-03 00:00:00","PILOT TRAVEL CENTERS LLC-10024029BR","BEAUMONT TX EM - 0320",GASOLINE,8455,262097,59183,1,1,9301,393146,79897,Available,Available,Available,110%,150%,135%,0%,93%,136%,"07/03 18:00:00 CDT","08/01 00:00:00 CDT",0,"2015-07-08 18:00:00",1,1,0,0
