,supplier_name,en_account_type,alerts_ratability,en_allocation_status,percentage_allocation,account_type,base_gallons,beginning_gallons,supplier_terminal_name,lifted_gallons,remaining_gallons,additional_gallons_allowed,additional_gallons_remaining,next_refresh_date,next_refresh_base_gallons,product_name,period,batchno,execution_date,staging_id,date
0,Valero,Contract,Below Trend,Available,100%,PILOT TRAVEL CENTE-122194-W/S - Rail,650000,650000,MCKEE RAIL TERMINAL,0,650000,0,0,08/01 00:00:00 EDT,,DSL - LSD/ULSD,Monthly,10,2015-07-01 23:45:13,508878,2015-07-01
1,Valero,Contract,Below Trend,Available,100%,PILOT TRAVEL CENTE-122194-W/S - Rail,650000,650000,MCKEE RAIL TERMINAL,0,650000,0,0,08/01 00:00:00 EDT,,DSL - LSD/ULSD,Monthly,6,2015-07-02 14:45:11,527953,2015-07-02
2,Valero,Contract,Below Trend,Available,100%,PILOT TRAVEL CENTE-122194-W/S - Rail,650000,650000,MCKEE RAIL TERMINAL,0,650000,0,0,08/01 00:00:00 EDT,,DSL - LSD/ULSD,Monthly,2,2015-07-03 09:19:08,535540,2015-07-03
3,Valero,Contract,Below Trend,Available,100%,PILOT TRAVEL CENTE-122194-W/S - Rail,650000,650000,MCKEE RAIL TERMINAL,0,650000,0,0,08/01 00:00:00 EDT,,DSL - LSD/ULSD,Monthly,2,2015-07-04 08:40:10,541856,2015-07-04
4,Valero,Contract,Below Trend,Available,100%,PILOT TRAVEL CENTE-122194-W/S - Rail,650000,650000,MCKEE RAIL TERMINAL,0,650000,0,0,08/01 00:00:00 EDT,,DSL - LSD/ULSD,Monthly,2,2015-07-05 08:40:10,548299,2015-07-05
5,Valero,Contract,Below Trend,Available,100%,PILOT TRAVEL CENTE-122194-W/S - Rail,650000,650000,MCKEE RAIL TERMINAL,0,650000,0,0,08/01 00:00:00 EDT,,DSL - LSD/ULSD,Monthly,2,2015-07-06 08:41:08,554615,2015-07-06
6,Valero,Contract,Below Trend,Available,100%,PILOT TRAVEL CENTE-122194-W/S - Rail,650000,650000,MCKEE RAIL TERMINAL,0,650000,0,0,08/01 00:00:00 EDT,,DSL - LSD/ULSD,Monthly,4,2015-07-07 22:41:08,567628,2015-07-07
7,Valero,Contract,Below Trend,Available,100%,PILOT TRAVEL CENTE-122194-W/S - Rail,650000,650000,MCKEE RAIL TERMINAL,0,650000,0,0,08/01 00:00:00 EDT,,DSL - LSD/ULSD,Monthly,3,2015-07-08 12:41:06,577229,2015-07-08
8,Valero,Contract,Below Trend,Available,100%,PILOT TRAVEL CENTE-122194-W/S - Rail,650000,650000,MCKEE RAIL TERMINAL,0,650000,0,0,08/01 00:00:00 EDT,,DSL - LSD/ULSD,Monthly,9,2015-07-10 23:46:08,608343,2015-07-10
9,Valero,Contract,Below Trend,Available,100%,PILOT TRAVEL CENTE-122194-W/S - Rail,650000,650000,MCKEE RAIL TERMINAL,0,650000,0,0,08/01 00:00:00 EDT,,DSL - LSD/ULSD,Monthly,10,2015-07-11 23:46:06,638583,2015-07-11
10,Valero,Contract,Below Trend,Available,100%,PILOT TRAVEL CENTE-122194-W/S - Rail,650000,650000,MCKEE RAIL TERMINAL,0,650000,0,0,08/01 00:00:00 EDT,,DSL - LSD/ULSD,Monthly,10,2015-07-12 23:46:09,667997,2015-07-12
11,Valero,Contract,Below Trend,Available,100%,PILOT TRAVEL CENTE-122194-W/S - Rail,650000,650000,MCKEE RAIL TERMINAL,0,650000,0,0,08/01 00:00:00 EDT,,DSL - LSD/ULSD,Monthly,10,2015-07-13 23:46:05,698593,2015-07-13
12,Valero,Contract,Below Trend,Available,100%,PILOT TRAVEL CENTE-122194-W/S - Rail,650000,650000,MCKEE RAIL TERMINAL,0,650000,0,0,08/01 00:00:00 EDT,,DSL - LSD/ULSD,Monthly,10,2015-07-14 23:46:07,730396,2015-07-14
13,Valero,Contract,Below Trend,Available,100%,PILOT TRAVEL CENTE-122194-W/S - Rail,650000,650000,MCKEE RAIL TERMINAL,0,650000,0,0,08/01 00:00:00 EDT,,DSL - LSD/ULSD,Monthly,10,2015-07-15 23:46:06,755869,2015-07-15
